FISHNET_ID,barley_HgHa,cassava_HgHa,groundnut_HgHa,maize_HgHa,millet_HgHa,rapeseed_HgHa,rice_HgHa,rye_HgHa,sorghum_HgHa,soybean_HgHa,sunflower_HgHa,wheat_HgHa,COUNTRY,mean_potato
54307,0.681818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.627272725,Mongolia,6.75455
54309,NA,10.61999989,0.959999979,5.53000021,NA,NA,1.399999989,NA,2.229629623,NA,NA,NA,Papua New Guinea,3.97833
54310,0.421133161,NA,NA,1.242325985,NA,NA,NA,0.137507558,NA,NA,NA,NA,United States,4.00003
54311,NA,8.527178967,1.881060573,1.206567361,NA,NA,2.36556916,NA,NA,0.811173607,NA,NA,Indonesia,3.85293
54312,0.074166665,6.895698558,0.710905625,1.159337237,0.592833687,NA,1.098521469,NA,0.67878481,0.092526288,0.53495413,0.817599454,Malawi,11.3231
54314,0.007775383,NA,0.329701492,0.171865675,0.088380941,NA,NA,NA,0.246997378,NA,NA,0.03947754,Eritrea,2.55046
54317,1.406926898,NA,1.31466668,3.18516674,0.444666675,NA,0.617077597,NA,NA,0.773333345,0.26100001,1.730644095,Iran,13.9853
54318,NA,NA,NA,NA,NA,1.40054802,NA,NA,NA,NA,NA,NA,Turkey,NA
54322,NA,19.82241858,NA,2.128235503,NA,1.242916708,2.556461246,NA,1.525311594,2.203154451,1.219166636,NA,Brazil,NA
54323,1.028764837,NA,0.715000028,2.245757485,0.960965579,0.564854907,0.78451391,NA,1.247807643,3.475694444,NA,1.028478487,Ethiopia,8.71
54324,1.730000019,NA,NA,2.390000105,2.061956863,0.899999976,NA,4.276690299,1.049999952,0.939999998,1.541957249,3.97337048,Russian Federation,6.93938
54325,NA,3.405416588,0.179580285,0.538138189,0.223149069,NA,0.90291668,NA,0.022414474,NA,0.534305541,1.862793535,Angola,3.03382
54327,0.30635417,NA,NA,0.423229185,NA,0.159374996,NA,0.300139245,0.185937492,0.166458333,0.341884881,0.188857825,Russian Federation,2.23576
54328,2.88251237,NA,NA,6.463423126,NA,1.378295258,NA,NA,5.789090706,0.068511471,1.739514866,2.326343216,Italy,19.4386
54329,1.70439073,NA,NA,2.480822036,3.993518485,1.397346,NA,1.80848808,3.21944452,1.122037062,1.403413405,2.428680337,Serbia,6.59089
54331,2.274999749,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.346071422,1.807682809,Canada,15.9247
54334,1.696145854,NA,0.072395833,2.436354265,1.488253818,0.888020812,NA,2.071109132,1.138541621,0.956145831,0.466324183,1.171921865,Kazakhstan,10.6517
54335,NA,13.85025181,NA,1.402898385,NA,1.415378835,1.525132282,NA,NA,NA,1.388333299,NA,Brazil,NA
54336,1.636363636,9.715151931,0.960908955,3.01879406,0.690867402,0.688678752,2.137050455,0.938181834,1.958181771,1.382488641,0.833853722,2.93365821,China,12.1795
54339,1.939012401,NA,1.652892562,0.550425861,0.561983477,NA,NA,NA,0.748840593,NA,NA,1.910478415,Saudi Arabia,8.96172
54340,0.024027778,NA,NA,0.033194446,0.015382078,0.0125,0.043611113,0.042421642,0.014583333,0.013055556,0.001235691,0.022002854,Russian Federation,NA
54341,0.118124999,1.659328606,0.13469268,0.142778615,0.02421043,NA,0.152897162,NA,0.085550729,0.14524736,NA,0.238124996,Congo DRC,0.0906937
54344,NA,NA,2.647912373,6.289438498,1.267207241,1.311537701,NA,1.115576539,2.362853116,1.16901573,1.060645688,2.832697719,United States,15.7855
54348,NA,0.176902554,0.022575758,0.027523592,NA,NA,0.057428754,NA,NA,NA,NA,NA,Colombia,NA
54352,NA,12.61148207,1.856573394,1.850149975,NA,NA,2.473081172,NA,NA,1.043648645,NA,NA,Indonesia,NA
54353,0.473690481,NA,NA,0.654404791,NA,0.246428565,NA,0.455673615,0.287499987,0.257380952,NA,0.229396704,Russian Federation,1.9792
54354,1.688809542,NA,NA,2.333095341,0.76136646,0.878571405,NA,3.515916909,1.024999953,0.917619045,0.668756054,2.395537677,Russian Federation,9.32349
54355,0.174156916,0.13135597,0.917288367,1.219350064,0.578332727,0.824412132,0.681704698,NA,0.149959093,0.117570298,0.141049406,1.902712802,India,12.1022
54356,NA,13.34331495,1.909999967,2.922161613,NA,NA,3.684512615,NA,NA,1.02922225,NA,NA,Indonesia,15.318
54358,0.170624999,2.710978278,0.341026017,0.409872276,0.286240017,NA,0.594908261,NA,0.207125256,0.096625106,NA,0.343958328,Congo DRC,1.37757
54360,NA,10.32186342,0.473594538,0.492931542,NA,0.910987685,NA,NA,NA,NA,0.893580225,NA,Brazil,NA
54362,NA,NA,NA,NA,NA,NA,NA,NA,0.040540541,NA,NA,0.481389845,Oman,4.02579
54363,NA,NA,NA,0.620779248,NA,0.233766228,NA,NA,0.27272726,0.244155844,NA,NA,Russian Federation,NA
54365,0.035,0.489874151,0.040115297,0.042099612,NA,NA,0.047066831,NA,0.029026813,0.048312555,NA,0.070555554,Congo DRC,NA
54366,2.704545455,14.4512885,1.491275747,2.008542083,NA,1.047077854,4.430073232,1.550606086,2.271559809,0.930319639,0.80967519,1.168349838,China,9.12852
54371,1.518560531,7.096211874,0.46060605,0.762693298,0.560366076,NA,1.221714019,NA,0.657278699,0.259090919,0.244696972,NA,Tanzania,4.816
54373,0.420277771,6.280208359,0.310678429,0.792644156,0.636049083,NA,1.319757583,NA,0.246372812,0.214762843,0.441768611,3.832013961,Angola,4.62458
54374,4.136936325,NA,2.285832902,3.321901007,NA,1.277249944,NA,NA,2.743789887,NA,0.542293532,2.165166871,Mexico,7.42041
54377,0.941984968,NA,NA,5.934887193,NA,NA,NA,1.064568632,2.269972157,1.53084196,0.815838933,3.094029007,United States,14.5309
54378,NA,0.298571427,0.117053571,0.117053571,0.084334828,NA,0.245213674,NA,0.081061907,NA,0.108803422,0.258118522,Sudan,1.48143
54380,NA,8.166996386,0.786429305,1.245195126,0.350402956,NA,1.95816793,NA,0.873555777,0.988947294,NA,NA,Benin,4.34549
54387,1.664171576,NA,NA,1.757237315,1.120000005,0.527777771,1.883333392,0.610213015,0.550000005,0.638888876,0.402065648,1.401838462,Ukraine,NA
54388,3,16.03000069,0.403418226,1.461943229,NA,0.515522403,NA,1.720000029,2.601023424,1.484392236,0.216495829,1.848309223,China,6.96661
54390,NA,NA,NA,0.499561708,0.379335238,NA,NA,NA,0.389389582,NA,NA,1.684960462,Chad,6.36018
54391,NA,NA,NA,7.450053515,NA,NA,NA,NA,5.759818408,2.448224818,0.012794156,3.750060812,United States,4.77896
54392,1.619726136,NA,NA,NA,NA,0.847719627,NA,1.699336123,NA,NA,NA,2.225471673,Sweden,10.0757
54393,2.809090909,15.00990973,2.068881984,2.294915119,0.893064031,0.736000754,4.798248118,1.610545481,3.343274882,1.290799418,1.06289931,1.229939298,China,15.0651
54396,0.453499099,NA,1.034694014,1.312404057,0.388820723,0.231223299,1.515215245,NA,0.70794675,0.520870066,NA,0.936457215,India,12.0932
54397,NA,11.69100474,1.909999967,1.87043983,NA,NA,2.850407239,NA,NA,0.898613612,NA,NA,Indonesia,12.3658
54399,0.144374999,5.307240181,0.359083298,0.647639186,0.67089047,NA,0.671563353,NA,0.671568323,0.415620982,0.17444444,0.79396029,Congo DRC,2.22553
54400,1.582499921,5.316425317,0.455971868,1.604974922,0.865737353,NA,1.068535644,NA,0.875342757,0.275130686,0.316162308,0.741103357,Tanzania,5.11736
54401,NA,4.334166567,0.104712694,0.332982317,0.385555769,NA,0.849124948,NA,NA,NA,0.307456694,0.193909654,Angola,3.5844
54402,NA,10.27104568,1.138937712,1.510118961,NA,NA,1.688079531,NA,NA,NA,NA,NA,Ghana,NA
54403,NA,2.438289943,1.215265585,2.122119998,NA,1.05914889,2.155575884,NA,1.970379459,NA,1.047698845,NA,Mexico,NA
54408,NA,0.096272498,NA,0.027212477,NA,0.021805556,0.00966794,NA,NA,NA,0.021388888,NA,Brazil,NA
54410,0.49428572,NA,NA,2.304642958,1.02619755,0.86785712,NA,1.253611794,1.012499954,0.906428569,0.572192102,1.430212668,Russian Federation,8.61395
54412,NA,11.25799541,1.909999967,1.356637859,NA,NA,1.694774632,NA,NA,0.527109868,NA,NA,Indonesia,1.75491
54418,1.709404781,NA,NA,2.361547723,1.164704947,0.889285691,NA,3.505197766,1.037499953,0.928809521,0.712711412,1.931936871,Russian Federation,7.96633
54420,NA,15.49008802,NA,2.784518633,NA,1.534318233,1.60016719,NA,1.453044205,2.387553784,1.504999963,0.583390744,Brazil,NA
54421,0.466008836,2.589776589,1.534722265,0.584744728,NA,NA,4.844385352,0.776388902,2.753472179,1.372222205,NA,0.523293296,Peru,3.13604
54425,0.7265625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.668437498,Mongolia,7.1767
54426,NA,NA,0.47030302,0.025500491,0.108053997,NA,NA,NA,0.074285541,NA,0.315842809,1.419754283,Botswana,NA
54427,3,16.03000069,1.512841864,6.577857987,1.468786882,0.775393973,7.196290489,1.720000029,3.767358906,1.132698709,2.044020688,3.212399302,China,11.73
54428,0.574393944,13.37102847,1.189761707,2.840578159,NA,NA,2.8220844,NA,0.402420792,0.923993559,0.113333333,0.171695837,Laos,8.50982
54429,0.383636345,0.676255746,0.553820956,0.470405387,0.610466844,NA,0.287375894,NA,0.918871827,0.065454548,0.475378766,0.772727258,Mozambique,11.0208
54431,4.512268159,NA,NA,8.218833817,NA,NA,NA,NA,NA,NA,NA,5.8777429,United States,45.1362
54433,NA,0.208693047,NA,0.021989882,NA,0.054513891,0.03222647,NA,NA,NA,0.053472221,NA,Brazil,NA
54438,NA,15.69753167,1.302950472,2.544009242,NA,1.428263937,1.227089033,NA,1.623713646,2.00131118,1.400972188,NA,Brazil,NA
54442,3,16.03000069,2.232255046,4.318891614,1.930405617,1.433212638,7.544834896,1.720000029,4.128041267,1.850887047,1.35589271,3.957234257,China,19.9884
54443,1.562406421,NA,2.5,9.350954056,NA,NA,4.251301505,0.528704296,NA,NA,0.591197707,1.371509465,Portugal,17.2349
54444,NA,1.016528847,0.249929751,0.272610015,0.01272423,NA,0.59934975,NA,0.164856805,0.014422379,NA,0.030227274,Cameroon,0.746953
54447,NA,5.375160217,1.047218822,0.547096625,0.865483131,NA,1.494298686,NA,0.773246814,NA,NA,NA,Guinea,NA
54448,3.768665776,NA,1.854213567,3.370787966,NA,1.309999943,NA,NA,4.862886758,NA,0.383825581,5.036663142,Mexico,29.4409
54449,NA,4.030146599,NA,0.194047451,NA,NA,0.102559477,NA,NA,0.12833333,NA,NA,Panama,NA
54450,0.363211112,NA,NA,NA,NA,0.1883685,NA,0.246753909,NA,NA,NA,0.287379441,Canada,4.07175
54452,0.06798611,4.361388816,0.151420908,0.390062495,0.446626141,NA,0.834057821,NA,0.046070358,0.067971613,0.3319021,0.904944567,Angola,3.92927
54454,0.040454545,0.350909103,0.253313071,0.907098077,0.749386265,NA,0.050915038,NA,1.038190606,0.049733503,0.475534684,0.785110288,Mozambique,11.1662
54457,3,16.03000069,1.349995705,3.060448935,1.45734179,0.701720985,5.575402523,1.720000029,3.806375742,1.666558934,1.868170619,2.599121648,China,16.3374
54460,NA,1.147428539,0.094030965,0.228782585,0.066095307,NA,0.190929214,NA,0.101987407,0.074916245,NA,0.158284637,Cameroon,0.247575
54462,NA,38.89641953,1.573909579,1.89863616,1.458472172,0.100357567,3.549219536,NA,0.829439504,NA,1.123697902,NA,India,1.01514
54463,NA,1.451682568,NA,0.077844173,NA,0.261666675,0.077343528,NA,NA,NA,0.25666666,NA,Brazil,NA
54466,2.838597763,NA,NA,4.862316974,NA,NA,NA,NA,3.677238425,NA,0.23628249,3.484132191,United States,19.0325
54468,1.552114063,NA,NA,7.305581599,NA,NA,NA,0.271186077,NA,2.446282098,1.232705203,3.360120277,United States,7.90052
54469,2.512517926,NA,NA,2.252766135,NA,1.092551346,NA,1.987880343,NA,NA,1.808564603,2.900945522,Belarus,18.6361
54470,NA,3.091846539,0.147825193,0.253969587,0.325537771,NA,0.757070364,NA,NA,NA,0.233027709,0.7474914,Angola,2.11453
54472,0.270000011,NA,1.028020823,NA,NA,0.495520846,NA,0.497605424,2.033854167,0.924479167,0.098105967,0.316955835,Kazakhstan,2.77277
54474,2.816507774,NA,NA,4.219856781,0.035,1.667423086,0.105937503,2.342662877,0.0309375,0.035937499,0.882456577,3.471306086,Poland,19.5052
54475,NA,10.46036805,NA,1.291054572,NA,1.021445817,1.196457724,NA,NA,0.18218145,1.001927686,NA,Brazil,3.7782
54476,2.785325336,NA,NA,4.541238566,NA,1.766338236,NA,2.010122667,NA,NA,NA,3.358339865,Poland,18.9927
54477,1.855033647,NA,NA,5.222992986,NA,NA,NA,NA,NA,NA,NA,1.730609097,United States,NA
54479,NA,0.862040506,0.256312613,0.078112048,NA,NA,0.182080152,NA,NA,0.159512719,NA,NA,Congo,0.46923
54481,NA,NA,NA,9.240872622,NA,NA,NA,0.770950781,2.123723176,3.135214324,0.391808226,4.913952629,United States,26.5036
54482,NA,4.810794036,0.698993115,0.938235836,0.67101604,NA,1.578479799,NA,0.785327807,0.236747512,NA,NA,Burkina Faso,0.540998
54483,NA,NA,0.437992334,0.084494736,0.063844331,NA,NA,NA,0.08636658,NA,NA,0.418684335,Botswana,NA
54484,0.105970148,NA,NA,NA,NA,0.046944446,NA,0.103611112,NA,NA,NA,0.122222225,Norway,0.403833
54488,NA,NA,NA,NA,0.020833333,NA,0.039905301,NA,0.023541667,0.013220514,NA,0.027708334,Cameroon,0.0292296
54489,NA,10.59923513,1.909999967,1.255945563,NA,NA,2.088342561,NA,NA,0.932649308,NA,NA,Indonesia,NA
54491,0.039375,7.88657047,0.62150719,0.591271956,0.539780704,NA,1.216767877,NA,0.041250002,0.027872628,0.645902758,1.442810427,Angola,4.75845
54492,1.0671429,NA,1.373452367,NA,0.54291707,0.662023826,NA,0.874368218,2.717261905,1.235119048,0.121381107,1.00571299,Kazakhstan,10.7723
54493,1.45911343,NA,NA,NA,NA,0.630587906,NA,NA,NA,NA,NA,1.905625977,United States,3.20509
54494,NA,4.693334854,0.117418155,0.842626752,NA,NA,1.542881663,NA,0.382348492,0.842727306,NA,1.88053037,Madagascar,0.748232
54495,1.197407435,NA,1.403518467,3.30759248,1.923703741,1.010925898,2.12981489,2.169074112,2.326110999,NA,1.614240536,2.836481584,Uzbekistan,13.641
54497,0.143146311,NA,NA,NA,NA,0.069777699,NA,0.133095242,NA,NA,NA,0.189306838,United Kingdom,1.69038
54498,NA,NA,1.165826603,2.382024181,NA,1.300075701,1.486621669,NA,3.831980452,0.215164115,0.712928634,0.764781204,Mexico,11.2182
54500,NA,18.76000023,1.190000057,1.169999957,NA,NA,0.450000008,NA,NA,NA,NA,NA,Jamaica,13.8877
54501,0.657991905,NA,NA,4.882577222,NA,NA,NA,1.100623581,1.402199292,1.189094748,NA,1.440592653,United States,15.0235
54502,0.935051389,NA,2.360998287,6.536977967,NA,NA,NA,1.342049014,3.311193488,1.723503813,NA,2.192530974,United States,0.688554
54504,NA,5.703500703,0.424980396,0.854408766,0.502325601,NA,0.48827124,NA,0.725697508,NA,0.407692286,0.78461537,Mozambique,11.814
54508,NA,8.472994393,0.903269585,0.994056777,0.750619432,NA,1.457093126,NA,0.775723691,0.134608868,NA,1.50539063,Cameroon,5.27812
54510,0.510624992,1.527533583,0.281799915,0.866531597,0.480877146,NA,0.640806419,NA,0.584146982,0.701605729,0.26819749,1.21070456,Congo DRC,2.58862
54511,2.922014785,NA,4.136307335,6.172619256,0.042865363,NA,NA,0.89376536,2.136881108,0.32183283,0.87890547,2.113684058,United States,11.5682
54513,NA,NA,NA,0.682857173,NA,0.25714285,NA,NA,0.299999986,0.268571428,NA,NA,Russian Federation,NA
54514,0.016033354,NA,0.022666667,0.054916668,0.007666667,NA,NA,NA,NA,0.013333334,0.0045,0.020631804,Iran,0.158916
54515,0.226935156,NA,0.402124822,NA,NA,0.256363636,0.204545455,NA,NA,NA,0.068181818,0.186221432,Algeria,1.63851
54517,NA,13.02543226,1.041790366,1.968062136,NA,1.570000052,1.800653107,NA,0.595010318,NA,1.539999962,3.613668962,Brazil,21.2569
54520,0.461503581,NA,1.775242501,0.518596816,0.461925696,1.274326308,3.970257712,NA,0.567455635,1.183712121,1.373106106,2.343932788,Pakistan,8.77838
54524,0.01125,NA,0.014479167,NA,NA,0.006979167,0.0315625,0.010416667,0.028645833,0.013020833,0.003649776,NA,Kazakhstan,0.150948
54526,2.393939394,12.79161671,1.950309941,3.892650961,1.010713422,1.198555408,5.353199159,1.372525275,2.864747406,1.400217362,1.695610915,3.122181738,China,9.69766
54527,NA,10.36499731,NA,0.511759497,NA,1.362847268,0.900987624,NA,NA,0.045003156,1.336805522,NA,Brazil,NA
54528,3,16.03000069,2.184425585,5.597101226,2.464509964,1.265784349,6.62684995,1.720000029,3.838542223,2.010513251,1.395753756,2.557732625,China,14.3229
54530,3,16.03000069,1.28280885,3.998979994,NA,1.163090938,0.441326836,1.720000029,3.806375742,2.484767814,0.695230222,2.760752439,China,14.2906
54532,NA,8.269287109,1.034546924,1.075852834,1.180904216,NA,1.204984587,NA,1.176996522,0.677172562,NA,1.665172805,Nigeria,4.44267
54534,NA,10.61999989,0.959999979,5.53000021,NA,NA,1.679999987,NA,2.675555547,NA,NA,NA,Papua New Guinea,4.34
54535,NA,5.222627805,0.593328938,1.116185803,0.320075702,NA,1.235422912,NA,0.53624763,0.312885495,NA,0.633944011,Cameroon,2.23499
54537,3.400000095,NA,1.148154655,2.450000048,1,1.074285712,3.49656506,NA,NA,0.816084143,NA,1.793194172,Japan,30.0047
54539,NA,0.3358994,NA,0.016432439,NA,0.059469699,0.016453076,NA,NA,NA,0.058333332,NA,Brazil,NA
54540,1.717906222,NA,NA,2.401939948,1.383412157,0.899999976,3.140000105,1.810214952,1.049999952,0.939999998,0.90665756,1.867977637,Russian Federation,4.82227
54541,0.09375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08625,Mongolia,1.06143
54542,NA,13.97067821,NA,1.638745849,NA,1.522424293,2.837073031,NA,NA,NA,1.493333296,NA,Brazil,2.2733
54546,0.037298196,NA,NA,NA,NA,0.017763095,NA,0.027877566,NA,0.033055557,NA,0.036959847,Canada,0.522831
54547,NA,11.14834595,1.325716664,2.673480988,0.680000007,NA,3.425315715,NA,NA,1.291993371,0.584405608,1.092167818,Myanmar,11.4406
54548,3.400000095,NA,NA,2.450000048,1,1.527499996,5.114555836,NA,NA,1.841558173,NA,3.272011071,Japan,30.6298
54550,1.730000019,NA,NA,2.390000105,NA,0.899999976,NA,1.624283075,1.049999952,0.939999998,0.435951859,1.470308304,Russian Federation,10.0579
54551,NA,0.265260971,0.116884659,0.153243399,0.063761863,NA,0.310605903,NA,0.060855296,NA,0.018611112,NA,Central African Republic,0.274428
54553,NA,13.76441083,NA,2.866980596,NA,1.474848534,1.932111578,NA,1.412722739,2.407405824,1.446666631,NA,Brazil,NA
54555,1.077438374,4.872833363,0.029551276,1.309192735,0.43872722,0.366913966,0.655993427,0.129000002,NA,0.631256759,NA,1.168895455,India,8.37803
54559,0.060606061,0.323838398,0.028800526,0.116625025,0.029441248,0.014909314,0.163925903,0.034747475,0.07689648,0.07762974,0.039913724,0.098633477,China,0.644666
54560,0.097771374,NA,0.066666667,0.083334875,0.022666667,NA,NA,NA,NA,NA,NA,0.081767138,Saudi Arabia,0.44696
54561,NA,NA,0.321212104,0.830148061,0.200292685,NA,NA,NA,0.061130384,NA,0.387878779,3.290908987,Namibia,NA
54563,NA,14.45591658,1.170796248,1.81030239,0.741590062,NA,1.631641664,NA,0.905843095,NA,NA,NA,Ghana,NA
54566,0.157499999,1.489963174,0.200576469,0.199419215,NA,NA,0.163893431,NA,0.165000007,0.20904471,NA,0.318863869,Congo DRC,1.22655
54567,0.893608991,NA,1.337333347,3.240083408,0.452333342,NA,1.70754536,NA,NA,0.786666678,0.265500011,1.656178888,Iran,12.9568
54568,0.127272725,2.010645086,0.306037903,0.296520038,NA,NA,0.298738024,0.120000005,NA,NA,NA,NA,Bolivia,0.823956
54571,NA,0.778390888,NA,0.110499149,NA,0.17444445,0.167577645,NA,NA,NA,0.171111107,NA,Brazil,NA
54574,0.707142885,NA,0.910119038,NA,0.454762954,0.438690487,NA,0.895437299,1.800595238,0.818452381,0.146825247,0.625514832,Kazakhstan,7.69836
54575,0.825445515,12.35736576,NA,3.510024703,NA,1.515486162,2.544601949,NA,1.447547229,2.080770898,1.486527741,2.934980295,Brazil,10.0025
54580,0.847196928,2.011440337,0.423107242,0.687013099,0.487112808,NA,0.58148995,NA,0.508695501,0.14454546,0.305151507,0.316818176,Mozambique,6.56463
54581,NA,11.24739456,1.909999967,1.331735492,NA,NA,1.992506186,NA,NA,0.590112607,NA,NA,Indonesia,1.81758
54582,2.972727273,15.88427341,1.065516595,3.718544141,0.763630417,0.906671086,4.337841225,1.704363665,1.625580762,1.393754649,0.412805175,1.308525703,China,9.62249
54584,0.959314487,NA,NA,1.504449622,NA,NA,NA,NA,NA,0.484174364,NA,0.84866744,Canada,NA
54585,1.730000019,NA,NA,2.390000105,0.95152241,0.899999976,NA,2.895461082,1.049999952,0.939999998,0.631685317,2.07085681,Russian Federation,6.81923
54591,NA,11.98944855,1.909999967,2.360311747,NA,NA,2.498751777,NA,NA,0.680228301,NA,NA,Indonesia,14.503
54593,1.383091113,7.882867015,NA,NA,NA,2.140528,NA,1.720000029,NA,3.167074968,NA,5.317881747,China,3.53198
54595,NA,12.15993285,0.475350822,1.584072583,0.639929216,NA,2.695973575,NA,0.62836683,0.445090633,NA,1.061192283,Cameroon,2.06092
54597,NA,12.32355433,1.909999967,1.398564857,NA,NA,1.91837216,NA,NA,0.663876686,NA,NA,Indonesia,3.63785
54601,0.147954544,1.975291628,0.214328126,0.161574881,0.158712068,NA,0.225019187,NA,0.155000006,0.006334688,NA,0.299538786,Congo DRC,0.506109
54602,2.985568182,15.84784159,1.334325713,5.27995804,2.436504169,0.780674297,6.218223539,1.700454574,3.806854243,2.159849006,0.850819292,2.077565749,China,19.5705
54606,0.631060595,2.956353961,1.018712117,1.042786432,NA,NA,0.611251197,0.595000024,NA,NA,NA,0.666293895,Bolivia,4.8527
54607,NA,0.291145126,0.020904654,0.022269077,NA,NA,0.002896032,NA,NA,NA,NA,NA,Congo,0.387018
54608,NA,NA,NA,10.62971561,NA,NA,NA,1.255001364,2.167442347,0.506802757,1.348582181,1.866194062,United States,NA
54609,NA,8.1544359,1.00887441,1.018089453,1.081236169,NA,0.933964411,NA,1.062661154,0.556772269,NA,1.683325951,Nigeria,4.40159
54611,0.520000021,NA,0.669259252,1.579259245,NA,0.322592601,1.458888875,0.481481481,1.324074074,0.601851852,0.114716501,0.467037051,Kazakhstan,5.74275
54612,NA,NA,NA,8.068840142,1.898024824,NA,NA,NA,4.003730792,2.652816463,NA,2.680012555,United States,1.62191
54613,NA,13.03289666,0.463294899,0.566859131,NA,1.570000052,NA,NA,NA,NA,1.539999962,NA,Brazil,7.35133
54614,4.10493099,NA,NA,NA,NA,1.190581985,NA,2.270937562,NA,NA,NA,3.230047926,United Kingdom,31.6101
54615,0.252291669,NA,NA,1.96677092,NA,0.74062498,0.457916682,0.285794362,0.864062461,0.773541665,0.089525832,0.256699977,Russian Federation,1.7089
54616,2.153645394,NA,NA,4.831417984,NA,NA,NA,1.145483406,1.450608554,1.359949401,0.149640446,2.573859941,United States,14.1362
54626,2.230000019,16.34630241,1.562085158,2.72728222,NA,NA,3.56062773,NA,1.624999977,0.503548514,0.433333331,0.630303016,Thailand,8.26122
