"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","groundnut_HgHa","AET_mean","groundnut_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"424","Indonesia",1650,-7.03752,113.284,0.463892984060918,2.94245688741254,1.30785016504676,4.0484418035504,2.91077933629609,1650
"510","Kazakhstan",1759,53.5535,68.3842,0.378397898404153,2.11829622634681,0.596664590189002,4.50851625226694,3.17598650936112,1759
"532","Indonesia",1789,4.91391,96.2057,0.463892984060918,3.00357506777566,1.64094747658973,4.0484418035504,2.91077933629609,1789
"539","Mozambique",1797,-15.6102,31.5533,0.0721172737642106,2.79409574971503,0.810234757362251,2.72916478969277,2.50009459561958,1797
"660","Angola",1979,-8.55408,13.6673,0.11478582361095,2.71199040524913,0.704508979892533,2.44870631990508,2.7855635422284,1979
"727","United States",2069,29.7463,-81.6635,0.29706386129882,2.95138956441353,2.05529247556247,6.47257508985315,4.55253120853509,2069
"790","Belize",2177,16.7769,-88.3288,0.347655206845685,3.04291755608864,1.44956157597142,3.99607365448528,3.51593368894278,2177
"795","Gabon",2181,2.27666,10.892,0.00385434519847764,2.94967166066761,1.50448414585746,0,3.6255249388827,2181
"825","Australia",2229,-26.5486,149.233,0.220783998994266,2.6731635848343,1.29282795541341,5.36316241230006,4.33107201983724,2229
"858","Congo DRC",2288,-3.14718,20.7735,0.0207301577386351,2.94365053522742,1.23138954569099,0,2.26709515600535,2288
"937","China",2420,37.2755,105.215,0.185368735032566,2.59845503231177,1.73133845879206,6.95136909386879,2.99627669770714,2420
"1476","Brazil",304,-7.64738,-60.0749,0.0244352747116237,2.93172265532701,1.81981612667795,5.98977763964001,3.58078294659351,304
"2505","Brazil",376,-12.1,-39.4136,0.250562071196177,2.72400264251505,1.66696712760351,5.98977763964001,3.58078294659351,376
"2883","Paraguay",393,-23.2723,-59.1766,0.264607442299802,2.77943972601716,0.827533649030384,4.85455500642305,3.2119147561999,393
"16390","Ecuador",576,-2.18841,-80.5285,0.245512665346567,2.64265291391327,1.56915593203755,5.00241662707248,3.30639568540983,576
"24145","Sierra Leone",675,8.62558,-13.0686,0.218722843181538,2.95892206425827,1.24091967224816,0,2.29900813986645,675
"31686","Brazil",787,-5.85147,-57.38,0.089508835420516,2.94911107631829,1.58964755949946,5.98977763964001,3.58078294659351,787
"33829","Brazil",828,-7.64738,-55.5833,0.17005506119986,2.9498689999766,1.65068921242138,5.98977763964001,3.58078294659351,828
"36684","Brazil",927,1.37279,-64.5665,0.0778907034620869,3.00486364734752,1.61532820519311,5.98977763964001,3.58078294659351,927
"151","Indonesia",1215,1.36699,104.175,0.632259176831212,3.01826117486292,2.23247171299313,4.0484418035504,2.91077933629609,1215
"680","Brazil",2000,-5.85147,-58.2783,0.0184541339109264,2.94147445898498,1.65724251717756,5.98977763964001,3.58078294659351,2000
"961","Namibia",2455,-21.6022,18.0785,0.107569671286171,2.57210369221674,0.48741012200593,2.59439255037543,3.33590723556634,2455
"973","Mexico",2468,16.0156,-97.5941,0.410942136316284,2.93381256145245,1.66392917344394,5.19781516944518,3.82053390533369,2468
"976","Ethiopia",2474,5.88412,41.4347,0.206825882505805,2.55161697990997,0.513031612536968,3.63648789635337,2.09437779351545,2474
"980","Niger",2477,13.0145,9.09538,0.216779415665445,2.69217784735586,1.13577600171474,2.39269695325967,2.36249398434491,2477
"1061","Greece",2602,40.7906,23.4356,0.702252824444969,2.609800786005,1.79894815282448,4.86861505347097,4.14310934368233,2602
"1137","Myanmar",2688,10.3931,98.8801,0.373669813917834,3.0256118219968,1.75238631814497,3.59228781595213,2.23757342070395,2688
"1183","Congo DRC",2740,-6.75027,27.96,0.185060209633199,2.85687627639459,1.23533715614044,0,2.26709515600535,2740
"1333","India",2903,16.5103,77.3673,0.241609803785182,2.68426546673157,1.96076234291944,5.50520154772776,2.65874601931954,2903
"1350","Kazakhstan",2917,55.1279,69.2825,0.340727317135627,2.17396629810017,0.57666015322839,4.50851625226694,3.17598650936112,2917
"1445","China",3005,31.3165,100.724,0.505823720835272,2.58436488303439,2.05282017094589,6.95136909386879,2.99627669770714,3005
"1506","Myanmar",3068,14.7695,98.9269,0.4332466163241,2.97280184542228,1.52306002838232,3.59228781595213,2.23757342070395,3068
"1579","Angola",3131,-11.2146,18.0785,0.0807685605786232,2.9378699896569,0.726805230395567,2.44870631990508,2.7855635422284,3131
"1775","Tanzania",3297,-8.54258,36.0448,0.158515482773593,2.81630838866581,0.453417458438817,1.7481880270062,2.58899405288781,3297
"1782","China",3302,39.3978,108.808,0.51501936157463,2.55996003267527,2.05137385855412,6.95136909386879,2.99627669770714,3302
"1822","South Africa",3335,-32.8185,18.9768,0.0355714407644101,2.1903233590758,0.790863239323147,5.25389021628127,3.49225402986176,3335
"1912","Uganda",3409,-0.435754,30.6549,0.218238945224973,2.89290748077285,1.95376892307399,2.79028516403324,2.42066321182124,3409
"2076","Brazil",3512,-22.4398,-50.1934,0.431503015246894,2.8775273144218,2.02248791287782,5.98977763964001,3.58078294659351,3512
"2150","Bangladesh",3560,21.678,92.0491,0.334537327304017,2.93534529285453,1.99171319784905,4.35812528527665,2.61998209528875,3560
"2197","Colombia",3592,6.78286,-71.753,0.432130778663835,2.96248208377222,1.46359025083163,5.6784582838221,3.39165397941092,3592
"2355","Tanzania",3679,-8.54258,31.5533,0.126583119827771,2.80081114562461,1.11213596968173,1.7481880270062,2.58899405288781,3679
"2406","Tajikistan",3705,39.3978,67.4859,0.327585949744882,2.21674696137492,1.58775606645941,3.56726169235387,2.26751551150824,3705
"2523","Bolivia",3767,-21.6022,-67.2614,0.213115109837409,1.85826499791947,0.655046144634779,4.4215710245264,2.98847132047518,3767
"2626","India",3820,22.4701,74.6724,0.239487589520001,2.68482933812569,1.97420831910359,5.50520154772776,2.65874601931954,3820
"2695","Mozambique",3854,-26.5552,32.4411,0.231364438423088,2.79794317792431,1.26638277665662,2.72916478969277,2.50009459561958,3854
"2894","Turkmenistan",3933,40.0912,62.9943,0.0347955111732713,2.21029622038618,1.65239271971027,4.83241310188512,2.88553797188383,3933
"3074","Zambia",3995,-16.4788,23.4684,0.0741069509933436,2.77918620492389,0.744323714590913,4.06785166051235,2.58561693011275,3995
"3199","Australia",4035,-20.1698,148.228,0.502250955723379,2.88318357911215,1.2206026022803,5.36316241230006,4.33107201983724,4035
"3309","China",4073,42.1292,124.978,0.597867149050835,2.73153120841035,2.17952245002013,6.95136909386879,2.99627669770714,4073
"4056","Indonesia",4266,-3.14718,103.418,0.463892984060918,2.99150823323956,1.50072355836376,4.0484418035504,2.91077933629609,4266
"4107","Australia",4276,-29.733,147.436,0.0313482995927762,2.53180193267503,1.42063824569048,5.36316241230006,4.33107201983724,4276
"4478","Cuba",4340,20.9855,-77.9777,0.301029995663981,2.96258494089489,1.02656339881647,0,3.43335218547393,4340
"4628","China",4364,36.5542,79.164,0.446740157267977,1.72261433812545,2.15082718235752,6.95136909386879,2.99627669770714,4364
"4689","Laos",4372,19.9433,99.8252,0.410527122437271,2.93436166062449,1.73711180247883,1.17609125905568,2.5001937426211,4372
"5171","Angola",4441,-14.7378,17.1802,0.129797269832874,2.88543021749694,0.688189605477774,2.44870631990508,2.7855635422284,4441
"6004","Argentina",4544,-37.9641,-59.1766,0.485721418391781,2.88254825371348,1.41429812129852,5.78923793550226,3.80950249718057,4544
"6348","Ethiopia",4584,7.6799,42.333,0.0681858643445047,2.61945049731097,0.521484005218609,3.63648789635337,2.09437779351545,4584
"7190","United States",4680,33.601,-96.9058,0.531225857340705,2.84985796222679,1.9284959108332,6.47257508985315,4.55253120853509,4680
"8105","Nigeria",4785,7.6799,7.29875,0.326077877926736,2.92854062953356,1.31973178036414,0,2.77291888787602,4785
"8186","China",4794,29.7614,103.418,0.417843045668982,2.75592020568688,2.31600286093754,6.95136909386879,2.99627669770714,4794
"8412","India",4820,12.2325,79.8125,0.428241007849338,2.931945957663,2.03363209045653,5.50520154772776,2.65874601931954,4820
"8627","Botswana",4845,-19.9125,26.1634,0.0810855131926668,2.56959682480208,0.805655018928087,2.07918124604762,3.53572152828684,4845
"8634","Mexico",4846,28.1817,-107.686,0.014612187063473,2.74778160908691,1.13543871665844,5.19781516944518,3.82053390533369,4846
"8778","China",4862,32.0845,100.724,0.458835774979791,2.56597424475435,2.04978140583959,6.95136909386879,2.99627669770714,4862
"8841","Turkey",4869,36.5553,33.3485,0.403278978680565,2.47781006454463,2.14031947021897,5.33782451404581,3.5953428256262,4869
"1073","Indonesia",2614,-3.75374,116.031,0.463892984060918,3.00929151192686,1.60478672462034,4.0484418035504,2.91077933629609,2614
"1249","Botswana",2808,-21.6022,20.7735,0.0329918605333829,2.50104295216717,0.508235507573122,2.07918124604762,3.53572152828684,2808
"1268","Brazil",2824,-7.64738,-39.4136,0.382754336581207,2.77163559319476,1.7805211465436,5.98977763964001,3.58078294659351,2824
"1343","Mali",2915,16.5103,-2.58272,0.0157391659412773,2.33234226010403,0.486486578284841,2.56348108539441,2.49413466181068,2915
"1549","United States",3108,32.0845,-101.397,0.182537286500189,2.47449810317543,1.56112024021064,6.47257508985315,4.55253120853509,3108
"1837","Guyana",3344,5.88412,-60.0749,0.174842883014312,2.98746010059825,1.40927545678595,3.30770992340481,2.98460650671991,3344
"2875","Brazil",3928,-8.54258,-55.5833,0.179839744369747,2.95216950080953,1.65051436923079,5.98977763964001,3.58078294659351,3928
"4083","Brazil",4272,-12.9808,-39.4153,0.269954930717737,2.84372948323057,1.85596058668959,5.98977763964001,3.58078294659351,4272
"4728","Brazil",4379,4.08244,-62.7698,0.0958471034347105,3.0181058191929,1.30876175289425,5.98977763964001,3.58078294659351,4379
"6977","Guyana",4656,5.88412,-60.9732,0.28143070131124,2.98716198683856,1.42594135527673,3.30770992340481,2.98460650671991,4656
"8275","Guyana",4804,3.17995,-57.38,0.0606120031970869,2.9970507657136,1.46328592580443,3.30770992340481,2.98460650671991,4804
"8473","Kazakhstan",4827,43.4523,54.0111,0.0055538666869362,1.9916742776731,0.397602407223425,4.50851625226694,3.17598650936112,4827
"9226","Brazil",4916,-25.7378,-52.8884,0.332779976787824,2.96379344707979,1.63637596935887,5.98977763964001,3.58078294659351,4916
"9548","Zambia",4954,-12.1,32.4516,0.0847534203682449,2.797617849806,1.062369168031,4.06785166051235,2.58561693011275,4954
"9806","Mozambique",4983,-21.6448,34.9739,0.124726978374118,2.80459371533034,0.452370809427706,2.72916478969277,2.50009459561958,4983
"9933","Madagascar",4998,-22.4398,46.8246,0.197627925069115,2.82387771878954,0.886988580381965,2.94694327069783,2.49680172397732,4998
"11116","Mexico",5137,22.561,-105.625,0.27729172871207,2.90316753263122,1.52861704847409,5.19781516944518,3.82053390533369,5137
"11503","China",5184,39.3978,87.2488,0.0656235008317025,1.89171330085297,2.06976445890332,6.95136909386879,2.99627669770714,5184
"11943","China",5236,39.4545,121.632,0.501466345336816,2.68573107828803,2.21673807080992,6.95136909386879,2.99627669770714,5236
"12300","Kazakhstan",5278,54.0851,68.3842,0.378397898404153,2.15238845943554,0.593016942984559,4.50851625226694,3.17598650936112,5278
"12372","Greece",5286,40.7776,20.7735,0.205324680696488,2.71985719460192,1.6340824021666,4.86861505347097,4.14310934368233,5286
"12625","Honduras",5316,13.8937,-85.2277,0.547746749579726,3.02869468010505,1.64119481209729,4.35326208591632,3.0270994547094,5316
"12934","Congo DRC",5354,-5.85147,29.7566,0.113858915915651,2.84769748914287,0.835094609171284,0,2.26709515600535,5354
"14379","United States",5521,29.7614,-82.5328,0.596316346214984,2.95129848052563,2.30098935465632,6.47257508985315,4.55253120853509,5521
"14558","Congo DRC",5542,-6.75027,22.5701,0.192526556090596,2.89934489880492,1.17521475641818,0,2.26709515600535,5542
"14699","Angola",5558,-18.2042,21.6718,0.0708305130920566,2.62080196334489,0.65995871598867,2.44870631990508,2.7855635422284,5558
"15732","China",5680,46.6353,116.893,0.0436728568909147,2.4815705841947,1.62559721699192,6.95136909386879,2.99627669770714,5680
"16153","Portugal",5731,41.4853,-8.60783,0.512697408984112,2.60944194499631,1.79346922781229,5.03344788228798,4.09994418754491,5731
"17843","Brazil",5941,-18.2042,-43.0069,0.245046834894111,2.86831024253563,1.62788455689011,5.98977763964001,3.58078294659351,5941
"18086","Indonesia",5972,-0.435754,114.198,0.463892984060918,3.00576380854055,1.35703609670013,4.0484418035504,2.91077933629609,5972
"18297","Papua New Guinea",5998,-6.59581,155.588,0.284305373628251,3.08723195076357,1.15250901970217,2.8668778143375,2.79622643974621,5998
"18422","Indonesia",6014,-7.63743,110.614,0.463892984060918,2.98026586122942,1.65820580319562,4.0484418035504,2.91077933629609,6014
"18602","India",6036,18.2785,73.1376,0.0283959652671032,2.81976713561194,1.80942815809034,5.50520154772776,2.65874601931954,6036
"18860","Mexico",6069,30.5421,-110.381,0.22158011786723,2.43261620202344,1.28187123026223,5.19781516944518,3.82053390533369,6069
"20137","China",6229,28.9746,99.8252,0.530348765656578,2.67537184573491,2.05364128859723,6.95136909386879,2.99627669770714,6229
"20497","Brazil",6273,-11.1813,-37.6653,0.302172528018183,2.80473760766868,1.84100975598571,5.98977763964001,3.58078294659351,6273
"20911","Niger",6328,13.0145,11.7903,0.198229804006675,2.55998851400838,1.62629948899752,2.39269695325967,2.36249398434491,6328
"22855","Laos",6581,19.9433,105.215,0.380959057901434,2.92352156448904,2.2305597031786,1.17609125905568,2.5001937426211,6581
"22888","Argentina",6585,-28.9459,-55.5833,0.114863008365181,3.00026489051585,1.55587015526768,5.78923793550226,3.80950249718057,6585
"23309","Nigeria",6640,4.98609,6.39848,0.0723251053159004,2.96591390595941,0.723633606830946,0,2.77291888787602,6640
"23355","Indonesia",6646,-2.25033,137.565,0.463892984060918,3.05899283693225,1.07672973861335,4.0484418035504,2.91077933629609,6646
"23825","Congo DRC",6709,-9.43566,26.1634,0.168456802013763,2.80269636939322,0.743237549492704,0,2.26709515600535,6709
"24159","India",6752,27.3827,79.164,0.257747091775599,2.73294393879247,1.75717218159756,5.50520154772776,2.65874601931954,6752
"24309","Costa Rica",6773,10.2611,-85.7468,0.348304866748428,2.99114165650599,1.54005500432836,4.948994569896,3.57794255687113,6773
"24588","South Africa",6810,-33.5737,20.7735,0.0091697108751161,2.16227628890402,0.896746864704195,5.25389021628127,3.49225402986176,6810
"24627","Madagascar",6816,-18.2042,48.6213,0.0948641818414152,2.88924666169149,0.896021158771943,2.94694327069783,2.49680172397732,6816
"25126","Niger",6884,13.8937,3.70549,0.158301462797613,2.61953120739439,0.754364098403148,2.39269695325967,2.36249398434491,6884
"25137","Uruguay",6886,-34.3194,-54.6889,0.191909188687505,2.9205643069487,1.42398011228631,4.50852971897129,3.79013738663213,6886
"26038","Chad",7009,14.7695,16.2819,0.0168900318855086,2.1967714492453,0.423885519946934,2.46982201597816,2.33187050378788,7009
"26925","Tanzania",7134,-4.0497,36.9432,0.211298563634263,2.66505583973121,1.0701860118959,1.7481880270062,2.58899405288781,7134
"26958","Uruguay",7138,-34.3223,-55.5833,0.187426575893984,2.93072622626885,1.43198488735592,4.50852971897129,3.79013738663213,7138
"27328","Kazakhstan",7188,50.7932,83.6555,0.0210415546712856,2.4011440081076,0.534134073100185,4.50851625226694,3.17598650936112,7188
"27646","India",7233,26.5779,75.5707,0.267620453942473,2.59392527338453,1.84479716256578,5.50520154772776,2.65874601931954,7233
"27655","Bangladesh",7234,21.1287,92.1344,0.331414041731875,2.92853910580869,2.01262355998608,4.35812528527665,2.61998209528875,7234
"27928","Mozambique",7275,-12.9825,38.7398,0.13736158231111,2.78468096002959,0.568529275934847,2.72916478969277,2.50009459561958,7275
"28900","Indonesia",7417,-9.55919,119.062,0.463892984060918,3.00413705148483,0.987515754693685,4.0484418035504,2.91077933629609,7417
"28941","South Africa",7423,-27.3275,32.379,0.360054873641844,2.80737796169424,1.21628233462416,5.25389021628127,3.49225402986176,7423
"29152","Central African Republic",7455,7.6799,25.2651,0.262372808333637,2.82349363628764,1.31344777718776,2.20951501454263,2.43334291583504,7455
"29312","Kazakhstan",7480,49.6405,57.6044,0.206319801934046,2.08006358684664,0.633369040860909,4.50851625226694,3.17598650936112,7480
"30012","China",7593,39.3978,107.91,0.469968563576578,2.55240745690115,1.94886685132847,6.95136909386879,2.99627669770714,7593
"30296","India",7638,26.5779,80.0623,0.299637887519274,2.71096814833284,1.98916953374666,5.50520154772776,2.65874601931954,7638
"31311","Argentina",7805,-35.7995,-65.4648,0.0510833425126675,2.67235628964493,1.36274882009739,5.78923793550226,3.80950249718057,7805
"31540","China",7847,44.7469,124.08,0.527656876937605,2.70847654422613,2.21342365258572,6.95136909386879,2.99627669770714,7847
"31670","Indonesia",7868,-9.93799,119.943,0.463892984060918,2.95994381387255,0.974261552616428,4.0484418035504,2.91077933629609,7868
"31759","Australia",7882,-30.5139,151.029,0.465732508830531,2.72982021225985,1.44189500944771,5.36316241230006,4.33107201983724,7882
"31799","South Africa",7889,-27.3536,25.2651,0.325134076234764,2.62331698976948,1.40186012834399,5.25389021628127,3.49225402986176,7889
"32126","Uruguay",7947,-32.0567,-55.5833,0.262803566008621,2.95666857390281,1.43904979419678,4.50852971897129,3.79013738663213,7947
"32250","Bolivia",7970,-16.4788,-63.6682,0.286255681605552,2.98905896538786,0.794562877446712,4.4215710245264,2.98847132047518,7970
"33503","Brazil",8212,-24.9215,-51.0917,0.308015148451137,2.92502647146572,1.63342239822763,5.98977763964001,3.58078294659351,8212
"34160","Botswana",8356,-24.0996,27.0617,0.358026735705481,2.51564916677744,1.30113897166494,2.07918124604762,3.53572152828684,8356
"34567","Indonesia",8461,-6.47789,134.577,0.463892984060918,3.02966876844913,0.909287170381556,4.0484418035504,2.91077933629609,8461
"34855","Chad",8537,8.57503,16.2819,0.301633060862492,2.83829237854471,0.97370275491074,2.46982201597816,2.33187050378788,8537
"35305","Zimbabwe",8679,-20.7597,31.5533,0.17603392347751,2.73019807626534,1.32835751747355,4.31363525361033,2.75739439046715,8679
"35310","Indonesia",8681,1.2758,110.576,0.74029089634087,3.0295335420557,1.47906001410831,4.0484418035504,2.91077933629609,8681
"35364","Brazil",8699,-23.2723,-48.3968,0.0161485173228576,2.87122186126873,1.72210530177966,5.98977763964001,3.58078294659351,8699
"35821","Argentina",8866,-31.2885,-64.5665,0.446272898487314,2.68170684181957,1.44062322066336,5.78923793550226,3.80950249718057,8866
"36238","Indonesia",9046,-0.433761,100.726,0.463892984060918,2.99574354580071,1.66467289321459,4.0484418035504,2.91077933629609,9046
"36264","Mozambique",9057,-22.4398,34.2482,0.0761621874805965,2.77887447200274,0.4970856396561,2.72916478969277,2.50009459561958,9057
"36432","Tanzania",9137,-10.3264,38.7398,0.238591623095811,2.79696233571311,0.417397921148288,1.7481880270062,2.58899405288781,9137
"36471","Tanzania",9155,-2.24386,32.4516,0.11330102603868,2.92466687598667,0.544349039982542,1.7481880270062,2.58899405288781,9155
"36586","Congo DRC",9212,4.98391,26.1634,0.15270412783564,2.91740390720935,0.693775752705162,0,2.26709515600535,9212
"36724","Malawi",9291,-12.9825,34.2482,0.133717930124502,2.82194026729545,1.33514650605189,3.01367969729119,2.32172481869042,9291
"36827","Lebanon",9349,34.3084,36.1211,0.509882705671577,2.293717612249,2.12522361101809,4.10424804699044,3.65585811481178,9349
"37001","Sudan",9482,10.3587,27.96,0.2238379926377,2.75804407631568,1.64419249153599,3.72320931040511,2.58970408801578,9482
"37132","Kazakhstan",9585,41.457,68.3842,0.346950313673827,2.5242337993653,0.624584170794042,4.50851625226694,3.17598650936112,9585
"37154","Brazil",9598,-31.2199,-52.0854,0.277568299774082,2.91831123356298,1.62179112422092,5.98977763964001,3.58078294659351,9598
"37195","Argentina",9633,-33.5737,-63.6682,0.485656613980607,2.81111199679602,1.58966978581108,5.78923793550226,3.80950249718057,9633
"37307","Mozambique",9775,-12.9825,36.9432,0.0495859131548716,2.87408127256162,0.536669251548427,2.72916478969277,2.50009459561958,9775
"37336","Congo DRC",9799,4.08244,27.0617,0.06478697294911,2.94945390296079,0.984081255503995,0,2.26709515600535,9799
"37396","Senegal",9883,15.6418,-16.0574,0.198664565001227,2.52475919615272,1.7322221465456,3.45255306322893,2.82856122367243,9883
"37406","Chad",9899,11.2468,17.1802,0.215140221733653,2.75633946901558,0.897075303898207,2.46982201597816,2.33187050378788,9899
"3","Georgia",10031,43.4523,42.333,0.0351331382799338,2.4611929253829,0.892230286436186,4.33380987485523,2.91491025581416,10031
"4","Georgia",10031,43.4523,42.333,0.0351331382799338,2.4611929253829,0.892230286436186,4.33380987485523,2.91491025581416,10031
"5","Sudan",10071,14.7695,29.7566,0.018336354023322,2.26131952446378,0.910908764736727,3.72320931040511,2.58970408801578,10071
"16","Congo DRC",10312,-4.0497,26.1634,0.141273584375087,2.93596586142453,0.946652759705545,0,2.26709515600535,10312
"18","Argentina",10340,-31.2885,-61.8715,0.485656613980607,2.8495565077699,1.42849053430786,5.78923793550226,3.80950249718057,10340
"25","Argentina",10392,-24.9215,-60.9732,0.280995463281776,2.78758907720635,1.35166839297313,5.78923793550226,3.80950249718057,10392
"27","Brazil",10452,-30.5139,-56.4816,0.141595716662272,2.98453802858411,1.4946091443695,5.98977763964001,3.58078294659351,10452
"30","China",10505,28.9746,112.402,0.435285725904802,2.86385548605968,2.19780093223816,6.95136909386879,2.99627669770714,10505
"31","Myanmar",10514,13.8937,98.9269,0.412875937786218,2.9790915443432,1.7045354576816,3.59228781595213,2.23757342070395,10514
"39","China",10604,26.5779,115.995,0.570262619634782,2.91240869952504,2.28299920218314,6.95136909386879,2.99627669770714,10604
"42","Australia",10640,-25.7378,144.741,0.0750096627212484,2.56598126724819,1.28929381695641,5.36316241230006,4.33107201983724,10640
"46","South Africa",10693,-25.7378,28.8583,0.311695253192139,2.67668000365135,1.14794198760865,5.25389021628127,3.49225402986176,10693
"48","Ethiopia",10708,9.46803,36.0448,0.174316968005649,2.86816143389972,0.713091962431115,3.63648789635337,2.09437779351545,10708
"53","Peru",10834,-10.2475,-77.8404,0.332593821275011,2.19613010840203,1.32626216760426,4.21937492462626,3.31522015660823,10834
"54","Australia",10846,-21.6022,147.436,0.211590835250183,2.65310909797401,1.28692469143282,5.36316241230006,4.33107201983724,10846
"58","China",10902,35.826,79.164,0.237117672058926,1.81080038533791,2.15759943295203,6.95136909386879,2.99627669770714,10902
"60","Peru",10925,-4.0497,-75.3463,0.181684829726478,2.91813491405314,1.398513631312,4.21937492462626,3.31522015660823,10925
"63","Argentina",10951,-30.5139,-63.6682,0.428452364305128,2.75740054816544,1.3630409855517,5.78923793550226,3.80950249718057,10951
"68","Argentina",11033,-21.6022,-62.7698,0.113943351638691,2.58859180599344,0.761208242979415,5.78923793550226,3.80950249718057,11033
"72","Mexico",11085,19.6531,-96.4226,0.373498197511554,2.93801313412622,1.42536415178437,5.19781516944518,3.82053390533369,11085
"80","Israel",11164,31.776,34.6554,0.765668549097542,1.72767678349829,2.39417233317298,4.39266178629079,4.29150068100223,11164
"83","Bolivia",11226,-12.1,-65.4648,0.130083410184861,2.9428580832626,0.958531700235117,4.4215710245264,2.98847132047518,11226
"84","Cameroon",11233,4.98391,12.6886,0.100012717636158,2.94902387385782,1.63730538902633,3.65791593682995,2.86238456188045,11233
"93","Papua New Guinea",11339,-6.54458,147.405,0.292256066703321,3.05159119111194,1.17566428600039,2.8668778143375,2.79622643974621,11339
"99","Spain",11455,37.9899,-2.58272,0.603036050184048,2.41186011247457,1.80067925137236,5.40708143378234,4.21334781739129,11455
"106","Argentina",11570,-26.5486,-60.9732,0.386634054889371,2.84925484392071,1.31676248173038,5.78923793550226,3.80950249718057,11570
"108","Central African Republic",11588,6.78286,25.2651,0.238972924383126,2.86015790462974,0.886766687289027,2.20951501454263,2.43334291583504,11588
"119","Congo DRC",11765,3.17995,26.1634,0.0125211862263606,2.92937178335097,1.36474541651648,0,2.26709515600535,11765
"122","Bolivia",11784,-10.3264,-68.1597,0.223223124846325,2.89867458668028,1.56476682639569,4.4215710245264,2.98847132047518,11784
"128","Congo",11870,1.37279,18.0785,0.0259142235539546,3.00343232100923,1.23203814591699,1.85125834871908,2.93941686176546,11870
"136","Turkey",11956,38.6973,44.1297,0.10542416141867,2.50167044545026,1.09461142153015,5.33782451404581,3.5953428256262,11956
"138","Mexico",11966,24.1295,-100.499,0.0870150002278738,2.49040164990979,1.20970029892345,5.19781516944518,3.82053390533369,11966
"149","Bolivia",12142,-14.7378,-62.7698,0.00811158909434046,2.94304970048193,0.825320061337331,4.4215710245264,2.98847132047518,12142
"156","Peru",12187,-5.85147,-77.1429,0.350167233598511,2.87625049669183,1.39415909704127,4.21937492462626,3.31522015660823,12187
"157","Indonesia",12215,-2.59484,134.566,0.463892984060918,3.02256582776131,0.94546529560948,4.0484418035504,2.91077933629609,12215
"168","China",12392,47.2505,123.181,0.499945560705068,2.54743037898418,2.05890054769538,6.95136909386879,2.99627669770714,12392
"169","China",12402,42.1292,123.181,0.54130204554569,2.63617733619871,2.3199498543533,6.95136909386879,2.99627669770714,12402
"170","China",12408,43.4523,82.7572,0.492926513431417,1.57801124190754,2.16886466831843,6.95136909386879,2.99627669770714,12408
"174","Indonesia",12472,-2.61169,106.641,0.463892984060918,3.0187599218103,1.78633797504819,4.0484418035504,2.91077933629609,12472
"181","Australia",12532,-31.2885,146.538,0.14530896239791,2.4691116319071,1.43972433987681,5.36316241230006,4.33107201983724,12532
"183","Kazakhstan",12565,50.7932,80.9606,0.354806659513136,2.39928217735975,0.53942839324329,4.50851625226694,3.17598650936112,12565
"184","Argentina",12570,-23.2723,-64.5665,0.0133480087074376,2.7494648426677,0.796355095354544,5.78923793550226,3.80950249718057,12570
"187","Mozambique",12618,-16.4788,32.4516,0.188446367232686,2.76116237232384,1.43344563488778,2.72916478969277,2.50009459561958,12618
"195","Argentina",12737,-21.6022,-63.6682,0.195207548394507,2.69282070057722,0.809788793363442,5.78923793550226,3.80950249718057,12737
"204","China",12857,24.1295,115.097,0.463169271522867,2.92633019487172,2.36504243666357,6.95136909386879,2.99627669770714,12857
"206","Dominican Republic",12862,18.3159,-71.6852,0.304943813920928,2.85620364580087,1.68450029679251,4.48797221209359,3.43826317827967,12862
"208","Costa Rica",12886,9.67151,-84.2271,0.331462207129736,2.96073684946162,1.61343890001621,4.948994569896,3.57794255687113,12886
"210","Burkina Faso",12897,13.8937,-2.58272,0.279362989640411,2.68905503415811,1.67476638047441,2.68484536164441,2.45136741350565,12897
"223","South Africa",13172,-29.733,25.2651,0.229868446226468,2.56448288601045,1.52031991321385,5.25389021628127,3.49225402986176,13172
"224","Colombia",13182,7.6799,-73.5496,0.396199348839891,2.99355300297675,1.47287831016563,5.6784582838221,3.39165397941092,13182
"227","India",13231,28.9746,96.232,0.231183564830303,2.86369629760033,1.45108927466042,5.50520154772776,2.65874601931954,13231
"229","Madagascar",13286,-19.9125,46.8246,0.181791252877927,2.85904353621513,0.678050950637742,2.94694327069783,2.49680172397732,13286
"234","South Africa",13354,-28.6605,32.1298,0.371581624882247,2.80337988138925,1.1191464253542,5.25389021628127,3.49225402986176,13354
"13834","Malaysia",5457,3.20468,101.672,0.383128189038918,3.02387317180863,1.21331260946261,5.44066196744929,3.60183553935009,5457
"13888","Guinea",5463,10.3587,-9.76924,0.282487975595202,2.95897036767338,1.32308673680743,3.20709554041922,2.60583339786755,5463
"19062","Vanuatu",6093,-14.9188,166.642,0.301029995663981,3.04667629174108,0.122192994447862,2.96284268120124,3.16309780941894,6093
"22537","Brazil",6540,-2.24386,-51.9901,0.0116253963446783,2.95091514056288,1.5240431159028,5.98977763964001,3.58078294659351,6540
"22554","Brazil",6542,-10.3264,-63.6682,0.0634872389699371,2.92304345846143,1.68419614773307,5.98977763964001,3.58078294659351,6542
