"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","mean_potat.x","AET_mean","Potato_Fe","Pesticide","GDP_Mean","FISHNET_ID.1"
"20672","United States",62972,32.846,-93.3126,0.976106393947552,2.93399918263581,2.14085473841406,6.47257508985315,4.55253120853509,62972
"20673","India",62973,20.7904,85.4522,1.00822575075087,2.89402910249144,1.6232699027657,5.50520154772776,2.65874601931954,62973
"20674","Mongolia",62974,49.6405,102.52,0.925827574624742,1.97205399126762,0.386999651473983,2.91009054559407,2.71731170571189,62974
"20675","Kazakhstan",62975,50.2203,80.0623,0.412366454100387,NA,NA,NA,NA,62975
"20677","Mongolia",62979,48.4596,96.232,0.861658647904704,1.46550677620549,0.232771989636423,2.91009054559407,2.71731170571189,62979
"20686","Italy",62991,41.457,15.3836,1.28984526224003,2.71814071424874,1.85849304700569,5.76804136889562,4.34930177402526,62991
"20688","China",62994,49.6405,129.47,1.05530951165609,2.62782897413482,1.56791861265863,6.95136909386879,2.99627669770714,62994
"20690","India",62996,24.1295,78.2657,1.20330491613848,2.73213277917395,1.71691181170276,5.50520154772776,2.65874601931954,62996
"20694","Austria",63001,46.6353,11.7903,1.24045938495533,NA,NA,NA,NA,63001
"20695","Mexico",63002,28.1817,-99.6008,0.432226669800994,2.58016438966049,1.36122491553782,5.19781516944518,3.82053390533369,63002
"20696","Canada",63004,49.669,-67.4415,0.896705299479143,NA,NA,NA,NA,63004
"20697","Iran",63005,35.0911,54.9095,0.0681947702595496,NA,NA,NA,NA,63005
"20702","Ukraine",63012,44.794,34.1797,1.10177456006909,2.59742745562544,1.29963955816485,5.28195781643865,2.91918067636586,63012
"20706","France",63018,49.6405,1.90886,1.62728185755597,2.74224337439517,1.58054651981363,5.83682522770016,4.39150652613484,63018
"20707","Iran",63019,31.3165,51.3162,1.18275407983302,NA,NA,NA,NA,63019
"20708","Canada",63021,54.0851,-96.0075,0.800831134323143,NA,NA,NA,NA,63021
"20709","China",63022,21.7936,111.466,1.08139772048958,2.97407285623899,1.97370552568035,6.95136909386879,2.99627669770714,63022
"20711","Russian Federation",63026,50.2203,111.503,0.0526077668887681,NA,NA,NA,NA,63026
"20712","Russian Federation",63028,51.918,56.7061,1.02060861087789,2.15875725640748,1.25532817085001,5.32502074550366,3.33487843404016,63028
"20717","Germany",63038,51.3591,10.892,1.60772088017421,2.57472696012965,2.02215382061995,5.36638186074997,4.41865905031594,63038
"20718","France",63039,49.0536,6.40043,1.49760545956556,2.6705495497735,1.69760690368941,5.83682522770016,4.39150652613484,63039
"20720","China",63041,39.3978,102.52,0.0823469064407129,NA,NA,NA,NA,63041
"20721","Turkey",63042,40.0912,39.6381,1.15483463912355,2.45137518482687,1.96404750264278,5.33782451404581,3.5953428256262,63042
"20727","Pakistan",63048,28.1817,69.2825,1.02373876174433,1.93276660212151,2.01201393748206,5.06566932773143,2.7175806602292,63048
"20729","Niger",63055,15.6418,5.50212,1.03217739336713,NA,NA,NA,NA,63055
"20733","Iran",63059,33.601,53.1128,0.0915663724895714,NA,NA,NA,NA,63059
"20734","Canada",63060,49.0536,-117.567,0.80122597654363,2.31817517519265,1.87687734851485,5.43420630841758,4.37324138608759,63060
"20740","China",63068,44.7469,133.063,0.897894732111759,NA,NA,NA,NA,63068
"20741","China",63069,24.9512,110.605,1.05040682631158,2.90339685754136,1.94125261679066,6.95136909386879,2.99627669770714,63069
"20743","Afghanistan",63071,34.3494,65.6892,1.25017594808392,2.06926715759918,0.694668981405215,0,2.26964184190232,63071
"20745","Russian Federation",63074,45.3835,44.1297,0.652619538449255,2.65079592801604,1.21158006821304,5.32502074550366,3.33487843404016,63074
"20746","Myanmar",63075,26.5779,98.9269,0.835559312304449,2.82598219275238,1.76259703067443,3.59228781595213,2.23757342070395,63075
"20750","Afghanistan",63080,35.826,68.3842,1.24549292670722,2.15548063345364,0.955837506837839,0,2.26964184190232,63080
"20753","Chad",63083,15.6418,21.6718,0.198161488678876,NA,NA,NA,NA,63083
"20755","China",63085,32.5055,121.038,1.33044421348438,2.84034511180105,2.10700012282981,6.95136909386879,2.99627669770714,63085
"20756","Kazakhstan",63086,42.7943,80.0623,1.10144804998307,1.4793130379035,1.36100957983453,4.50851625226694,3.17598650936112,63086
"20757","Myanmar",63087,17.4099,97.149,1.1255755965787,2.93435865374334,0.915034972037238,3.59228781595213,2.23757342070395,63087
"20759","India",63089,15.0195,74.1141,1.13752817412655,2.92426082076051,1.66586483172109,5.50520154772776,2.65874601931954,63089
"20760","Spain",63090,42.7943,-6.17598,1.42955849946142,2.59840941379152,2.20438188909902,5.40708143378234,4.21334781739129,63090
"20762","China",63093,37.9899,95.3336,0.737654530871875,NA,NA,NA,NA,63093
"20763","Pakistan",63094,29.7614,68.3842,1.10187074780178,1.94886686525242,1.84519825629605,5.06566932773143,2.7175806602292,63094
"20764","South Korea",63095,35.1934,128.536,1.4119562379304,NA,NA,NA,NA,63095
"20767","Georgia",63098,42.1292,46.8246,1.06961260429292,2.39421186866325,1.29172907706611,4.33380987485523,2.91491025581416,63098
"20768","Georgia",63098,42.1292,46.8246,1.06961260429292,2.39421186866325,1.29172907706611,4.33380987485523,2.91491025581416,63098
"20769","United States",63101,45.3835,-113.974,1.0047988351571,NA,NA,NA,NA,63101
"20774","Kazakhstan",63110,52.47,73.7741,0.268737059254228,2.11095027043249,0.462713281559281,4.50851625226694,3.17598650936112,63110
"20777","Kazakhstan",63113,50.7932,57.6044,1.06333711256113,2.11990756454857,0.921981622341661,4.50851625226694,3.17598650936112,63113
"20778","Kazakhstan",63113,50.7932,57.6044,1.06333711256113,2.11990756454857,0.921981622341661,4.50851625226694,3.17598650936112,63113
"20780","Mexico",63115,23.3024,-100.499,0.50806757236821,2.52839248341379,1.85896260640319,5.19781516944518,3.82053390533369,63115
"20784","Afghanistan",63119,33.601,62.9943,1.13927442987209,1.60328617466646,0.65284472829199,0,2.26964184190232,63119
"20786","Mexico",63125,23.3024,-98.7025,1.20836072497838,2.84681740733535,2.06934345145465,5.19781516944518,3.82053390533369,63125
"20787","United States",63126,47.2505,-117.567,1.44175952896342,2.27326314840667,1.86315179258047,6.47257508985315,4.55253120853509,63126
"20789","Russian Federation",63128,58.0981,34.2482,0.921937097694541,2.58005222637356,1.47923141709037,5.32502074550366,3.33487843404016,63128
"20790","China",63129,46.013,116.893,1.14101996985953,2.52801327549453,1.47348811981207,6.95136909386879,2.99627669770714,63129
"20791","India",63131,22.4701,83.6555,1.12132671353676,2.85175869329123,1.70271428068397,5.50520154772776,2.65874601931954,63131
"20792","Iraq",63132,33.601,42.333,0.348240590499165,NA,NA,NA,NA,63132
"20793","Mongolia",63133,47.8586,98.0286,0.925827574624742,1.59806712233953,0.678038446625045,2.91009054559407,2.71731170571189,63133
"20798","India",63139,21.6327,74.6724,0.96099560936256,2.65797730625672,1.72941376440196,5.50520154772776,2.65874601931954,63139
"20799","Pakistan",63140,31.3165,72.8758,1.22719230651404,2.14265199286388,2.01438252248833,5.06566932773143,2.7175806602292,63140
"20801","Russian Federation",63142,53.5535,40.5364,1.01762424575981,2.59103809253902,1.31377445169597,5.32502074550366,3.33487843404016,63142
"20802","Russian Federation",63143,53.5535,82.7572,0.929911187661492,2.37242977004354,0.833563330722885,5.32502074550366,3.33487843404016,63143
"20803","Mexico",63144,31.3165,-110.381,1.10834173085821,NA,NA,NA,NA,63144
"20804","China",63145,35.0911,84.5539,0.043336337485517,1.82022883474672,0.241939294577436,6.95136909386879,2.99627669770714,63145
"20805","China",63147,42.2991,130.242,0.991275263404357,NA,NA,NA,NA,63147
"20806","Sweden",63148,57.1347,16.1653,1.09462832667015,2.61041298889117,1.44075566215866,4.11223623086894,4.48925689329624,63148
"20808","China",63152,25.7674,115.097,1.08852235033638,2.90542481822242,1.86519103662521,6.95136909386879,2.99627669770714,63152
"20809","India",63153,20.7904,76.469,0.791024313445954,2.71544122092689,1.78589440946594,5.50520154772776,2.65874601931954,63153
"20811","Croatia",63155,44.1521,15.5297,1.12182893803336,2.63588648245799,1.49282713007261,4.27018954270418,3.76349188024616,63155
"20813","India",63157,25.7674,80.0623,1.35661281018411,2.71836821265318,1.85502903992343,5.50520154772776,2.65874601931954,63157
"20815","India",63159,22.4701,77.3673,1.1319232692881,2.75462132241559,1.59310654099603,5.50520154772776,2.65874601931954,63159
"20818","Russian Federation",63165,55.1279,86.3505,0.962417640548594,2.4102146757358,1.34121535990579,5.32502074550366,3.33487843404016,63165
"20821","United States",63168,43.4523,-88.821,0.881415472894091,2.8175220858925,2.01576356670532,6.47257508985315,4.55253120853509,63168
"20824","China",63171,23.3011,120.526,1.40584304692399,2.91932511066217,1.97663844599748,6.95136909386879,2.99627669770714,63171
"20826","China",63174,39.3978,115.097,1.17876118452551,2.5803750423366,2.02356128878431,6.95136909386879,2.99627669770714,63174
"20828","Germany",63176,47.8586,9.99369,1.50897792191553,2.74509106427581,2.03358793963652,5.36638186074997,4.41865905031594,63176
"20829","Russian Federation",63177,52.47,53.1128,0.98310734932303,2.11232965031184,1.25932003224475,5.32502074550366,3.33487843404016,63177
"20830","Russian Federation",63178,53.0152,46.8246,0.932683251085518,2.29271086098076,1.32021341412232,5.32502074550366,3.33487843404016,63178
"20831","India",63179,14.7695,75.5707,1.16744730820348,2.81568050717429,1.80865354872556,5.50520154772776,2.65874601931954,63179
"20832","Canada",63180,55.6394,-109.482,0.271712460206875,NA,NA,NA,NA,63180
"20835","Saudi Arabia",63183,19.9433,42.333,0.291553097876278,NA,NA,NA,NA,63183
"20837","China",63186,35.826,100.724,1.17318626841227,2.48791236911244,1.80722947818765,6.95136909386879,2.99627669770714,63186
"20844","Sudan",63197,16.5103,36.0448,0.221532902703744,NA,NA,NA,NA,63197
"20845","Guatemala",63198,17.3749,-90.6176,1.26156260700282,3.04169808812637,1.73396462028213,4.86585578464168,3.22482089046339,63198
"20848","Laos",63201,18.2354,102.52,1.04913270644598,2.95881833585722,1.49710285152467,1.17609125905568,2.5001937426211,63201
"20850","Russian Federation",63204,56.1441,97.1303,0.601898186495432,2.23873292365327,1.2000190066707,5.32502074550366,3.33487843404016,63204
"20855","Denmark",63210,57.2846,10.7906,1.43155030986648,2.61921759581756,1.79050516538496,4.35173834558076,4.5256639530723,63210
"20859","Canada",63214,57.1341,-114.872,0.310833453230427,NA,NA,NA,NA,63214
"20860","Turkey",63215,37.9899,29.7566,1.36188075627901,NA,NA,NA,NA,63215
"20861","United States",63217,37.9899,-86.126,1.29501040659196,2.89140801812768,1.92546455032566,6.47257508985315,4.55253120853509,63217
"20865","China",63222,52.47,122.283,0.13486658440665,NA,NA,NA,NA,63222
"20866","China",63223,36.5542,98.0286,1.19236391722084,NA,NA,NA,NA,63223
"20868","China",63226,45.3835,120.486,1.14179456352366,2.54116677150988,1.76561531012047,6.95136909386879,2.99627669770714,63226
"20871","Mongolia",63230,48.4596,101.622,0.925827574624742,1.86240116716316,0.382861239319411,2.91009054559407,2.71731170571189,63230
"20872","Serbia",63231,44.7469,21.6718,1.10727443045094,2.58726987373133,1.67666938034559,0,3.37135451473944,63231
"20878","United States",63240,34.3494,-86.126,1.35903062844445,2.936109634823,2.54282050982184,6.47257508985315,4.55253120853509,63240
"20879","United States",63241,40.0912,-122.059,1.54162541648007,2.57510533430603,1.93518190734326,6.47257508985315,4.55253120853509,63241
"20881","India",63244,17.4826,73.2464,0.608362340032677,2.85900240703816,1.70336930729225,5.50520154772776,2.65874601931954,63244
"20887","Austria",63251,46.6353,13.587,1.17184341957958,NA,NA,NA,NA,63251
"20889","Germany",63253,54.7312,8.4971,1.30083017423985,2.69506452680523,2.05468605891443,5.36638186074997,4.41865905031594,63253
"20890","Turkmenistan",63254,38.6973,56.7061,0.563696992361078,NA,NA,NA,NA,63254
"20892","Myanmar",63256,21.6327,98.9269,0.682520520081591,2.94140494006296,0.929433741239004,3.59228781595213,2.23757342070395,63256
"20893","Russian Federation",63257,50.7932,46.8246,0.892278303806481,2.26610844637897,1.27303488677707,5.32502074550366,3.33487843404016,63257
"20895","China",63259,25.7674,100.724,1.04381402367314,2.78598197348216,1.90099341558668,6.95136909386879,2.99627669770714,63259
"20899","China",63264,32.846,114.198,1.30726920422694,2.84634447700888,2.06367499853243,6.95136909386879,2.99627669770714,63264
"20900","Russian Federation",63265,55.1279,92.6387,0.449358045142559,1.91001422640371,0.92481570514216,5.32502074550366,3.33487843404016,63265
"20902","China",63270,22.4701,112.402,1.10390629808872,2.94468238288324,1.98847869705949,6.95136909386879,2.99627669770714,63270
"20904","Myanmar",63272,16.5153,98.0397,1.13022115903117,2.95407875645203,0.921369724580326,3.59228781595213,2.23757342070395,63272
"20907","Russian Federation",63275,57.6193,95.3336,0.522217245549793,NA,NA,NA,NA,63275
"20909","Mongolia",63278,47.2505,104.317,0.64950036542682,1.93326427444157,0.385243479066251,2.91009054559407,2.71731170571189,63278
"20910","India",63279,28.9746,80.9606,1.15633104076459,2.83479524714725,1.65845334162693,5.50520154772776,2.65874601931954,63279
"20912","Mongolia",63280,48.4596,95.3336,0.413658453828771,NA,NA,NA,NA,63280
"20914","Kazakhstan",63285,53.0152,71.9774,1.01419784814802,2.17974665461194,0.550457369543044,4.50851625226694,3.17598650936112,63285
"20918","China",63293,22.8455,115.866,1.26124621060248,2.92688730060345,1.83166504732987,6.95136909386879,2.99627669770714,63293
"20922","Mexico",63298,24.1295,-98.7025,0.535446033231017,2.78122093724558,1.58008787956955,5.19781516944518,3.82053390533369,63298
"20926","Finland",63302,62.1276,28.8583,0.595680261958092,2.61113510300039,1.50097844208511,3.96189547366785,4.4240457227584,63302
"20928","Russian Federation",63304,59.0367,49.5196,0.816627020847224,2.46808346600621,0.951000909161329,5.32502074550366,3.33487843404016,63304
"20930","Canada",63308,50.2203,-68.1597,0.328546764445097,NA,NA,NA,NA,63308
"20932","United States",63311,47.8585,-122.011,1.1317180852352,2.58777775796477,2.91751296239152,6.47257508985315,4.55253120853509,63311
"20934","Myanmar",63314,16.652,96.1705,1.12486924393163,2.91724077271094,0.899179482419178,3.59228781595213,2.23757342070395,63314
"20937","China",63318,44.7469,125.876,1.39882333331753,2.70729130273404,1.98655356711776,6.95136909386879,2.99627669770714,63318
"20939","Mexico",63321,31.3204,-115.077,0.557704454319948,1.86036177680431,1.85570062310301,5.19781516944518,3.82053390533369,63321
"20942","Kazakhstan",63324,50.7932,49.5196,1.05384259031162,2.12617780867745,1.00457209386228,4.50851625226694,3.17598650936112,63324
"20943","Kazakhstan",63324,50.7932,49.5196,1.05384259031162,2.12617780867745,1.00457209386228,4.50851625226694,3.17598650936112,63324
"20946","Canada",63327,50.7932,-112.177,1.5503115338909,2.40971177547542,2.01651344291281,5.43420630841758,4.37324138608759,63327
"20948","Russian Federation",63329,59.4966,51.3162,0.485396293577271,NA,NA,NA,NA,63329
"20951","United States",63332,35.0911,-114.872,1.35053874320181,1.7739300371614,1.92535681827859,6.47257508985315,4.55253120853509,63332
"20955","United States",63338,44.1032,-90.6176,1.41242862519236,2.816081429381,2.041138050393,6.47257508985315,4.55253120853509,63338
"20957","China",63341,37.2015,122.176,1.48433970717417,NA,NA,NA,NA,63341
"20958","Afghanistan",63342,32.846,60.2994,0.140385467964948,NA,NA,NA,NA,63342
"20959","Germany",63343,49.6405,9.09538,1.51888622069052,2.69197035699264,2.01694216463576,5.36638186074997,4.41865905031594,63343
"20962","China",63347,35.826,95.3336,1.21264031353483,NA,NA,NA,NA,63347
"20964","China",63349,38.6973,96.232,0.925801299786555,NA,NA,NA,NA,63349
"20968","Russian Federation",63354,58.5705,50.4179,0.968456329689297,2.45794494309097,1.05676615553525,5.32502074550366,3.33487843404016,63354
"20970","Mexico",63356,28.1817,-105.889,1.41350093500212,2.57211407846725,1.90478345389098,5.19781516944518,3.82053390533369,63356
"20974","China",63360,25.7678,118.689,1.22329860755019,2.90177607016384,2.04754070588014,6.95136909386879,2.99627669770714,63360
"20977","Afghanistan",63364,35.0911,69.2825,1.25017594808392,2.33946918758785,1.26305375382187,0,2.26964184190232,63364
"20978","Iran",63365,37.9899,45.9263,1.2794935566021,NA,NA,NA,NA,63365
"20979","India",63366,25.7674,71.0791,0.866158508825355,2.2494604279948,1.84087011018111,5.50520154772776,2.65874601931954,63366
"20981","Kazakhstan",63368,46.6353,84.5539,0.796684627227394,2.20727522378918,1.6449737900517,4.50851625226694,3.17598650936112,63368
"20982","China",63369,42.7943,114.198,1.10248515932536,2.48113538091047,1.76577134188613,6.95136909386879,2.99627669770714,63369
"20983","Russian Federation",63370,60.8392,40.5364,0.722775374213175,2.57846183274979,1.0070939427511,5.32502074550366,3.33487843404016,63370
"20987","Greece",63376,41.457,23.4684,1.25991386801651,2.61609399147893,1.97340905831037,4.86861505347097,4.14310934368233,63376
"20991","United States",63381,29.7614,-99.6008,0.195472339912799,2.63992798251692,1.92645325070225,6.47257508985315,4.55253120853509,63381
"20995","United States",63389,36.5542,-118.465,0.78135607092456,2.39931310167091,1.93671943368467,6.47257508985315,4.55253120853509,63389
"21002","Finland",63399,63.7637,27.0617,1.21853550521653,2.58425043287709,1.56935409222376,3.96189547366785,4.4240457227584,63399
"21003","India",63403,27.3827,71.0791,0.338689515732161,NA,NA,NA,NA,63403
"21011","Kazakhstan",63412,54.0851,75.5707,1.11701926543669,2.22423853725692,1.05415229032548,4.50851625226694,3.17598650936112,63412
"21014","Canada",63415,56.1441,-112.177,0.756292187331302,NA,NA,NA,NA,63415
"21017","Finland",63418,60.5487,27.0166,1.0643643811908,2.61227284399853,1.75698998150131,3.96189547366785,4.4240457227584,63418
"21022","Russian Federation",63425,53.0152,127.673,0.731723303118354,2.61365938093529,1.43386260099495,5.32502074550366,3.33487843404016,63425
"21023","Sweden",63426,60.8392,13.587,0.114928083533188,NA,NA,NA,NA,63426
"21024","Bangladesh",63427,21.9248,89.8917,1.25081020402598,NA,NA,NA,NA,63427
"21025","Russian Federation",63428,59.0367,41.4347,0.665391473462857,2.56977089767804,1.40201270184478,5.32502074550366,3.33487843404016,63428
"21026","China",63429,38.6973,89.9438,0.0883296168294197,NA,NA,NA,NA,63429
"21028","Turkey",63433,37.9899,28.8583,1.31756402698242,NA,NA,NA,NA,63433
"21030","China",63436,24.0628,120.656,1.43160497187521,2.88644707863996,1.96698916282332,6.95136909386879,2.99627669770714,63436
"21031","United States",63437,30.6399,-87.8958,1.30867324031117,NA,NA,NA,NA,63437
"21032","Kazakhstan",63438,47.2505,79.164,0.30463699129179,NA,NA,NA,NA,63438
"21033","Kazakhstan",63439,44.1032,70.1808,1.04440255183517,NA,NA,NA,NA,63439
"21038","France",63444,46.6353,2.80717,1.54890878656663,2.70559901652144,1.37788926315507,5.83682522770016,4.39150652613484,63444
"21039","Canada",63446,51.3591,-105.889,1.47263360118137,2.41070695344674,1.8961687024528,5.43420630841758,4.37324138608759,63446
"21040","Mongolia",63448,49.0536,101.622,0.925827574624742,1.89402910249144,0.383933917754927,2.91009054559407,2.71731170571189,63448
"21043","Canada",63453,59.9502,-122.957,0.321832393549405,NA,NA,NA,NA,63453
"21045","India",63455,26.5779,93.537,0.990204726783608,2.90554854085183,1.84943623270752,5.50520154772776,2.65874601931954,63455
"21046","Kazakhstan",63456,48.4596,56.7061,0.108533566684869,NA,NA,NA,NA,63456
"21050","Ukraine",63460,50.2203,31.5533,1.18110580388278,NA,NA,NA,NA,63460
"21054","Mexico",63466,18.4378,-103.121,0.288524206579848,2.86436273110583,0.942816406415381,5.19781516944518,3.82053390533369,63466
"21058","United States",63471,45.3835,-120.262,1.62317586774363,2.3601176052905,1.911884673633,6.47257508985315,4.55253120853509,63471
"21060","United States",63475,45.3835,-100.499,1.47381822134239,2.56728549802632,2.03375143449757,6.47257508985315,4.55253120853509,63475
"21064","Canada",63480,51.3591,-85.2277,1.22133076181183,2.67524900363999,1.9656098256728,5.43420630841758,4.37324138608759,63480
"21065","Kazakhstan",63481,50.2203,56.7061,0.98493980965497,2.12252792750746,0.58764387065333,4.50851625226694,3.17598650936112,63481
"21067","India",63486,26.5779,84.5539,1.05277471549471,2.81263885305618,1.76849017133676,5.50520154772776,2.65874601931954,63486
"21068","Russian Federation",63487,47.2559,39.6568,0.856542810607141,NA,NA,NA,NA,63487
"21071","Russian Federation",63491,47.8586,45.028,0.720798280035678,2.60473698217272,1.2419371648705,5.32502074550366,3.33487843404016,63491
"21075","Turkey",63496,37.9899,41.4347,0.844299445217751,2.26151776148624,1.59201986322532,5.33782451404581,3.5953428256262,63496
"21080","China",63500,31.3165,96.232,0.935635721411262,2.5364983201865,1.70688180110974,6.95136909386879,2.99627669770714,63500
"21082","Mexico",63502,21.5942,-97.8932,0.868628570782883,2.94479981688223,1.7150761996608,5.19781516944518,3.82053390533369,63502
"21083","Russian Federation",63503,60.8392,66.5876,0.498452537979596,NA,NA,NA,NA,63503
"21085","China",63505,37.2755,89.9438,0.807068011959901,NA,NA,NA,NA,63505
"21091","Kazakhstan",63511,49.6405,85.4522,0.711289139921051,2.17047126649942,0.472292140151599,4.50851625226694,3.17598650936112,63511
"21092","Russian Federation",63512,53.5535,39.6381,1.0072398087138,2.61661302997359,1.31402746970891,5.32502074550366,3.33487843404016,63512
"21093","Saudi Arabia",63513,20.8533,39.7301,0.172849778471412,NA,NA,NA,NA,63513
"21094","India",63514,20.9881,71.0449,1.32381703750379,2.6716741372091,1.52932910574985,5.50520154772776,2.65874601931954,63514
"21096","Saudi Arabia",63516,23.3024,40.5364,0.0511185496391763,NA,NA,NA,NA,63516
"21097","Japan",63519,35.826,137.554,1.37034466837356,NA,NA,NA,NA,63519
"21101","Russian Federation",63526,53.5535,51.3162,0.96654766699593,2.15915166221331,1.29693392989767,5.32502074550366,3.33487843404016,63526
"21102","United Kingdom",63527,53.0139,0.00518218,1.65216508454596,2.68557114270353,2.16321945141849,5.3694440804306,4.4645225202218,63527
"21105","China",63531,43.4523,119.588,1.20186394476327,2.5912369119161,1.76742132468315,6.95136909386879,2.99627669770714,63531
"21117","Russian Federation",63548,55.1279,38.7398,0.986439394246198,2.5696525356671,1.3276949534001,5.32502074550366,3.33487843404016,63548
"21120","China",63551,28.9746,97.1303,0.665701038557899,NA,NA,NA,NA,63551
"21124","India",63556,24.1295,71.9774,1.3458166222731,2.6130359870098,1.79983146508393,5.50520154772776,2.65874601931954,63556
"21126","Dominican Republic",63558,17.7349,-71.4347,1.07773117965239,2.82501632936052,1.871254398655,4.48797221209359,3.43826317827967,63558
"21127","India",63559,16.5103,74.6724,1.05831591836801,2.80152416728598,1.8080717334233,5.50520154772776,2.65874601931954,63559
"21129","China",63562,51.918,124.978,0.691118639960334,NA,NA,NA,NA,63562
"21130","Russian Federation",63563,62.9571,37.8415,0.225341335611839,NA,NA,NA,NA,63563
"21132","China",63566,36.5542,100.724,1.03317758552579,2.49644776443018,1.89637179901321,6.95136909386879,2.99627669770714,63566
"21135","Nepal",63569,28.9746,83.6555,1.11513768873982,2.80498474800612,1.07283171458588,2.89376176205794,2.36517910349145,63569
"21140","China",63574,42.7943,116.893,1.24937937764112,2.5176317650677,1.79113944242646,6.95136909386879,2.99627669770714,63574
"21141","United States",63575,43.4523,-94.2109,0.277385707133143,2.815684458965,1.08597192614157,6.47257508985315,4.55253120853509,63575
"21142","United States",63576,35.0911,-92.4142,1.17789417662651,2.92123113785883,2.14061208401325,6.47257508985315,4.55253120853509,63576
"21143","Oman",63577,23.3024,56.7061,0.392865715082418,1.8156488916868,0.770735959424267,3.0265332645233,3.89557445650861,63577
"21144","Canada",63578,53.0152,-100.499,0.657798492458822,NA,NA,NA,NA,63578
"21146","United States",63581,41.457,-107.686,1.58725061585656,2.47167581078211,1.91102796399854,6.47257508985315,4.55253120853509,63581
"21147","Algeria",63582,34.3494,2.80717,0.175585155971153,NA,NA,NA,NA,63582
"21149","Finland",63584,63.7502,23.4946,0.884889347108922,2.5621795308171,1.74575048374217,3.96189547366785,4.4240457227584,63584
"21151","Russian Federation",63587,52.47,56.7061,1.02190013274487,2.15875725640748,1.25037203451829,5.32502074550366,3.33487843404016,63587
"21152","Libya",63591,32.6364,22.5088,0.749557769930709,1.48599167820381,1.50687296813492,4.29274327137707,3.75536562559557,63591
"21153","Romania",63592,45.3835,27.0617,1.04693586856541,2.65131263432226,1.23131669721543,4.8616001175705,3.27944081689166,63592
"21155","China",63596,22.5091,113.199,1.23344541078437,2.93440525791029,1.97183546029088,6.95136909386879,2.99627669770714,63596
"21157","China",63598,34.3494,118.69,1.36920472151143,2.82815332319038,2.07420176687447,6.95136909386879,2.99627669770714,63598
"21159","Japan",63601,43.8093,141.518,1.22891340599469,NA,NA,NA,NA,63601
"21163","Sweden",63606,60.3978,14.4853,0.220365448980486,NA,NA,NA,NA,63606
"21164","Iran",63607,38.6973,48.6213,1.04115652268626,NA,NA,NA,NA,63607
"21165","United States",63608,38.6973,-78.9395,1.10213858706379,2.88147296873607,1.92948253196461,6.47257508985315,4.55253120853509,63608
"21166","Pakistan",63609,27.3827,65.6892,0.877647731845524,NA,NA,NA,NA,63609
"21168","Mexico",63611,25.7674,-98.7025,1.3565593098761,2.65329005939653,2.14813789526163,5.19781516944518,3.82053390533369,63611
"21169","Canada",63612,49.6405,-93.3126,0.573458779968777,NA,NA,NA,NA,63612
"21172","China",63616,27.3827,112.402,1.17449010743301,2.85631882227894,1.94192021753685,6.95136909386879,2.99627669770714,63616
"21175","Ireland",63619,54.6341,-8.56234,1.29001679378751,NA,NA,NA,NA,63619
"21176","India",63621,19.0916,81.8589,1.11136334432513,2.88364622850608,1.59800899548969,5.50520154772776,2.65874601931954,63621
"21180","United Kingdom",63627,50.3792,-3.74749,1.52716055776379,NA,NA,NA,NA,63627
"21181","Mexico",63629,21.6327,-98.7025,1.2218600411261,2.89972607468216,1.85739050549319,5.19781516944518,3.82053390533369,63629
"21184","Iraq",63634,32.0845,44.1297,0.571350070529143,NA,NA,NA,NA,63634
"21186","China",63636,36.5542,96.232,0.814472012034851,NA,NA,NA,NA,63636
"21188","Turkmenistan",63639,37.2755,62.096,0.595395903646625,2.26882443214803,1.42666963302026,4.83241310188512,2.88553797188383,63639
"21194","Egypt",63645,31.2061,31.5008,1.38667728396084,1.15026289214828,2.26428938043126,4.53804562440914,3.11157238883648,63645
"21197","Oman",63650,23.0043,59.0522,0.90768002424242,1.9685107442858,1.17107537810824,3.0265332645233,3.89557445650861,63650
"21201","Mongolia",63655,47.8586,111.503,0.925827574624742,2.05589458634932,0.390272832583801,2.91009054559407,2.71731170571189,63655
"21203","Mongolia",63658,46.6353,98.9269,0.855857010718796,1.66508378930244,0.163459963410618,2.91009054559407,2.71731170571189,63658
"21207","United States",63663,33.601,-115.77,0.657834779476126,2.15857786262065,2.20714029066377,6.47257508985315,4.55253120853509,63663
"21208","United States",63664,37.9899,-108.584,0.841632226851742,2.36033189638005,1.7469707899794,6.47257508985315,4.55253120853509,63664
"21209","Laos",63665,19.0916,101.622,0.974830733608836,2.95932395540726,1.65988075439676,1.17609125905568,2.5001937426211,63665
"21213","Canada",63671,45.3968,-67.2752,1.14233314185656,NA,NA,NA,NA,63671
"21217","United States",63678,40.7776,-117.567,1.66709883520595,2.14541655439671,2.03250067189159,6.47257508985315,4.55253120853509,63678
"21218","Canada",63679,58.5705,-118.465,0.829377114150431,2.55316756745228,2.0950293793124,5.43420630841758,4.37324138608759,63679
"21220","Poland",63681,49.6405,20.7735,1.13513265137677,2.6935437564409,1.61499910316416,4.79177483365164,3.67849955374174,63681
"21221","India",63684,23.319,70.1731,1.22860565035509,2.53269751848117,1.50286480790586,5.50520154772776,2.65874601931954,63684
"21223","China",63686,50.2203,124.978,1.17341355771482,2.53657347193051,1.76435293430812,6.95136909386879,2.99627669770714,63686
