,slope,x,y,P
2150,-0.003996012,8912492.933,6546755.628,0.000179894
2036,-0.004016241,8912492.933,6597985.524,0.000169921
3581,-0.004016241,8912492.933,6597985.524,0.000169921
638,0.004552772,7212492.933,3206454.834,0.000159893
1190,-0.004165132,8812492.933,7562472.343,0.000158081
3025,-0.003931812,9012492.933,4956820.844,0.000142079
3504,-0.003943535,9012492.933,5235098.983,0.000139618
5958,-0.003943535,9012492.933,5235098.983,0.000139618
9430,-0.003943535,9012492.933,5235098.983,0.000139618
3505,-0.003939405,9012492.933,5097529.173,0.000139599
7715,-0.003939405,9012492.933,5097529.173,0.000139599
6506,0.004876447,6512492.933,6698389.322,0.000137066
1931,-0.003955169,9012492.933,5369537.73,0.000136235
8233,-0.003955169,9012492.933,5369537.73,0.000136235
2311,0.00503748,6312492.933,7328490.41,0.000136009
3977,0.00503748,6312492.933,7328490.41,0.000136009
284,-0.00409606,8912492.933,6796092.887,0.000135672
4535,-0.003942628,9012492.933,4665988.68,0.000135401
5529,-0.003945399,9012492.933,4812972.433,0.000134045
1237,-0.003967644,9012492.933,5435586.792,0.000131329
8752,-0.003977175,9012492.933,5565354.779,0.000130005
6734,-0.003969223,9012492.933,4047038.535,0.00012904
2137,-0.003961949,9012492.933,4439661.285,0.000126889
8204,0.004642013,6912492.933,5235098.983,0.000122786
9723,0.004642013,6912492.933,5235098.983,0.000122786
6598,-0.004135149,8912492.933,6891146.597,0.000121508
5181,0.00464232,6912492.933,5166706.06,0.000121487
7174,-0.004265032,8812492.933,7776897.174,0.000120094
3021,-0.003980249,9012492.933,4284904.988,0.000119598
5730,0.004996687,6412492.933,6983601.848,0.000118702
2170,0.005159185,6215305.701,7597099.054,0.000118182
795,0.004779771,6712492.933,5995386.692,0.000114622
3258,0.004779771,6712492.933,5995386.692,0.000114622
9848,-0.004019055,9012492.933,5692033.386,0.000113804
8318,-0.00431796,8814812.61,7877310.605,0.000102982
8667,0.004741334,7012492.933,4439661.285,7.87E-05
5713,-0.004161529,9012492.933,6224612.681,7.65E-05
8211,-0.004161529,9012492.933,6224612.681,7.65E-05
8271,-0.004161529,9012492.933,6224612.681,7.65E-05
5601,-0.004302527,8912492.933,7287491.063,7.58E-05
2507,0.004843224,7212487.324,2851069.061,6.89E-05
8443,0.004872881,6812492.933,5500858.34,6.56E-05
6133,-0.004217596,9012492.933,6388882.182,6.51E-05
491,0.005251133,6312492.933,7160926.394,6.50E-05
4450,0.004938438,6712492.933,5815647.437,6.38E-05
1510,-0.004371955,8912492.933,7448015.679,6.23E-05
247,-0.004236385,9012492.933,6442209.809,6.17E-05
6826,-0.004388813,8912492.933,7486722.172,5.94E-05
5095,0.00536349,6212492.933,7448015.679,5.90E-05
3919,-0.004292666,9012492.933,6597985.524,5.25E-05
2426,-0.004523288,8870359.968,8022541.777,4.77E-05
7814,0.005363842,6312492.933,7073510.843,4.34E-05
1275,-0.004501185,8912492.933,7742457.378,4.33E-05
4572,-0.004516438,8912492.933,7776897.174,4.14E-05
1775,-0.004381096,9112492.933,2206089.599,4.05E-05
927,-0.004385074,9012492.933,6843947.783,4.02E-05
763,-0.004531492,8912492.933,7810833.072,3.97E-05
3920,0.005077746,6712492.933,5754221.766,3.91E-05
7322,0.005686643,6013005.573,7942014.453,3.52E-05
7557,0.005518329,6212492.933,7328490.41,3.39E-05
6485,-0.004456864,9012492.933,7028871.339,3.27E-05
688,0.005705422,6017483.83,7910958.79,3.25E-05
2636,-0.004603835,8912492.933,7973177.731,3.24E-05
2065,-0.004474448,9012492.933,7073510.843,3.11E-05
6036,-0.004474448,9012492.933,7073510.843,3.11E-05
9658,-0.004474448,9012492.933,7073510.843,3.11E-05
3370,-0.004282889,9112492.933,4362668.1,3.05E-05
8627,-0.004299364,9112492.933,3966240.724,3.03E-05
3391,-0.004296907,9112492.933,4127085.452,2.97E-05
9762,-0.004302451,9112492.933,4206375.94,2.87E-05
4260,0.005753546,6016751.967,7876856.953,2.75E-05
5992,-0.004342491,9112492.933,3635670.15,2.71E-05
8761,-0.004342491,9112492.933,3635670.15,2.71E-05
9376,-0.004368605,9112492.933,3380210.44,2.61E-05
7752,-0.004543172,9012492.933,7245901.746,2.55E-05
8695,0.005540709,6312492.933,6937695.784,2.26E-05
5075,-0.004592929,9012492.933,7368906.493,2.21E-05
2966,-0.004442371,9112492.933,6224612.681,2.15E-05
4485,-0.004729157,8928544.384,8167126.465,2.13E-05
4639,-0.004609161,9012492.933,7408746.016,2.11E-05
8672,-0.00449342,9112492.933,6388882.182,1.86E-05
6834,-0.004656777,9012492.933,7524872.173,1.84E-05
