mean_sunfl,mean_wheat,Fishnet_ID,COUNTRY,Sunflower_Pred,Sunflower_Error_Ratio
0.06386915200,0.13732560500,10640,Australia,0.38445931300,6.0194836
2.32498016600,4.37848488900,10642,Austria,0.56841538500,0.244481821
1.20093284900,2.55521959700,10693,South Africa,0.50825222900,0.423214528
0.03208333300,0.00000000000,10814,Brazil,0.40940297900,12.76061247
1.20166663700,1.98423487500,10819,Brazil,0.51281725600,0.426755009
0.17017435900,0.26719139200,10846,Australia,0.39959629300,2.348158062
1.32304592000,2.08212674200,10896,Argentina,0.54062116200,0.408618593
0.63339558200,2.16934210100,10902,China,0.48685296800,0.768639665
1.75023343200,1.92606596200,10951,Argentina,0.53919238100,0.308068839
0.07206977900,0.17745589100,11033,Argentina,0.51091835000,7.089217659
1.37666663300,0.05589894300,11078,Brazil,0.53568745100,0.389119223
0.55333332200,0.57506938800,11085,Mexico,0.44095944200,0.796914671
0.89249998300,0.02483860700,11102,Canada,0.45521756000,0.510047696
1.03265804500,2.49014219500,11152,Ukraine,0.49055267500,0.475038835
0.93750000000,2.51955193300,11164,Israel,0.50614502100,0.539888022
0.07060606000,0.00000000000,11226,Bolivia,0.44374781400,6.284840338
1.25124996900,0.00000000000,11235,Brazil,0.53529794500,0.427810556
0.42686952800,1.58161692600,11260,Russian Federation,0.44082614400,1.032695274
1.74885380300,2.66049528100,11267,Argentina,0.56056665100,0.32053374
1.53999996200,0.00000000000,11285,Brazil,0.52763485000,0.342620041
0.07627364100,0.97644131300,11332,United States,0.38629475600,5.064590479
1.74885380300,2.66049528100,11425,Argentina,0.55647032000,0.318191446
1.00427982400,1.73173674000,11455,Spain,0.49721685100,0.495097919
1.58155700200,2.16368277000,11570,Argentina,0.52535141000,0.332173554
0.59667414000,1.08764612900,11607,Mexico,0.45035440000,0.754774457
1.02486108600,0.00000000000,11784,Bolivia,0.48064498100,0.468985492
0.39633912500,1.12787745700,11832,Russian Federation,0.41627959600,1.050311639
1.05989005300,0.00000000000,11847,Brazil,0.51000633700,0.481187964
0.03947093000,0.44203749600,11956,Turkey,0.41848707100,10.60241223
0.60450455700,1.91977717800,11966,Mexico,0.45011261200,0.74459755
1.12378375600,0.00000000000,11986,Brazil,0.51903454000,0.461863359
0.07461364000,0.27105865700,12050,Namibia,0.40476178200,5.424769278
0.03916463500,0.04653481100,12142,Bolivia,0.39103122000,9.984293738
0.19249999500,0.00000000000,12149,Brazil,0.41548222200,2.158349261
0.02285714300,0.04114819500,12346,Russian Federation,0.39235845700,17.16568239
1.44044977300,1.54204753000,12392,China,0.53164725200,0.3690842
1.50820295300,2.36220137200,12402,China,0.51831737300,0.343665534
1.83500784000,3.85574371100,12408,China,0.54715554300,0.298176134
1.49722218500,0.00000000000,12458,Brazil,0.51059727300,0.341029727
0.59063810100,1.46179500000,12532,Australia,0.44394926100,0.751643452
0.38944514200,1.26713615000,12565,Kazakhstan,0.42510202100,1.091558156
0.48772811500,1.49963010000,12618,Mozambique,0.42665897100,0.874788551
0.01855717300,2.08154452700,12857,China,0.40053188200,21.58366913
1.43499996400,0.00000000000,13094,Brazil,0.52070429300,0.362860144
0.07333333300,0.13201712600,13134,Russian Federation,0.40058219400,5.462484488
0.01166666600,0.00000000000,13150,Brazil,0.42202515100,36.17358644
0.46886355200,1.05138439300,13172,South Africa,0.48034361800,1.024484876
1.15452037100,0.00000000000,13354,South Africa,0.44175239600,0.382628498
0.42178216500,1.00396043000,13429,Angola,0.42423818900,1.005822968
0.00888888900,0.02767676800,13490,Tajikistan,0.38497984600,43.31023213
0.41018180800,1.05644711100,13537,Argentina,0.45903469500,1.11910057
1.53999996200,1.87709207200,13562,Brazil,0.51753239300,0.336060004
1.44666663100,0.00000000000,13598,Brazil,0.52847886800,0.365307982
1.53967025600,4.69454066400,13646,France,0.59600854800,0.387101424
1.77679394500,2.02888956100,13670,Argentina,0.54576782200,0.307164386
1.53999996200,1.77013318500,13674,Brazil,0.53701967800,0.348714085
1.18200583500,1.42869226300,13679,Uruguay,0.52773315600,0.446472547
0.08896976700,1.37711989900,13778,Russian Federation,0.38954627200,4.378411736
0.56330576800,1.34082649200,13830,Angola,0.44603282900,0.791812998
0.39608954500,1.14917658400,13947,China,0.43048296100,1.086832426
0.20091184400,0.32559207100,13959,Australia,0.41310272200,2.056139219
0.40326405800,3.90046077800,14021,Mexico,0.44601068500,1.106001579
0.21324735700,0.79152769000,14064,Kazakhstan,0.42343243100,1.985639761
0.16117408900,0.93757559600,14077,Kazakhstan,0.38806540500,2.407740645
1.30719701300,1.86710975700,14095,Pakistan,0.50749882200,0.38823438
0.01553638400,0.55437959100,14210,Bolivia,0.38134252100,24.54512717
