mean_rice_,Fishnet_ID,COUNTRY,Rice_Pr,Rice_Error_Ratio
0.18690476800,58683,Russian Federation,0.44871196900,2.400751858
0.17994310900,41482,Niger,0.43165508200,2.39884197
0.16015151400,63197,Sudan,0.38373886700,2.396098903
0.22161162300,52748,Senegal,0.53075097100,2.394959993
0.17496780900,54941,Peru,0.41843205900,2.391480247
0.17677808900,44207,China,0.42258074500,2.390458837
0.18776085600,45290,Angola,0.44767645500,2.384290659
0.20487652700,48645,Chad,0.48834256300,2.3835945
0.22539811700,55600,China,0.53622649400,2.379019404
0.17182685500,54982,Peru,0.40664683400,2.366608142
0.19501938400,44465,Brazil,0.46112843500,2.364526159
0.16389343100,54566,Congo DRC,0.38728999000,2.363059872
0.17444445000,76130,Russian Federation,0.41213872100,2.36257858
0.19743692500,21800,Brazil,0.46611408400,2.360825281
0.19451897300,48786,Brazil,0.45728472100,2.350848937
0.20843451000,47103,Madagascar,0.48985617300,2.350168276
0.16777777700,44824,Sudan,0.39358365000,2.345862825
0.17161506500,45738,Brazil,0.40167781200,2.340574308
0.21161637900,56467,China,0.49428767400,2.335772289
0.19151515700,19156,Ethiopia,0.44616061400,2.329636051
0.17080029100,43072,Brazil,0.39785931500,2.329383121
0.17485907400,64716,India,0.40679076000,2.326392052
0.17810743900,6694,Brazil,0.41407374600,2.324853742
0.19465594500,62994,China,0.45144483400,2.319193662
0.20727272500,49006,Namibia,0.47850523900,2.308577933
0.18450000300,59696,Turkmenistan,0.42554154700,2.306458212
0.17718698500,54752,Brazil,0.40843262100,2.305093802
0.17724558500,55026,Brazil,0.40813026800,2.302625862
