OBJECTID,COUNTRY,Fishnet_ID,OBJECTID_1,Fishnet__1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
40091,United States,40090,955,40090,66,0.45833333333,0.00000000000,2.63627433777,2.63627433777,1.74200346253,0.88287162438,114.97222852700
40093,Australia,40092,956,40092,54,0.37500000000,1.82118606567,4.75494766235,2.93376159668,3.77860693578,1.23228355703,204.04477453200
40105,Australia,40104,957,40104,10,0.06944444444,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
40121,Australia,40120,958,40120,12,0.08333333333,1.20735049248,1.89726507664,0.68991458416,1.83977219462,0.19068231775,22.07726633550
40147,Senegal,40146,959,40146,62,0.43055555556,0.38258892298,0.59796321392,0.21537429094,0.46872932103,0.05902907658,29.06121790410
40150,Australia,40149,960,40149,5,0.03472222222,2.53215074539,2.53215074539,0.00000000000,2.53215074539,0.00000000000,12.66075372700
40161,Argentina,40160,961,40160,12,0.08333333333,3.01870059967,3.01870059967,0.00000000000,3.01870059967,0.00000000000,36.22440719600
40163,China,40162,962,40162,22,0.15277777778,0.32952332497,0.64333128929,0.31380796433,0.48642730713,0.15690398216,10.70140075680
40170,Mali,40169,963,40169,110,0.76388888889,0.00000000000,0.40395498276,0.40395498276,0.19490997846,0.08912400373,21.44009763000
40171,Madagascar,40170,964,40170,23,0.15972222222,0.92173445225,3.37153291702,2.44979846478,2.16920459270,0.98791524762,49.89170563220
40178,Australia,40177,965,40177,33,0.22916666667,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
40180,India,40179,966,40179,99,0.68750000000,1.48882699013,3.70467352867,2.21584653854,1.92029252678,0.50615147998,190.10896015200
40204,China,40203,967,40203,62,0.43055555556,2.77418136597,3.41047334671,0.63629198074,3.20744927468,0.22165936528,198.86185503000
40207,Papua New Guinea,40206,968,40206,43,0.29861111111,0.00000000000,0.85153293610,0.85153293610,0.11881854922,0.29505941850,5.10919761658
40236,Brazil,40235,969,40235,80,0.55555555556,2.21336650848,4.82337236404,2.61000585556,3.68828456998,0.62934494136,295.06276559800
40242,Argentina,40241,970,40241,77,0.53472222222,0.21045398712,1.56787729263,1.35742330551,0.72169133595,0.65772476395,55.57023286820
40246,Argentina,40245,971,40245,78,0.54166666667,0.25694942474,0.92558050156,0.66863107681,0.75413663571,0.29195838316,58.82265758510
40263,United States,40262,972,40262,66,0.45833333333,0.39238023758,2.36488604546,1.97250580788,1.70738402641,0.71108008617,112.68734574300
40266,Saudi Arabia,40265,973,40265,13,0.09027777778,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
40282,China,40281,974,40281,46,0.31944444444,2.85596990585,4.59516859055,1.73919868469,2.94732012956,0.28176220623,135.57672596000
40292,Cuba,40291,975,40291,81,0.56250000000,1.27038657665,3.22153282166,1.95114624500,2.71568009147,0.85504717437,219.97008740900
40298,Russian Federation,40297,976,40297,17,0.11805555556,3.08589911461,3.14589905739,0.05999994278,3.08942852301,0.01411763360,52.52028489110
40324,United States,40323,977,40323,50,0.34722222222,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
40339,Brazil,40338,978,40338,9,0.06250000000,2.21607708931,2.21607708931,0.00000000000,2.21607708931,0.00000000000,19.94469380380
40343,Spain,40342,979,40342,77,0.53472222222,0.29069805145,2.95052337646,2.65982532501,0.43426803490,0.51034462781,33.43863868710
40368,Kazakhstan,40367,980,40367,59,0.40972222222,1.69970703125,1.69970703125,0.00000000000,1.69970703125,0.00000000000,100.28271484400
40376,China,40375,981,40375,75,0.52083333333,1.57329654694,2.20958852768,0.63629198074,1.81222745895,0.22813842097,135.91705942200
40380,South Africa,40379,982,40379,49,0.34027777778,0.38559007645,1.78069829941,1.39510822296,0.95866970627,0.49559634809,46.97481560710
40388,South Africa,40387,983,40387,35,0.24305555556,1.98219108582,4.05314922333,2.07095813751,2.99969500814,0.60846698473,104.98932528500
40414,Mauritania,40413,984,40413,49,0.34027777778,0.94924318790,0.94924318790,0.00000000000,0.94924318790,0.00000000000,46.51291620730
40421,Brazil,40420,985,40420,110,0.76388888889,0.31947886944,0.57234036923,0.25286149979,0.39079269062,0.08406891371,42.98719596860
40433,Kenya,40432,986,40432,121,0.84027777778,0.28327381611,0.57745432854,0.29418051243,0.37574158400,0.09888713854,45.46473166350
40434,Russian Federation,40433,987,40433,55,0.38194444444,3.08589911461,3.39970707893,0.31380796433,3.14866070747,0.12552318573,173.17633891100
40447,Turkey,40446,988,40446,3,0.02083333333,3.67558050156,3.67558050156,0.00000000000,3.67558050156,0.00000000000,11.02674150470
40463,Mexico,40462,989,40462,37,0.25694444444,0.00000000000,0.26309585571,0.26309585571,0.22754236170,0.08994401589,8.41906738281
40468,Russian Federation,40467,990,40467,24,0.16666666667,3.39970707893,3.39970707893,0.00000000000,3.39970707893,0.00000000000,81.59296989440
40471,Botswana,40470,991,40470,59,0.40972222222,3.29006981850,3.37489414215,0.08482432365,3.34383979086,0.03351784092,197.28654766100
40488,India,40487,992,40487,99,0.68750000000,0.36273717880,2.64361000061,2.28087282181,0.91824528906,0.63945048938,90.90628361700
40493,Russian Federation,40492,993,40492,40,0.27777777778,3.08589911461,3.58432745934,0.49842834473,3.26588064432,0.18864991451,130.63522577300
40497,Brazil,40496,994,40496,69,0.47916666667,2.55629825592,4.68233299255,2.12603473663,3.24694896781,0.77865179373,224.03947877900
40499,Côte d'Ivoire,40498,995,40498,71,0.49305555556,0.61527353525,1.39968848228,0.78441494703,1.18852255714,0.26956250763,84.38510155680
40504,Peru,40503,996,40503,15,0.10416666667,0.00000000000,0.81153297424,0.81153297424,0.21640879313,0.35887338408,3.24613189697
40521,United States,40520,997,40520,38,0.26388888889,2.39236235619,2.54083061218,0.14846825600,2.49394589976,0.06901242806,94.76994419100
40528,Chad,40527,998,40527,108,0.75000000000,0.17344391346,0.62251502276,0.44907110930,0.37645167554,0.09987998534,40.65678095820
40536,Namibia,40535,999,40535,4,0.02777777778,3.09081006050,3.09081006050,0.00000000000,3.09081006050,0.00000000000,12.36324024200
40537,Germany,40536,1000,40536,18,0.12500000000,2.00961446762,2.11566305161,0.10604858398,2.10977146361,0.02429163962,37.97588634490
40574,China,40573,1001,40573,55,0.38194444444,0.64333128929,0.64333128929,0.00000000000,0.64333128929,0.00000000000,35.38322091100
40592,Australia,40591,1002,40591,9,0.06250000000,0.00000000000,0.23171448708,0.23171448708,0.07723816236,0.10923125674,0.69514346123
40599,Russian Federation,40598,1003,40598,15,0.10416666667,0.85970711708,1.69970703125,0.83999991417,1.19570708275,0.41151423474,17.93560624120
40608,India,40607,1004,40607,99,0.68750000000,0.00000000000,1.18041419983,1.18041419983,0.50280124732,0.21093015886,49.77732348440
40619,Australia,40618,1005,40618,13,0.09027777778,0.16069388390,5.19121742249,5.03052353859,3.25842653788,1.48044617919,42.35954499240
40683,Australia,40682,1006,40682,17,0.11805555556,2.43137383461,2.43137383461,0.00000000000,2.43137383461,0.00000000000,41.33335518840
40684,Romania,40683,1007,40683,60,0.41666666667,2.55970716476,2.74432754517,0.18462038040,2.56278417110,0.02363493416,153.76705026600
40685,Congo DRC,40684,1008,40684,54,0.37500000000,0.00000000000,2.18760061264,2.18760061264,0.51612937450,0.57438633077,27.87098622320
40691,Afghanistan,40690,1009,40690,18,0.12500000000,3.53088283539,3.53088283539,0.00000000000,3.53088283539,0.00000000000,63.55589103700
40695,South Africa,40694,1010,40694,5,0.03472222222,1.65970706940,2.70591187477,1.04620480537,2.28742995262,0.51253358792,11.43714976310
40713,Argentina,40712,1011,40712,87,0.60416666667,1.58519268036,1.58519268036,0.00000000000,1.58519268036,0.00000000000,137.91176319100
40733,Mozambique,40732,1012,40732,92,0.63888888889,1.00330412388,3.28043246269,2.27712833881,1.98346337546,0.84129801068,182.47863054300
40735,Congo DRC,40734,1013,40734,60,0.41666666667,1.22097277641,4.34369182587,3.12271904945,3.53374258677,0.62963053669,212.02455520600
40738,Australia,40737,1014,40737,63,0.43750000000,4.54224061966,5.23180055618,0.68955993652,5.20302957959,0.08512658579,327.79086351400
40743,United States,40742,1015,40742,37,0.25694444444,0.66810703278,1.56952047348,0.90141344070,0.76555713447,0.27990410706,28.32561397550
40753,Mexico,40752,1016,40752,41,0.28472222222,0.00000000000,2.95525455475,2.95525455475,0.74248895413,0.91118539241,30.44204711910
40775,South Africa,40774,1017,40774,12,0.08333333333,0.00000000000,3.01987028122,3.01987028122,1.59186174472,0.75913582453,19.10234093670
40779,Australia,40778,1018,40778,26,0.18055555556,1.23130631447,1.59655499458,0.36524868012,1.54724915211,0.10370650275,40.22847795490
40784,Argentina,40783,1019,40783,7,0.04861111111,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
