OBJECTID,mean_cassa,Fishnet_ID,COUNTRY,NEAR_DIST
6074,1.870166747,66596,China,13891573
3924,9.553277084,53850,Philippines,13891621.68
742,11.71928953,35990,Indonesia,13891796.25
1139,5.517468573,41993,India,13895465.37
5472,16.03000069,60374,China,13895567.42
6252,14.39731543,70709,China,13895769.82
6061,13.98981878,66388,China,13896317.5
3801,13.3324504,53402,Indonesia,13897155.71
1692,16.03000069,44947,China,13898053.38
1750,10.84456635,45192,Indonesia,13899368.38
1023,10.66847313,40785,Indonesia,13900762.8
1063,13.67050865,41183,Indonesia,13901450.33
154,9.404213337,8681,Indonesia,13904392.69
5324,11.69857356,59493,Indonesia,13904677.57
1493,10.33823364,44105,Indonesia,13905129.34
2570,9.156964175,48534,Indonesia,13906835.53
3047,8.828652564,50399,Indonesia,13906884.15
2867,9.048991189,49742,Indonesia,13907922.94
5832,11.48816716,63347,China,13908059.85
6028,7.569722546,65964,China,13910523.82
6125,3.26537051,67496,China,13910843.41
909,13.34634399,39202,Indonesia,13912197.49
4721,4.283343967,56737,Philippines,13913672.82
5075,4.943179607,58230,China,13914593.73
4735,13.34634399,56780,Indonesia,13915525.04
4378,5.530831073,55431,India,13915804.38
6131,16.03000069,67640,China,13915946.15
748,16.03000069,36077,China,13915976.17
4574,13.34634399,56139,Indonesia,13916430.34
361,3.206000137,20708,China,13919050.95
5326,9.66083083,59502,Indonesia,13919423.03
5616,10.28591711,61269,China,13920250.94
5831,15.7487726,63341,China,13922428.24
5706,16.03000069,62139,China,13922715.24
4857,16.03000069,57293,China,13922798.57
6184,2.226388984,68657,China,13923928.98
3745,12.95353591,53196,China,13924724
5244,4.541833528,59074,China,13925278.15
2336,11.88693181,47564,Philippines,13932732.54
6073,16.03000069,66575,China,13935058.21
4484,1.977975368,55820,India,13935244.6
4880,0.485757597,57412,China,13937535.94
3513,4.967554653,52292,India,13937743.99
4678,16.03000069,56566,China,13938433.52
1936,9.523826599,45940,Malaysia,13943510.13
5813,16.03000069,63174,China,13943743.51
3952,7.837290841,53932,Malaysia,13944912.09
1788,11.90800051,45327,China,13945204.1
5767,16.03000069,62679,China,13946238.72
5428,16.03000069,60108,China,13947058.18
5875,16.03000069,63805,China,13948504.56
1990,15.765042,46150,China,13948598.93
4448,16.03000069,55708,China,13949769.43
5861,3.859074239,63636,China,13951010.38
474,1.335833391,27114,China,13952201.44
6168,16.03000069,68386,China,13952691.75
5777,15.28787103,62795,China,13952800.8
5778,1.206548851,62798,India,13953893.7
1520,12.70236722,44231,Indonesia,13955590.69
2857,4.637983436,49701,Malaysia,13956092.68
3086,8.45218218,50560,China,13958152.82
698,15.88157475,34829,China,13958215.3
1269,13.95203763,42871,China,13960055.26
4372,4.069703059,55418,India,13960260.2
4422,1.335833391,55600,China,13962661.89
5625,6.232919375,61322,Philippines,13962846.33
2771,16.03000069,49365,China,13967099.39
6228,16.03000069,69896,China,13968358.4
5752,6.278416936,62593,China,13968442.88
4970,12.46777831,57795,China,13969191.92
4894,13.50439141,57480,Indonesia,13970075.22
3329,16.03000069,51538,China,13970248.84
4814,16.03000069,57110,China,13970361.07
5997,0.162089908,65493,India,13971765.88
3656,12.29453113,52847,Indonesia,13971962.25
5193,7.261333106,58812,China,13973846.98
5518,16.03000069,60654,China,13976302.28
5393,8.67353848,59903,Philippines,13979308.38
1596,2.077963052,44542,China,13980651.33
4654,6.632108688,56472,India,13982110.54
2417,12.82400055,47916,China,13982666.59
2165,15.88157475,46806,China,13984220.4
3256,11.59522453,51240,Indonesia,13987561.06
2969,16.03000069,50072,China,13987808.84
478,13.50639463,27218,Indonesia,13988460.07
4720,16.03000069,56727,China,13989142.82
4013,9.035091296,54156,China,13991339.91
5399,11.58072991,59926,Indonesia,13991591.12
6177,7.07991697,68547,China,13991887.26
1921,3.156601531,45841,Philippines,13994371.52
5179,14.39731543,58745,China,13994651.79
4936,6.886865139,57647,Philippines,13995066.88
5221,16.03000069,58942,China,13995444.8
4560,16.03000069,56100,China,13996543.04
1017,13.92931097,40680,Indonesia,13997008.29
6097,4.898055765,66948,China,13997875.84
6181,5.076166884,68593,China,13998056.69
2197,5.166509073,46946,India,13998475.09
1886,16.03000069,45713,China,14000133.23
1852,10.59986748,45614,Indonesia,14001005.79
1117,14.24741178,41839,Indonesia,14001349.24
5448,5.041351084,60221,India,14003263.16
4285,16.03000069,55122,China,14003611.92
4468,12.62648128,55769,Malaysia,14004611.36
2101,9.045463468,46547,Malaysia,14006792.67
407,8.833642691,23193,Malaysia,14006961.66
5925,1.943030386,64320,China,14007831.65
4168,8.848518372,54712,Malaysia,14007891.85
6229,16.03000069,69898,China,14008577.91
5281,0.647676795,59275,China,14010148.75
2664,15.49566733,48921,China,14013989.05
440,16.03000069,25436,China,14016109.04
4930,15.10873628,57624,China,14017304.91
2716,16.03000069,49138,China,14019314.62
5606,2.671666781,61207,China,14022126.85
1573,2.726241862,44461,India,14022490.28
102,10.06637571,5457,Malaysia,14022830.57
5659,5.770190352,61640,India,14023552.55
6043,16.03000069,66138,China,14023623.86
2662,7.934040744,48912,China,14024255.69
5607,15.89641735,61213,China,14026650.32
5442,16.03000069,60177,China,14027243.01
5505,13.95203763,60603,China,14028546.03
634,14.29341728,33090,China,14029039.37
3321,16.03000069,51508,China,14030162.65
5735,15.05848549,62472,China,14030400.78
2012,9.523826599,46218,Malaysia,14031782.14
6046,15.68152241,66192,China,14037798.42
4292,13.40201869,55151,Indonesia,14039032.22
3101,3.931367366,50623,Philippines,14039161.82
735,16.03000069,35756,China,14041842.17
2727,15.72466734,49178,China,14042666.55
4960,12.62483031,57731,Indonesia,14042739.06
326,8.718498606,18830,India,14042980.76
4247,16.03000069,54998,China,14043097.26
583,12.82400055,31320,China,14043347.51
3300,9.523826599,51410,Malaysia,14044137.45
803,4.746419563,37320,Philippines,14044380.38
6140,15.76283401,67802,China,14044946.38
4290,5.207027483,55148,India,14045859.65
3540,12.72072566,52404,Indonesia,14052641.75
5455,16.03000069,60284,China,14055969.24
5232,6.051861715,59023,China,14056586.29
4935,13.98981878,57638,China,14056869.68
3627,9.217250395,52761,China,14058657.76
2463,10.15940952,48136,Malaysia,14058691.67
4456,9.50644269,55726,Philippines,14060286.85
2156,16.03000069,46769,China,14060290.94
3192,8.66432753,50960,India,14061613.72
69,0.260543358,3560,Bangladesh,14062999.31
3962,16.03000069,53965,China,14063012
2423,14.0262506,47956,China,14063188.7
5965,16.03000069,64889,China,14064104.13
5551,6.886865139,60852,Philippines,14064673.85
1166,5.19049363,42205,Philippines,14066855.06
5283,2.699421912,59283,Philippines,14067043.84
5840,6.632108688,63455,India,14068550.14
1695,16.03000069,44962,China,14068755.37
5527,8.378874971,60688,Philippines,14069501.2
3945,11.91427872,53908,Indonesia,14070334.07
5200,16.03000069,58836,China,14070717.74
1315,2.404500103,43179,China,14072570.2
4199,16.03000069,54821,China,14074223.98
1655,10.82025046,44806,China,14075506.43
2937,5.555909583,49996,India,14079389.52
5714,4.360861908,62252,India,14082101.86
4864,16.03000069,57342,China,14082809.39
1746,16.03000069,45182,China,14084202.14
5122,1.894454627,58439,China,14085074.88
2515,10.84456635,48338,Indonesia,14086975.84
129,14.66083622,7007,Indonesia,14088177.99
5022,16.03000069,58020,China,14089106.46
3450,15.30136429,52062,China,14089150.49
4477,10.19686261,55792,India,14090528.63
3467,12.54284954,52130,Malaysia,14090542.87
1805,14.66083622,45417,Indonesia,14091332.19
3702,10.53824119,53039,China,14092667.61
3183,16.03000069,50922,China,14093065.86
1080,2.876249357,41341,India,14095911.09
5743,1.202250051,62549,China,14096162.75
4907,14.62867413,57537,Indonesia,14096808.33
133,0.890189807,7234,Bangladesh,14097000.56
5820,10.98351899,63223,China,14097069.45
353,16.03000069,20099,China,14099458.01
3451,13.89650315,52064,Indonesia,14101196.65
63,16.03000069,3302,China,14101220.38
614,16.03000069,32448,China,14102705.59
2003,12.58308983,46183,Indonesia,14104254.22
4014,13.56643252,54162,Malaysia,14104494.43
2760,15.76283401,49332,China,14105636.27
6027,0.667916695,65955,China,14105825.76
886,11.63861978,38810,Malaysia,14106699.62
6001,1.768562317,65575,India,14106994.2
416,8.848518372,23946,Malaysia,14107143.48
707,8.848518372,35133,Malaysia,14107810.84
5948,16.03000069,64621,China,14109386.68
4911,12.48719365,57551,Indonesia,14110164.8
2203,10.84456635,46981,Indonesia,14111149.23
2040,4.978420313,46307,Myanmar,14111541.45
606,6.170299932,32131,India,14111682.13
38,12.86684246,1789,Indonesia,14111890.43
3762,14.18054297,53254,China,14111907.92
325,13.12041584,18818,Malaysia,14114897.89
2045,16.03000069,46323,China,14116011.88
5596,3.626762597,61139,Philippines,14116578.22
4961,16.03000069,57735,China,14116589.72
5252,4.774787161,59118,Philippines,14116783.85
3842,12.40160891,53554,Malaysia,14117238.59
139,15.58472289,7593,China,14118231.83
3108,12.25823582,50640,China,14119463.73
3704,8.084473659,53046,Philippines,14119984.75
4252,16.03000069,55016,China,14121065.88
5389,3.710648307,59885,China,14122169.38
2167,15.36208399,46808,China,14130650.39
2364,10.13300184,47686,Malaysia,14130784.88
5986,6.632108688,65347,India,14131229.19
736,13.20525585,35813,Indonesia,14131798.34
5282,3.814713435,59278,India,14131901.76
6182,16.03000069,68643,China,14133060.61
5423,16.03000069,60079,China,14133381.81
592,14.99101916,31696,China,14133831.47
6014,16.03000069,65759,China,14134577.66
2474,16.03000069,48182,China,14135302.29
4260,1.164840698,55053,Philippines,14135387.76
2958,4.955682278,50050,Philippines,14135909.46
6200,16.03000069,69030,China,14137577.26
6102,5.947648072,67046,China,14139044.79
1860,16.03000069,45631,China,14142721.81
6162,15.86808149,68268,China,14143263.57
3236,9.78502538,51147,Malaysia,14143272.72
6024,16.03000069,65911,China,14146082.2
4974,9.796111531,57821,China,14148007.92
4126,0.323838398,54559,China,14150362.09
5362,13.63963127,59743,Indonesia,14150696.61
4224,4.380467749,54927,India,14151307.8
5274,16.03000069,59235,China,14152582.77
4551,13.02637111,56073,India,14154772.46
2845,11.69949627,49655,Philippines,14157257.61
6076,16.03000069,66619,China,14157746.6
5646,2.002708573,61539,Philippines,14157790.07
2558,6.821291083,48490,Philippines,14158843.99
6244,7.772121545,70344,China,14160750.72
644,16.03000069,33282,China,14162725.57
5011,5.773114204,57980,Philippines,14163885.3
3990,15.62925067,54071,China,14163899.29
5841,16.03000069,63500,China,14164470.17
5600,3.847507358,61168,India,14165460.23
4362,15.62925067,55398,China,14167484.43
6133,16.03000069,67657,China,14169388.29
5292,15.88157475,59331,China,14169432.09
2685,2.856365488,49000,India,14169867.83
3797,2.671666781,53389,China,14172050.43
5895,5.34113884,64039,Myanmar,14175202.08
1998,15.73314882,46177,China,14175832.05
3980,16.03000069,54034,China,14176505.28
5796,0.148425932,63041,China,14177226.42
627,14.91202044,32902,India,14177589.6
5495,16.03000069,60525,China,14181875.41
6233,1.038981526,70012,China,14181898.56
1889,16.03000069,45727,China,14183667.24
4519,3.6621386,55934,Myanmar,14187169.8
1042,14.10507539,40933,Indonesia,14188292.32
6051,16.03000069,66298,China,14190716.52
695,16.03000069,34777,China,14190859.95
2870,5.52675724,49754,India,14191242.43
2893,14.41777287,49826,Indonesia,14191667.46
767,12.0135534,36569,China,14193104.99
2582,16.03000069,48617,China,14193839.55
6192,15.58472289,68832,China,14193861.09
3872,10.84456635,53638,Indonesia,14196046.93
137,14.31348566,7473,Indonesia,14196531.08
2736,16.03000069,49214,China,14196783.02
3394,12.39851194,51829,Indonesia,14196877.26
1978,0.814776253,46112,India,14199622.82
549,13.40390231,30045,Malaysia,14200967.85
4319,4.395444555,55245,Myanmar,14203505.87
5662,16.03000069,61672,China,14203989.25
2421,13.29772351,47953,Malaysia,14204302.11
5598,12.69041721,61163,China,14205486.41
5469,12.25371842,60344,Malaysia,14206481.61
2724,13.73456819,49161,Malaysia,14206531.71
6100,16.03000069,66985,China,14207069.88
2913,5.773114204,49919,Philippines,14207273.56
2805,7.83277818,49510,Philippines,14207875.35
1590,10.84456635,44527,Indonesia,14209018.66
5224,12.93644778,58962,Indonesia,14209378.85
5771,15.58472289,62741,China,14209736.53
5014,16.03000069,57990,China,14212831.45
3260,16.03000069,51253,China,14214284.63
5542,12.20825736,60794,Malaysia,14215977.01
2001,11.58205986,46180,India,14216240.84
1678,7.203314517,44890,India,14216355.97
6198,16.03000069,68969,China,14216365.55
5899,16.03000069,64084,China,14217334.9
1118,7.384477115,41841,Philippines,14218150.43
3070,5.210867161,50490,Myanmar,14218897.56
926,11.58205986,39453,India,14219099.71
2594,0.788944989,48662,India,14220646.75
5105,6.915764177,58338,India,14221171.24
1676,10.68666712,44875,China,14222579.35
5550,15.88157475,60849,China,14224184.29
372,16.03000069,21407,China,14229267.57
1440,10.26964268,43832,Malaysia,14229669.34
1162,4.608273506,42179,Philippines,14232464.51
5963,16.03000069,64880,China,14233382.8
1599,11.58205986,44556,India,14236393.43
4979,16.03000069,57850,China,14236562.49
4874,16.03000069,57378,China,14236955.32
6206,8.095959943,69256,China,14237171.88
5910,16.03000069,64193,China,14238216.1
2752,16.03000069,49280,China,14238809.03
5068,4.470450518,58202,Philippines,14238949.5
2883,15.12702182,49792,India,14240765.2
5983,1.048123562,65222,Myanmar,14240838.72
3960,13.35833391,53960,China,14241323.25
1214,10.10000038,42515,Malaysia,14242292.65
6023,16.03000069,65894,China,14242561.57
3112,16.03000069,50669,China,14244399.53
1794,6.004549789,45343,Philippines,14245477.9
234,5.314677014,13231,India,14248535.76
5892,6.53074102,64010,China,14248689.36
6021,16.03000069,65847,China,14249529.03
5657,6.827592885,61628,China,14249948.23
2813,11.58205986,49548,India,14251976.68
5893,16.03000069,64014,China,14252498.69
4566,4.532793919,56119,Malaysia,14253380.52
4661,16.03000069,56492,China,14254890.71
4976,11.58205986,57839,India,14258266.94
1842,8.163426276,45572,China,14258727.86
1915,13.73456802,45824,Malaysia,14260129.28
2193,0.401851134,46923,Myanmar,14260164.94
5676,6.300357838,61804,Philippines,14261162.11
890,16.03000069,38854,China,14261318.02
2909,2.360335112,49891,Philippines,14262365.61
2110,13.13832281,46589,India,14264434.3
5521,16.03000069,60677,China,14265467.11
6166,16.03000069,68321,China,14266378.08
1393,16.03000069,43574,China,14270164.69
5939,16.03000069,64546,China,14272078.64
2495,11.58205986,48274,India,14273506.05
2880,12.0135534,49787,China,14273975.87
5684,6.827803286,61852,India,14275220.99
6088,14.82775064,66822,China,14275893.75
2026,5.34113884,46257,Myanmar,14276407.57
1368,16.03000069,43429,China,14276866
4001,0.412258293,54111,Myanmar,14278295.22
4328,11.23526827,55273,Malaysia,14280278.41
6041,16.03000069,66133,China,14281342.67
716,7.673414608,35354,Malaysia,14281934.86
5509,13.73456788,60608,Malaysia,14283847.32
5727,5.82420346,62414,Philippines,14285611.21
5590,15.49566733,61074,China,14286367.31
5704,4.037490234,62121,Myanmar,14287327.43
4216,16.03000069,54898,China,14288766.71
1811,7.44250425,45429,Philippines,14289501.31
6078,16.03000069,66671,China,14290009.13
5410,13.73456764,60004,Malaysia,14290553.68
6156,16.03000069,68056,China,14292584.58
4167,16.03000069,54708,China,14292898.66
2923,0.535978158,49955,Myanmar,14295349.39
3412,16.03000069,51906,China,14295418.29
2014,13.73456768,46223,Malaysia,14296151.86
1477,11.73306959,44031,Malaysia,14298042.93
2271,11.73946561,47289,Malaysia,14299655.99
815,12.97271432,37519,Malaysia,14300638.21
2396,16.03000069,47819,China,14301094.04
3677,6.981597182,52935,India,14301226.53
5917,7.193816662,64256,China,14302976.95
2970,11.58205986,50078,India,14303239.78
1209,12.23806933,42455,Malaysia,14304009.78
4203,16.03000069,54839,China,14305541.88
1124,0.170326663,41898,Myanmar,14309205.2
5439,16.03000069,60166,China,14309710.56
660,1.942232305,33823,Myanmar,14311435
5756,16.03000069,62616,China,14311783.74
6117,16.03000069,67290,China,14312080.8
1022,11.58205986,40775,India,14312108.67
5851,13.35833391,63566,China,14312721.78
3352,8.160727622,51651,China,14314333.37
5402,13.70650261,59937,Malaysia,14314568.58
1843,15.54910067,45575,China,14315095.58
5906,16.03000069,64139,China,14318287.71
4973,14.6941673,57814,China,14322296.56
299,14.56058396,17281,China,14323304.97
6138,16.03000069,67756,China,14323782.53
2957,16.03000069,50047,China,14323972.97
2513,6.082020172,48333,Philippines,14326072.24
1623,7.07991697,44657,China,14326074.87
1768,6.510491697,45255,Myanmar,14326515.39
5903,3.718700333,64104,Myanmar,14326520.8
298,10.27200035,17174,Malaysia,14328410.22
5856,16.03000069,63598,China,14328416.43
5298,11.58205986,59345,India,14328649.52
5696,16.03000069,61990,China,14329193.59
4367,0.574252259,55407,Myanmar,14330196.6
5846,7.015457571,63551,China,14331313.26
3128,5.744083579,50708,China,14336309.2
3295,16.03000069,51393,China,14338569.93
6144,16.03000069,67850,China,14340830.03
1339,10.10000038,43299,Malaysia,14341172.07
5970,15.88157475,64968,China,14342557.18
2147,16.03000069,46733,China,14345777.68
1324,9.484417073,43211,China,14346932.75
24,16.03000069,956,China,14347200.65
5815,15.36208399,63186,China,14349259.55
683,16.03000069,34526,China,14349548.17
1436,2.122162064,43804,Myanmar,14350302.44
4816,6.524951458,57115,Myanmar,14351050.35
2982,5.077414385,50140,Malaysia,14353302.92
562,12.0135534,30493,China,14354503.7
6142,16.03000069,67839,China,14356186.71
6084,7.43029646,66747,India,14358915.16
3420,16.03000069,51931,China,14363717.6
5260,4.79304717,59149,Philippines,14363987.02
842,16.03000069,38028,China,14364178.7
2325,16.03000069,47521,China,14364657.74
6216,16.03000069,69484,China,14365374.43
3371,5.633773023,51728,Myanmar,14367504.19
5377,15.88427341,59839,China,14368459.93
3440,2.386859504,52020,Myanmar,14369278.89
5760,16.03000069,62643,China,14371125.99
911,6.376657107,39228,Myanmar,14374794.12
6115,15.76283401,67253,China,14378731.28
6093,11.6217505,66848,China,14381385.93
1130,10.3629716,41953,Malaysia,14383202.92
6169,15.86808149,68395,China,14383605.67
272,7.193816662,15681,China,14384452.94
3852,16.03000069,53581,China,14385472.4
2631,7.280586509,48793,India,14385826.68
984,16.03000069,40203,China,14386721.75
4828,2.417904247,57174,Myanmar,14387064.19
5615,16.03000069,61258,China,14387197.92
4215,7.179108984,54895,Malaysia,14387289.38
550,9.775410573,30077,Malaysia,14389984.74
50,14.28127334,2420,China,14392229.63
2069,15.62925067,46429,China,14394652.46
1027,11.32464595,40801,Malaysia,14395646.1
1760,16.03000069,45241,China,14397286.3
3405,3.553644585,51874,Myanmar,14397566.06
5484,12.27184423,60442,Malaysia,14397911.99
5500,11.14834595,60563,Myanmar,14398523.84
4315,11.14834595,55232,Myanmar,14398544.11
5633,16.03000069,61391,China,14398577.49
5162,13.73456764,58624,Malaysia,14400183.2
10,15.09491731,464,China,14402435.27
4072,16.03000069,54388,China,14403172.42
1386,0.241790425,43544,Myanmar,14403856.48
2096,13.89266726,46540,China,14404201.66
5886,16.03000069,63964,China,14406582.28
1551,5.778000562,44353,Philippines,14407106.55
5597,16.03000069,61142,China,14407444.48
5114,9.057751389,58398,Myanmar,14408057.61
5280,6.524951458,59268,Myanmar,14412009.4
1195,16.54999924,42406,Thailand,14412987.96
2854,7.193816662,49695,China,14413776.78
6188,16.03000069,68691,China,14414637.58
4498,16.03000069,55881,China,14415403.42
3392,16.03000069,51821,China,14416792.94
5664,4.100668398,61684,Myanmar,14419370.98
32,16.03000069,1529,China,14419387.38
2850,2.75620936,49686,Myanmar,14419623.09
6015,16.03000069,65760,China,14421147.95
2994,11.6217505,50195,China,14421324.52
5145,6.48836685,58544,Philippines,14423450.48
6149,16.03000069,67910,China,14424940.17
1615,16.03000069,44626,China,14431587.52
3583,8.146797397,52565,Myanmar,14434332.21
953,12.0135534,39774,China,14434670.78
5999,6.417101021,65536,Myanmar,14437424.68
2828,15.49566733,49594,China,14438457.05
3644,16.03000069,52814,China,14438857.55
5511,4.490988612,60632,Myanmar,14440270.52
6008,16.03000069,65687,China,14441780.52
1284,6.799435588,42957,Myanmar,14442309.5
2654,16.03000069,48870,China,14442645.25
3490,15.73854613,52206,China,14444949.14
5649,10.67775843,61571,Myanmar,14447953.07
3776,16.03000069,53316,China,14448947.35
492,15.58472289,27867,China,14453952.08
3815,6.326738271,53454,Philippines,14454277.5
3915,14.0262506,53825,China,14456779.05
5384,16.03000069,59870,China,14456814.62
5719,15.88157475,62304,China,14457089.53
5801,16.03000069,63085,China,14457134.18
2044,16.03000069,46322,China,14458369.01
1830,4.232885888,45521,Myanmar,14460111.87
4122,11.14834595,54547,Myanmar,14460456.02
762,6.524951458,36409,Myanmar,14462033.74
6002,16.03000069,65585,China,14463183.96
5909,16.03000069,64173,China,14464407.47
5904,7.193816662,64114,China,14465581.9
4925,6.565488743,57601,Myanmar,14470141.48
769,11.14834595,36701,Myanmar,14470771.39
3538,16.03000069,52392,China,14470854.5
5987,16.03000069,65352,China,14471644.56
3565,16.03000069,52504,China,14472150.06
5227,16.03000069,58991,China,14473897.78
1054,15.76283401,41074,China,14476928.77
800,4.596983758,37298,Myanmar,14478641.97
5912,16.03000069,64219,China,14481978.93
6112,15.88157475,67160,China,14483063.9
1993,16.03000069,46164,China,14484073.25
5902,15.89641735,64101,China,14484656.37
5637,6.463476682,61439,Myanmar,14485717.6
3073,1.857096434,50493,Malaysia,14486401.62
2672,1.857096434,48966,Malaysia,14489263.31
5040,6.224161489,58075,Philippines,14490922.78
2735,5.659238382,49211,Philippines,14491060.2
6065,16.03000069,66476,China,14491798.05
4176,15.49566733,54738,China,14492508.34
5746,16.03000069,62561,China,14493342.52
5618,16.03000069,61289,China,14493707.43
2173,1.857096434,46841,Malaysia,14494989.38
3147,16.03000069,50787,China,14495232.18
5695,7.193816662,61966,China,14495865.92
4244,4.308798454,54986,Myanmar,14496154.41
6201,16.03000069,69066,China,14496857.98
5279,6.524951458,59261,Myanmar,14497232.88
4156,16.03000069,54647,China,14500523.4
5867,16.03000069,63704,China,14503375.26
2264,8.221267529,47264,Philippines,14503383.78
5139,13.3302111,58528,China,14503422.03
6031,16.03000069,65999,China,14507529.56
1187,5.920911753,42354,Myanmar,14508350.82
1873,6.090990259,45681,Myanmar,14512614.98
3445,15.89641735,52033,China,14512693.95
6058,16.03000069,66379,China,14514027.78
5973,13.62013232,65005,China,14514458.53
3144,16.03000069,50759,China,14520548.52
5332,16.03000069,59548,China,14520568.99
5304,16.03000069,59376,China,14522039.49
3802,6.546624446,53403,Myanmar,14523543.54
6004,7.073919717,65600,China,14525387.73
91,16.03000069,4862,China,14526342.57
3816,6.452145876,53457,Myanmar,14527990.35
3978,4.606677178,54029,Myanmar,14530058.82
1589,16.03000069,44523,China,14530747.84
5107,16.03000069,58355,China,14531699.64
1836,16.03000069,45545,China,14536161.62
2846,16.03000069,49656,China,14539726.92
3878,9.547331131,53665,Myanmar,14542248.27
1689,16.03000069,44933,China,14542758.08
1155,1.910747528,42148,Philippines,14543530.94
3063,13.89266726,50470,China,14546057.35
3770,8.003800197,53280,China,14546345.68
5163,2.429073767,58628,Philippines,14547349.22
1806,6.943909469,45418,Myanmar,14549033.14
5543,16.03000069,60802,China,14549251.86
4032,16.03000069,54232,China,14549726.11
1770,16.03000069,45259,China,14550201.21
5789,5.299847339,62935,Myanmar,14550784.66
4788,7.108480167,56983,Philippines,14551060.08
5479,15.49566733,60399,China,14551877.18
2931,7.887101099,49978,Philippines,14553800.63
651,6.982236071,33502,Myanmar,14554155.21
5829,12.85645669,63314,Myanmar,14555357.64
4183,2.994716942,54757,Thailand,14555681.4
59,16.03000069,3005,China,14560372.66
1789,16.03000069,45332,China,14562655.16
5379,15.49566733,59852,China,14563316.92
5336,16.03000069,59560,China,14563406.69
2483,1.441066799,48220,Thailand,14565079.69
436,16.03000069,25072,China,14567732.44
4969,16.03000069,57793,China,14568633.04
741,5.894565421,35981,Myanmar,14570073.98
3348,16.03000069,51640,China,14570464.43
1212,6.332174612,42495,Myanmar,14573647.47
5792,16.03000069,62967,China,14574115.46
4624,16.03000069,56306,China,14574957.39
2236,15.7487726,47165,China,14576925.19
112,7.193816662,6229,China,14577599.19
5800,6.910913122,63075,Myanmar,14582170.65
4953,16.03000069,57710,China,14582497.27
2217,16.03000069,47054,China,14583996.17
6016,15.49566733,65763,China,14587346.81
2632,10.22376394,48796,Philippines,14588076.96
5911,4.507608851,64210,Myanmar,14588320.73
1927,1.877215594,45880,Malaysia,14588845.05
1194,10.56725609,42387,Philippines,14589404.65
5991,16.03000069,65416,China,14589670.27
5198,5.79686373,58831,Philippines,14591935.67
4984,15.90856129,57876,China,14593847.45
2277,1.910747528,47305,Philippines,14596056.17
5485,5.72119585,60445,Myanmar,14597124.44
1008,1.910747528,40568,Philippines,14598049.78
4983,16.03000069,57869,China,14599134.64
2640,16.03000069,48817,China,14599717.26
5958,16.03000069,64776,China,14600013.4
5574,1.910747528,60943,Philippines,14601343.77
2425,16.03000069,47961,China,14602585.12
2501,15.88427341,48288,China,14603290.51
5741,2.533502861,62535,Myanmar,14605489.1
6054,15.49566733,66324,China,14606125.14
1318,6.894074301,43187,China,14608132.73
3032,7.111494791,50344,Myanmar,14609392.36
5700,16.03000069,62070,China,14615939.78
5890,16.03000069,63999,China,14616810.78
4266,6.076462548,55065,Philippines,14618716.05
5196,4.903882157,58825,Myanmar,14619656.36
2976,1.910747528,50122,Philippines,14619894.45
4703,15.46754452,56648,China,14620339.15
295,8.61294276,16970,Philippines,14620384.34
402,6.682167597,22906,Myanmar,14621544.2
4536,16.03000069,56002,China,14621763.12
3465,16.03000069,52118,China,14626044.01
1682,14.63093822,44912,China,14626725.19
1622,15.76283401,44647,China,14627259.5
1381,16.03000069,43513,China,14627461.28
2798,16.03000069,49486,China,14630262.36
2894,5.702626952,49827,Philippines,14631654.41
5510,6.764744166,60616,China,14635778.43
2419,16.03000069,47944,China,14636042.25
5803,9.076302747,63087,Myanmar,14636452.2
5411,7.030320829,60006,China,14637851.27
6141,16.03000069,67812,China,14638332.76
3560,5.448757952,52476,Myanmar,14641203.57
6151,15.76283401,67956,China,14641503.36
5131,15.62925067,58475,China,14642823.31
5037,16.03000069,58065,China,14642968.36
4817,15.62925067,57117,China,14643184.19
4732,1.910747528,56773,Philippines,14643828.48
5825,16.03000069,63264,China,14648143.32
2983,11.73905265,50141,Myanmar,14650180.47
5492,1.910747528,60506,Philippines,14651081.22
6098,16.03000069,66956,China,14653673.14
1849,10.58860628,45597,Myanmar,14654089.98
5245,6.071523242,59087,Philippines,14654170.12
4361,9.532390013,55395,Thailand,14656893.3
4706,7.571464539,56657,Philippines,14657141.28
2790,10.89571446,49452,China,14658963.3
5891,16.03000069,64002,China,14660969.53
5219,6.353523739,58924,Myanmar,14661286.85
1903,4.813069524,45776,Myanmar,14661350.9
5921,15.89641735,64310,China,14662296.78
2342,15.54424309,47585,China,14662392.6
3444,15.44709157,52031,China,14665764.65
269,7.013971245,15477,China,14666806.71
2674,15.87733401,48969,China,14666842.65
4482,6.861749314,55811,Philippines,14670114.61
2064,16.03000069,46416,China,14672817.06
6009,16.03000069,65694,China,14677967.75
6048,15.89641735,66199,China,14678330.32
5403,1.910747528,59954,Philippines,14679094.23
4116,16.03000069,54530,China,14679769.03
5996,15.62925067,65485,China,14680031.95
877,14.96133397,38735,China,14680166.21
4865,4.452657805,57343,Myanmar,14680346.87
4963,6.214067645,57759,Myanmar,14685679.45
2063,5.194562602,46408,Philippines,14688667.26
4832,8.834031343,57188,China,14690518.48
2809,16.03000069,49523,China,14694418.4
1161,7.138343988,42178,China,14694955.77
5901,15.89641735,64093,China,14694970.35
2933,14.15983394,49981,China,14696415.52
3739,0.13380606,53176,Myanmar,14698237.66
2985,16.03000069,50150,China,14701411.3
5884,15.36208399,63916,China,14702831.76
