Fishnet_ID,COUNTRY,mean_potat,potato_Fe,NEAR_DIST
56978,Canada,4.79742,0,6347528.632
56980,Japan,30.4939,0,14644365.92
56982,Isle of Man,30.1733,0,9555213.22
56983,Philippines,0,0,18295877.74
56984,India,12.5495,46.2749,17066737.56
56985,Colombia,2.16621,0,1632399.113
56988,Pakistan,8.5896,0,15830814.5
56990,Brazil,0,0,1445285.446
56993,United States,30.8231,0,6097708.2
56994,Ecuador,6.46538,0,845990.8329
56995,Greece,16.8736,117.376,11636190.23
56996,Brazil,0,0,1785770.887
56997,Kuwait,0.976602,0,13669728.15
56998,India,11.3322,58.2424,17070185.75
57002,Colombia,17.5899,69.9264,1412650.222
57004,Italy,10.423,0,10082201.24
57006,Kenya,5.06248,0,12623694.04
57007,Russian Federation,0.869102,0,13858484.69
57008,Japan,31.88,0,16411767.77
57010,Ukraine,10.4729,14.9221,12295672.99
57011,Burkina Faso,4.92337,0,8531908.226
57013,Ukraine,13.3418,19.2572,11766507.55
57014,Russian Federation,6.70727,0,14679843.52
57016,United States,41.3607,115.729,6402086.019
57018,Mali,0,0,8198195.864
57020,Russian Federation,5.70788,0,14463483.09
57027,Kazakhstan,12.8846,0,14912627.94
57028,Yemen,0.356298,0,13379485.87
57034,Indonesia,1.76078,0,17089104.75
57044,China,14.9738,61.1557,15910673.48
57052,United States,0,0,5304699.406
57053,China,26.015,95.2163,17635486.88
57055,Canada,0.522831,0,8219312.358
57056,China,2.04744,0,15039850.64
57058,Germany,21.4213,0,10360751.17
57068,Saudi Arabia,0.380183,0,12815403.24
57070,Angola,3.09982,0,9621085.116
57071,Nigeria,4.23823,0,9260236.746
57074,Sudan,5.98305,0,11006307.09
57075,China,4.19993,0,17077970.22
57079,United States,11.5527,0,6799565.127
57081,Colombia,17.7754,0,1619691.209
57084,Kazakhstan,5.11681,0,12998179.76
57086,United States,2.2505,0,5102395.282
57087,Indonesia,14.4535,34.2484,18702335.22
57088,Central African Republic,1.97551,0,10824860.56
57089,Russian Federation,0,0,14626068.37
57091,Congo DRC,1.04187,0,10962723.11
57094,China,5.54081,0,16275523.13
57095,Russian Federation,0,0,14189819.85
57096,Turkey,19.273,0,12227977.65
57099,Benin,1.89128,0,8682637.315
57101,Saudi Arabia,13.4841,0,13153465.69
57104,Brazil,0,0,2021225.937
57108,Brazil,0,0,2986106.622
57109,Belarus,10.9751,70.1863,11739111.8
57110,China,22.8109,0,16493392.73
57114,Sudan,0.483967,0,12138417.54
57115,Myanmar,8.76311,7.23375,17858399.69
57117,China,10.1096,0,17312975.01
57118,Brazil,0,0,1299487.198
57119,Indonesia,9.15816,33.991,18386694.02
57120,Canada,34.5068,96.8884,7666180.192
57123,United States,11.9734,0,7719036.363
57127,United States,30.9744,107.09,6536799.748
57129,United States,6.75149,116.673,4947392.73
57132,Ireland,14.3883,0,9174523.738
57134,Colombia,17.5554,0,1711497.286
57136,Mozambique,11.0226,0,12425409.69
57140,Croatia,19.4762,0,10886504.89
57142,Angola,2.68383,0,9609734.619
57145,Uganda,5.23745,0,11719583.72
57147,Peru,9.27633,0,311425.4045
57148,Iran,1.75723,0,14502267.03
57150,China,9.44853,76.742,16352760.8
57152,China,4.33088,0,18296807.23
57155,Italy,20.2516,0,10166563.98
57160,Indonesia,0,0,18352237.91
57163,Uzbekistan,2.85855,0,14301752.63
57164,United States,14.1616,0,6960977.192
57165,Ethiopia,8.2781,0,12796736.6
57169,Central African Republic,0.451281,0,10881895.95
57172,United States,0,0,4756092.421
57173,United Kingdom,35.3856,147.111,9370245.017
57174,Myanmar,11.0722,7.39937,18253640.99
57179,Russian Federation,0,0,13008455.7
57181,Ethiopia,8.63802,0,12722822.23
57183,Ethiopia,8.63082,0,12558470.4
57184,France,33.2958,21.837,9803390.589
57185,Equatorial Guinea,0,0,9309068.212
57186,Tanzania,6.192,0,11944820.02
57187,Congo DRC,3.03475,0,10820581.76
57188,China,9.21531,0,17782504.36
57192,Latvia,13.0752,0,11408996.34
57193,Peru,2.7538,0,415891.184
57194,Guinea,0,0,7102862.435
57196,Indonesia,1.47138,0,16407983.22
57198,Ethiopia,1.58364,0,13006694.88
57199,Russian Federation,1.51185,0,14774118.33
57200,Congo DRC,2.79611,0,11637105.35
57202,United States,12.6798,0,7232410.304
57204,Kyrgyzstan,15.0607,0,15217004.32
57205,China,19.9471,0,17208337.87
57206,Mexico,23.6548,0,5506295.685
57212,Indonesia,10.3875,33.953,18333048.05
57215,Brazil,0,0,930470.8021
57218,United States,45.4621,106.826,6806134.49
57219,Indonesia,3.91769,0,16175536.95
57223,Nigeria,4.44281,0,9418706.801
57225,India,5.54559,0,17540941.14
57228,Russian Federation,8.66314,0,15206139.72
57233,Nigeria,4.44162,0,9356826.473
57238,Papua New Guinea,4.34,10.3765,15377785.97
57244,Iraq,1.67934,0,12936664.33
57245,Yemen,8.66963,0,14338646.84
57248,Indonesia,14.2205,0,18169967.28
57250,Brazil,0,0,1726231.531
57252,Canada,8.57538,0,6075505.41
57253,China,13.4398,0,15139491.33
57254,Canada,28.6916,0,7570209.631
57257,Brazil,0,0,1614507.953
57259,Russian Federation,0,0,14462953.07
57261,Russian Federation,10.583,0,14578517.67
57262,Brazil,0,0,2318662.055
57265,United States,0.648595,0,6107690.778
57266,Russian Federation,0,0,13028352.66
57267,China,0.191947,0,15578437.02
57268,Ukraine,9.09259,19.6982,11930231.34
57269,Turkey,7.33433,0,12114871.77
57273,Nigeria,1.51895,0,9137035.531
57274,Cambodia,0.104099,0,19308735.39
57275,Egypt,2.88431,0,12352111.49
57277,Georgia,10.5396,0,13163916.14
57283,Brazil,0,0,2212578.906
57285,India,13.7044,63.3859,16673792.67
57288,Kazakhstan,13.3446,0,14892621.21
57292,Brazil,0,0,3887253.373
57293,China,9.98446,71.9752,16446306.96
57294,Angola,4.68664,2.01008,9868268.159
57298,Greece,6.74944,0,11436120.08
57299,Ethiopia,8.71,0,12585857.2
57301,Russian Federation,0,0,14734437.24
57304,Japan,31.88,0,15924474.43
57306,Spain,21.4316,0,9074357.383
57308,Brazil,0,0,1923537.353
57309,India,13.5347,63.4208,16619295.63
57310,France,18.0039,0,10041917.84
57312,United States,22.2996,0,6642046.423
57313,United States,11.513,0,7484912.816
57314,Central African Republic,1.4562,0,10588617.8
57316,Kazakhstan,10.3424,2.72098,13853992.67
57319,United States,8.07208,0,6619035.287
57322,Russian Federation,11.252,17.9851,12769949.37
57324,Azerbaijan,10.6152,17.8064,13310161.75
57326,United States,14.9694,0,5791927.278
57330,Iran,7.92829,0,13614344.86
57331,Gabon,0,0,9465153.558
57332,Saudi Arabia,4.4696,0,13058365.77
57333,United States,45.5568,119.442,5940339.306
57335,Kazakhstan,9.14578,4.22265,15051842.76
57338,Canada,0,0,8712450.313
57341,India,21.7307,95.6468,16263333.09
57342,China,13.4892,60.5106,16584331.56
57343,Myanmar,10.7556,0,18500647.18
56992,Indonesia,0,0,17317180.98
57345,United States,16.3557,0,6533571.106
57347,Mongolia,7.43,1.40997,15658735.2
57348,United States,12.2868,0,4744040.882
57349,Ethiopia,7.839,0,13039503.41
57351,Congo DRC,0.340101,0,11044782.3
57352,Yemen,0.971722,0,13376968.84
57358,Brazil,0,0,1289644.297
57360,China,22.7724,74.5835,15721330.08
57365,Nigeria,3.39056,0,8914535.79
57366,Papua New Guinea,4.25871,10.3863,15389216.26
57367,Congo,2.72211,0,9828301.707
57371,Canada,6.2598,0,6715157.304
57372,United States,9.3617,0,5489070.95
57373,United States,13.5776,0,4874180.379
57374,Afghanistan,16.2812,0,15206449.68
57376,China,0,0,16621773.63
57378,China,19.5406,121.778,16771548.57
57382,Canada,1.03669,0,7388023.869
57383,Brazil,0,0,1317340.63
57388,Congo DRC,0.0997631,0,11090944.36
57390,Brazil,0,0,3595610.721
57396,Indonesia,4.12645,0,15800739.9
57400,Mexico,0,0,4863920.305
57401,Papua New Guinea,4.34,0,15011159.93
57410,Mongolia,7.33351,0,15562190.22
57412,China,0.859555,0,16360236.86
57416,South Sudan,3.55621,0,11456472.83
57417,China,9.36626,0,17716607.12
57418,Italy,10.9,0,10046345.93
57425,China,0,0,16245444.28
57426,Congo DRC,2.99028,0,10127076.23
57429,Kazakhstan,13.4967,0,14943929.26
57430,Colombia,0,0,1022741.82
57431,Canada,0.685345,0,6609667.893
57433,United States,19.7045,0,5417745.22
57438,Congo DRC,3.25608,0,10208877.5
57441,Colombia,9.5827,0,1312803.803
57442,United States,4.00003,0,6014305.852
57443,Canada,14.0557,0,6189509.666
57448,El Salvador,20.0411,0,2913591.174
57450,China,1.56245,0,15644132.95
57451,Canada,19.5995,0,6101199.889
57453,Russian Federation,5.65382,0,14773003.5
57456,Brazil,0,0,2067036.447
57463,Mexico,28.9504,0,5436312.482
57464,Mexico,24.274,0,4506181.106
57465,Kenya,7.76691,0,12551979.43
57467,France,36.8489,42.6784,9758280.741
57468,Russian Federation,2.92673,0,15087015.17
57469,United States,0,0,5919408.845
57470,India,9.03333,0,16218306.73
57472,Bangladesh,16.6712,0,17664790.1
57473,Kazakhstan,11.7207,0,15324473.16
57474,Mexico,26.9009,92.9486,4372907.271
57475,Kenya,5.9969,0,12472932.15
57476,Canada,28.6916,0,7347491.945
57480,Indonesia,11.9247,0,18885256.65
57481,Indonesia,1.81758,0,17001349.67
57483,Syria,8.66264,0,12552345.59
57484,Russian Federation,10.54,0,14177392.07
57485,Brazil,0,0,239628.0486
57486,Brazil,0,0,3917554.732
57487,China,10.9478,78.1309,17575477.52
57488,Yemen,9.103,0,13183932.91
57491,Azerbaijan,10.6152,18.3923,13255569.87
57493,Brazil,0,0,3945817.92
57497,Côte d'Ivoire,0,0,7569795.073
57498,Libya,5.45727,0,10405764.54
57500,Somalia,0,0,12884122.3
57503,Saudi Arabia,0.144974,0,13097073.12
57506,Afghanistan,0.0191119,0,15606072.65
57508,Mexico,0,0,5700101.949
57510,Sudan,7.32,4.80029,11688693.75
57511,Indonesia,4.52516,0,17048626.78
57514,India,9.72363,48.3785,16644852.02
57515,Poland,17.1235,45.2633,11123575.36
57516,Russian Federation,12.1892,0,13714079.7
57518,Mexico,10.0681,0,4291078.022
57519,Germany,24.1158,0,10576522.69
57522,Georgia,11.5857,0,13073512.04
57524,Congo DRC,2.11037,0,10502335.38
57525,Sudan,7.32,4.61276,11613348.37
57526,Russian Federation,6.22361,0,12798024.99
57529,United States,2.98138,0,5575516.363
57530,Canada,26.6083,120.893,6916109.757
57531,China,0,0,16294215.12
57534,India,17.8164,0,17595118.63
57537,Indonesia,0,0,18636374.44
57538,Indonesia,1.8835,0,18700473.74
57542,India,9.39283,48.6335,17477829.4
57545,Hungary,18.6584,0,10970825.99
57546,China,9.75705,0,17670269.83
57548,Morocco,0.191328,0,8870100.807
57550,Cameroon,4.29398,0,9791763.508
57551,Indonesia,11.6767,0,18806773.98
57554,Saudi Arabia,3.67375,0,12910403.01
57556,Canada,18.2583,0,7483474.253
57557,Burkina Faso,0.770341,0,8174739.858
57560,Colombia,0,0,1606011.099
57563,Iran,20.4861,0,13551935.93
57565,Kazakhstan,4.41129,0,14456210
57567,Guyana,0,0,2378828.681
57568,Russian Federation,1.94021,0,14231694.31
57569,Yemen,0.289134,0,13859557.64
57572,China,19.1247,66.7136,15476150.87
57575,China,19.2618,68.687,15357946.48
57576,Kazakhstan,1.59521,0,15119678.22
57577,Papua New Guinea,4.34,0,14404383.51
57579,Russian Federation,3.85071,0,13334432.56
57581,Kenya,1.74495,0,12767234.97
57582,United States,40.4831,119.13,6013304.982
57583,China,0,0,16046899.59
57585,Papua New Guinea,4.34,10.3139,15357743.14
57588,Pakistan,15.5844,0,15667081.86
57591,Turkey,25.7115,0,12378842.02
57592,Gabon,0,0,9532098.523
57593,Congo DRC,0.0906937,0,11439683.54
57594,Kazakhstan,9.98162,0,13909209.97
57596,China,8.68273,81.8932,17748160.33
57597,Turkey,13.735,0,12821158.46
57599,Kyrgyzstan,15.2909,0,15209197.29
57600,United States,1.90892,0,7657047.573
57601,Myanmar,4.07181,12.3144,17778588.79
57603,Mexico,26.3876,0,5840664.312
57606,Turkey,21.1233,0,12069677.59
57607,Turkmenistan,12.048,0,14814867.03
57608,China,13.6337,0,15648223.96
57609,Congo DRC,3.39309,0,10582906.11
57610,Afghanistan,16.79,5.21829,15143817.19
57613,Canada,8.09564,0,6213491.458
57614,Romania,7.90641,0,11515527.65
57615,Brazil,0,0,1874145.159
57616,Colombia,0,0,2009623.876
57618,Canada,0,0,6337617.858
57624,China,18.1987,0,16553306.42
57625,Kazakhstan,10.5832,0,14282500.59
57626,Indonesia,7.03175,0,17906223.34
57627,Peru,1.90708,0,545237.269
57631,Colombia,13.3978,0,1295889.264
57632,Turkey,6.65543,0,12543860.17
57635,China,0,0,16237063.66
57638,China,19.6356,0,16876575.44
57639,Russian Federation,7.95332,0,12946226.38
57640,Ukraine,7.81633,23.5494,11914109.61
57642,Canada,28.6916,77.7953,7101198.105
57644,United States,10.8845,0,5718518.939
57647,Philippines,0,0,17819559.26
57648,Turkey,20.1468,0,12148850.78
57649,Russian Federation,0,0,14485692
57651,Kazakhstan,10.3959,2.71471,13808417.58
57653,Greece,21.7585,0,11594138.07
57655,Canada,7.96067,0,6171603.684
57656,Japan,28.7948,0,15875739.28
57657,Brazil,0,0,1371259.703
57659,Russian Federation,0.203481,0,14070779.29
57660,Ghana,0,0,8409190.12
57664,Colombia,0,0,2310811.686
57667,Mongolia,0,0,15755484.86
57670,Mali,0,0,8432311.042
57671,Peru,1.691,0,910901.3169
57675,Peru,2.94372,0,417772.2731
57676,Cameroon,4.42301,0,9937504.182
57677,Russian Federation,0,0,14736427.34
57679,Sudan,7.2595,0,11407894.08
57685,Cambodia,0.185503,0,19423094.89
57690,South Sudan,2.89309,0,11541648.11
57692,Tajikistan,13.7402,67.999,14934048.8
57694,Congo DRC,0.0748223,0,11554126.92
57698,Papua New Guinea,4.25059,10.3626,15672610.42
57700,Iraq,1.81868,0,13375408.8
57702,Spain,22.5914,92.2655,8847070.897
57703,Colombia,17.7148,59.3306,1910364.955
57706,China,9.22571,0,15307676.94
57708,Peru,0.435916,0,726871.711
57709,Brazil,0,0,1680281.244
57710,China,11.634,71.0974,17076388.19
57711,Canada,2.47055,0,6444294.138
57714,Congo DRC,1.70439,0,10847408.27
57715,Somalia,0,0,12997884.84
57716,China,5.76953,71.2241,18210575.13
57723,Kyrgyzstan,15.2714,0,15104609.74
57724,India,4.36924,63.392,16393580.56
57725,Indonesia,13.826,43.4718,18808777.62
57726,United States,2.45795,0,6429291.52
57728,Brazil,0,0,634281.3075
57729,Thailand,0,0,19406515.33
57730,Spain,36.07,99.6883,8963334.54
57731,Indonesia,12.1957,33.8559,18826237.15
57732,Russian Federation,10.1064,0,12333224.46
57734,United States,28.7727,107,6605654.741
57735,China,13.6524,97.8654,16647248.67
57736,Canada,12.2988,0,6257440.453
57738,Russian Federation,2.67928,0,12119980.29
57740,Canada,34.5068,100.488,7488731.309
57742,Saudi Arabia,1.05354,0,13241675.73
57744,Yemen,0.107969,0,13466464.71
57745,Indonesia,3.74735,0,16526533.55
57749,United States,0,0,6361959.477
57756,Iran,0.958889,0,15028248.21
57757,Iraq,7.92659,0,13643880.08
57759,Myanmar,4.14805,0,18226152.61
57761,Peru,8.2468,64.0866,501729.5417
57763,Turkmenistan,1.22,0,14467936.52
57767,Sudan,7.18691,0,11396059.17
57776,United States,45.5568,119.278,5976224.325
57781,United States,7.89639,0,4679509.664
57783,China,0,0,15015767.55
57786,Kenya,7.99339,0,12589148.46
57790,Cameroon,0.229946,0,9595996.557
57793,China,10.0582,57.354,17148644.22
57795,China,16.592,0,16451128.66
57796,Russian Federation,5.27,0,14256783.85
57797,Canada,33.9782,95.1427,7498056.548
57798,Mexico,0,0,3667767.577
57800,United States,15.482,0,4995502.488
57801,Canada,1.33041,0,7311653.779
57803,Kenya,6.72777,0,12541276.88
57804,Canada,13.6393,0,7254858.554
57809,United States,4.42224,0,5840084.203
57810,Russian Federation,0,0,12773647.54
57811,Canada,34.5068,96.8955,7619001.092
57812,Indonesia,1.70157,0,17327147.04
57814,China,22.3531,0,16847718.83
57815,United States,0.477378,0,5132311.262
57821,China,13.8375,0,16612410.34
57823,Russian Federation,6.14751,0,11821629.98
57824,Canada,0.345562,0,7436516.598
57828,Spain,23.1,0,9099262.59
57830,Congo DRC,0.199526,0,11159178.59
57832,Ukraine,6.44824,15.7327,12490115.95
57837,Tunisia,0.9432,0,9955582.27
57844,Brazil,0,0,2598585.58
57845,Russian Federation,2.99851,0,14442318.25
57848,South Sudan,3.06518,0,11613032.79
57850,China,30.0088,0,16767239.62
57851,Indonesia,6.41475,0,18691467.5
57853,Brazil,0,0,1196853.933
57856,Russian Federation,6.62458,0,12837832.76
57858,Uganda,0,0,11900010.47
57859,China,4.36524,0,18365920.14
57860,United States,3.80713,0,5044366.181
57867,United States,22.0499,0,5970192.013
57869,China,17.4315,87.5026,17118645.68
57870,Afghanistan,7.023,0,14959372.7
57871,Canada,12.3239,0,7939139.701
57872,Turkey,32.2104,83.6425,12286884.49
57876,China,9.94913,0,17530158.02
57877,United States,17.8395,0,5787960.62
57883,Kazakhstan,0.567815,0,13958850.3
57890,Nepal,1.8434,0,17100209.63
57891,Indonesia,3.88531,0,16226791.36
57892,Japan,31.88,93.5734,16814369.72
57896,Brazil,0,0,1591463.489
57898,Indonesia,14.7949,34.2617,18735142.27
57899,Russian Federation,14.0049,14.805,13951807.1
57902,Eritrea,4.99102,0,12792869.94
57903,Myanmar,13.4523,0,18723468.69
57912,France,26.1363,21.7182,9557812.502
57913,China,0,0,16603896.94
57918,Sudan,7.19901,0,11505154.13
57919,India,9.43141,63.6482,17223799.21
57923,Mongolia,0.964935,0,15729862.54
57924,Côte d'Ivoire,0,0,8069748.297
57926,United States,8.8777,0,6045260.475
57930,United States,27.7439,0,6964977.157
57931,Cameroon,1.88138,0,9628467.649
57932,Vietnam,5.6169,0,19409475.17
57933,Ethiopia,0,0,13314173.23
57934,Belize,4.22299,0,3263849.291
57936,Congo DRC,3.36138,0,11106371.42
57942,Algeria,0.124563,0,9394743.602
57944,Brazil,0,0,1099616.436
57946,India,19.9748,41.9961,16202642.68
57948,Mali,0,0,7724391.56
57949,India,15.1576,59.0048,16210236.35
57950,Oman,1.62403,0,14429892.36
57951,China,17.4503,80.4892,16090184.81
57953,India,13.4552,0,16979537.7
57954,Mali,0,0,7823233.092
57960,United States,13.4277,0,6476008.969
57962,Brazil,0,0,3106884.271
57963,Turkey,9.54325,0,12157654.82
57964,Colombia,0,0,2316443.822
57966,United States,7.17252,0,4716863.748
57969,Côte d'Ivoire,0,0,7514279.028
57972,Russian Federation,0.450717,0,15013505.12
57974,Russian Federation,2.75288,0,13337112.49
57975,Italy,26.8046,0,10400598.17
57976,Congo DRC,0.780251,0,10749170.16
57978,Indonesia,1.81758,33.5128,16896007.92
57980,Philippines,0,0,18256585.45
57984,Costa Rica,23.3732,205.056,2390570.938
57987,China,12.305,0,18019039.27
57990,China,9.15319,79.079,16724517.18
57992,India,0,0,15979619.89
57993,South Sudan,7.32,4.91819,12079257.43
57995,Angola,4.01025,0,9817136.381
57996,Indonesia,1.86794,0,18562948.45
57997,Uganda,2.14038,0,11834500.6
58001,Canada,0,0,6483475.569
58002,Afghanistan,2.56351,0,15367046.38
58006,Mauritania,3.59551,0,7690457.605
58007,Kazakhstan,0,0,14385616.46
58008,China,0.277091,0,17009763.84
58010,United States,3.32149,0,7684133.577
58014,Brazil,0,0,2229462.471
58016,Pakistan,0,0,15767152.08
58017,Bosnia and Herzegovina,10.3938,37.4455,10874385.73
58019,Mexico,6.91544,0,6278251.596
58020,China,20.3802,111.546,16622308.77
58021,Ecuador,7.59003,0,887521.0373
58022,Kenya,5.79066,0,12031863.47
58023,Sri Lanka,11.6381,0,17195651.05
58025,Iran,1.57414,0,14293221.7
58029,Russian Federation,3.17489,0,14493535.54
58031,Chad,6.2862,0,10519889.51
58032,Congo DRC,0.0453469,0,11371999.58
58033,Brazil,0,0,1708904.255
58034,United States,0,0,5879777.837
58035,United States,19.6635,0,7368646.287
58037,Afghanistan,6.43491,0,15409712.43
58040,Kazakhstan,17.9414,75.0395,15411902.04
58041,Mongolia,5.3934,0,15328072.49
58044,China,11.7487,0,15639259.19
58047,China,15.8314,71.4747,15440324.66
58049,United States,15.3032,0,6030501.235
58052,Central African Republic,0.206837,0,10784105.75
58055,Congo DRC,2.42384,0,9946603.613
58057,India,10.6956,63.3474,16692632.65
58060,China,9.36067,0,17887868.14
58061,Central African Republic,1.63099,0,10446320.16
58063,Mexico,31.3452,0,4571788.39
58065,China,7.92885,70.2068,17084018.35
58068,Cameroon,3.76673,0,9889437.142
58070,United States,16.8311,0,6620251.634
58071,Ecuador,3.09028,0,1043695.753
58072,Ireland,30.832,171.204,9328743.697
58075,Philippines,0,0,18254897.73
58078,Canada,1.56849,0,8076587.355
58080,Mali,8.23027,0,8669507.227
58084,Ethiopia,5.46355,0,12994137.02
58091,Kazakhstan,12.5926,2.42326,14725555.44
58092,Congo DRC,1.83707,0,10552616.3
58097,United States,28.7727,107.037,6545390.589
58098,Russian Federation,0.989599,0,11671793.11
58099,Germany,42.555,121.54,10453679.48
58101,Russian Federation,3.6864,0,14495166.72
58103,Turkmenistan,0.0623864,0,14025072.31
58104,Canada,9.36751,0,5962196.731
58105,Russian Federation,6.81526,17.3408,12797899.1
58106,Burkina Faso,0.0409847,0,8080353.252
58107,Algeria,8.09613,0,9732462.542
58109,Brazil,0,0,4114931.222
58110,China,8.52887,0,17850169.1
58112,Indonesia,7.70353,0,18514653.83
58114,China,8.96861,0,15425509.51
58115,Sudan,7.12036,0,11807470.18
58119,Brazil,0,0,1270176.211
58120,Honduras,7.13863,0,2927264.266
58127,Canada,2.17361,0,7614948.101
58128,Kazakhstan,13.5226,0,15467575.88
58130,India,19.9214,63.3581,16002079.8
58131,United States,5.89249,0,6648426.974
58133,Russian Federation,7.40808,0,14722865.47
58134,Ukraine,14.0328,23.1548,11624847.07
58135,Kazakhstan,0,0,14207756.33
58138,China,2.53739,0,16680404.63
58141,Canada,4.39763,0,6368340.16
58142,Congo DRC,0.392663,0,10273768.94
58144,China,15.7375,85.3133,16190583.41
58145,Libya,0.404242,0,10428776.98
58153,United States,15.2171,0,4321475.222
58154,Russian Federation,10.5527,0,12092287.18
58155,Brazil,0,0,2410966.093
58156,China,6.97973,74.8964,18206803.76
58157,Côte d'Ivoire,0,0,7565750.192
58158,China,18.5612,0,16350808.68
58160,Russian Federation,6.82196,0,12007374.26
58161,Ethiopia,8.35008,0,12402019.92
58162,Saudi Arabia,0,0,13802934.01
58164,Congo DRC,0,0,10700481.61
58165,Nigeria,4.39966,0,9840597.318
58166,South Sudan,5.92255,0,11849251.08
58167,Iran,0.38161,0,14689445.94
58169,Mali,0.394629,0,7357623.582
58170,Japan,28.5045,0,16293525.63
58173,Kazakhstan,2.73424,0,14717379.18
58178,United States,38.2948,111.078,6914995.47
58181,Syria,5.07979,0,12640852.72
58182,Indonesia,7.15732,33.5166,17748366.77
58185,Japan,21.5005,0,15502621.16
58186,Brazil,0,0,3339812.748
58187,Mexico,0,0,4557106.133
58188,Austria,23.6984,0,10768746.09
58190,Jordan,0.846484,0,12511273.4
58192,India,4.36924,63.4719,16764674.98
58194,Belarus,17.034,70.2174,11555360.35
58197,Niger,0,0,9905477.978
58198,Congo DRC,1.7124,0,10437799.2
58202,Philippines,0.60387,0,17960857.79
58203,Mali,0,0,7636545.435
58206,Russian Federation,6.4813,0,12450386.63
58210,China,2.59803,0,16862422.09
58211,Morocco,15.2627,0,8921601.849
58214,Brazil,0,0,2964924.427
58215,Brazil,0,0,1663138.011
58219,Mexico,33.5792,0,5713591.091
58220,Pakistan,12.463,71.5415,15566155.17
58223,China,19.8464,66.7289,15265988.51
58224,China,17.3504,0,16003084.81
58228,Mexico,6.21223,0,5594187.844
58230,China,0.146641,0,17370321.03
58233,Romania,14.3768,0,11376148.04
58235,South Sudan,6.04959,0,12020745.64
58236,Russian Federation,8.5678,0,12067431.14
58237,Cuba,21.6185,0,3264246.177
58240,China,0.356595,0,16167381
58241,North Korea,10.1156,0,15847493.53
58242,China,15.3728,0,16295072.11
58244,Iraq,24.7985,0,13185845.31
58246,Cuba,23.42,0,3363974.725
58248,China,17.6904,0,15416814.37
58251,United States,33.3718,0,5908072.148
58252,South Sudan,7.32,4.81158,12089337.74
58253,Russian Federation,6.70727,0,14688844.33
58258,Kazakhstan,6.44045,0,14685041.54
58259,Morocco,14.73,0,8559130.872
58260,India,21.7307,74.8255,16675822.82
58262,Colombia,0,0,1512441.968
58265,Afghanistan,16.79,3.8969,15181603.33
58266,Mexico,39.9169,0,5774615.288
58267,Brazil,0,0,2912134.769
58269,Kyrgyzstan,15.181,0,15376811.18
58271,Brazil,0,0,3325671.699
58274,Canada,12.7505,0,6078531.023
58277,Laos,5.00994,7.32675,19135396.09
58278,Mongolia,5.57562,0,15444215.09
58279,Indonesia,1.53795,0,16571764.8
58280,Kazakhstan,11.5789,0,14854111.02
58281,Laos,8.49209,0,18796876.47
58283,Central African Republic,1.31476,0,10431171.5
58285,Canada,7.59591,0,6467387.199
58289,Russian Federation,11.6413,0,14630532.51
58292,Brazil,0,0,897874.2788
58294,Chad,1.73349,0,10575777.66
58295,Pakistan,15.7007,104.198,15625604.77
58296,China,16.7087,104.336,18085114.35
58302,Russian Federation,0.434551,0,13610942.47
58303,Brazil,0,0,1174433.166
58305,Algeria,13.1503,0,9180586.958
58306,China,10.5795,78.708,18733404.96
58307,Colombia,3.73704,0,1745112.931
58309,Mongolia,10.1815,0,15275937.99
58310,Mexico,11.5121,0,3454115.869
58312,Turkey,12.1497,88.2102,12732998.09
58313,Central African Republic,1.47521,0,11120311.78
58314,Ukraine,14.0328,22.417,11565145.12
58317,Guyana,0,0,2228554.954
58318,Italy,14.0861,0,10042698.22
58319,Mongolia,0.466961,0,15780396.52
58320,Burkina Faso,0,0,7870002.198
58321,Central African Republic,1.91938,0,10218923.62
58326,Kazakhstan,12.3131,0,14869869.47
58327,Russian Federation,0.352766,0,14392899.78
58331,Tanzania,6.56727,0,12276018.85
58332,Canada,0.784377,0,7925663.439
58334,China,10.7907,0,17240002.44
58336,Kyrgyzstan,14.6741,22.6917,15033638.28
58337,Congo,1.03424,0,10124479.07
58338,India,0.273856,0,17467205.01
58344,United States,44.0003,80.6392,5621111.009
58345,United States,0.462281,0,6632640.308
58350,Canada,0,0,8412354.351
58354,India,7.81142,0,17477172.95
58355,China,7.74798,0,17217190.54
58356,Azerbaijan,10.2757,0,13290591.4
58359,Italy,27.4996,91.7415,10437404.47
58361,Russian Federation,13.9056,0,13637333.05
58366,United Kingdom,22.8994,0,9602257.205
58368,Russian Federation,11.2803,17.6863,12819285.97
58371,United States,34.6872,0,6215835.37
58373,Colombia,0,0,2350497.357
58376,Central African Republic,1.18263,0,10120465.25
58377,China,6.99193,0,16714745.41
58382,Canada,17.2081,0,6447126.81
58392,Hungary,14.2256,40.4194,11095900.81
58393,Colombia,0,0,1290381.191
58394,Venezuela,18.01,44.4593,2176776.583
58397,Indonesia,0,0,18169607.43
58398,Myanmar,10.7451,0,18485292.77
58402,Nigeria,4.44117,0,9550175.6
58405,United States,14.7456,0,5267279.9
58406,United States,15.714,0,4729575.707
58407,Burundi,2.86485,0,11454136.52
58411,India,12.5495,51.0739,17111324.65
58418,Cameroon,4.55843,0,9661199.902
58423,United States,50.9877,109.502,7068779.354
58424,United States,17.3379,0,4866666.594
58429,Brazil,0,0,1880348.588
58436,Niger,7.51901,0,9048345.829
58437,Peru,4.84289,0,413794.3345
58438,Cuba,22.1189,0,3582276.649
