mean_cassa,NEAR_DIST,NEAR_X,NEAR_Y
10.29684346,1690170.903,-46.15101121,-16.04546807
6.919027427,10397088.74,35.59567965,-11.65802482
13.77326775,18211877.23,102.5317723,11.60270914
8.539309329,1811009.748,-56.03247933,-2.695687276
6.946333631,16336079.35,84.10470499,30.15333299
11.29386412,16143712.78,126.3255233,52.19575295
7.052627252,521287.8042,-66.81226274,-17.77494155
3.852394957,6550661.012,-7.52345399,6.333885882
13.08132553,16736086.52,134.3227541,-6.855281898
3.731459011,295430.5773,-60.52405575,-20.33727238
5.903058323,8232070.075,14.03611283,-8.989674489
8.290058672,2883099.025,-39.86280422,-3.598665039
10.68666712,17162656.17,101.1726954,39.04931339
11.6530781,18490358.96,106.5625871,9.913968571
7.203314517,17417147.75,94.8844884,27.78367435
4.078067601,1756538.257,-55.13416405,-3.598665039
11.28738113,8362426.757,7.74790584,12.57406233
11.77011686,2791783.377,-61.90061595,7.231855648
14.63093822,17769730.02,100.2743801,30.15333299
16.03000069,19110617.3,111.0541635,22.8875601
6.459900806,10273849.96,31.10410323,-1.792030028
9.201451302,16348689.87,139.8002526,-7.199269999
3.458116968,8626429.08,15.8327434,-2.695687276
5.27625829,17103458.44,98.52987233,0.098053976
10.46154328,2585423.206,-40.7611195,-7.199269999
16.03000069,17886558.07,109.2575329,35.46024618
4.168048684,7940730.033,12.5142903,-13.42297741
15.89752134,18795745.89,109.2575329,25.36067104
16.03000069,17483858.34,113.7491094,40.43620685
11.9900974,17348913.22,123.6305775,-5.373886633
3.42944622,2221248.903,-58.72742519,1.824838998
16.03000069,17618404.49,112.8507941,39.04931339
13.00303891,1096334.111,-51.54090291,-18.29032387
7,13460871.12,164.0547653,-20.21970621
5.35336316,6330880.994,-11.11671513,9.022090045
15.62588302,19186486.18,117.3423705,25.36067104
8.239999771,11380997.67,40.98557135,0.016412769
3.078391981,10026176.65,32.00241851,-11.65802482
1.75999999,10790347.38,32.00241851,10.80339589
4.8989602,2795867.769,-60.52405575,7.231832141
8.84711837,17955840.12,98.47774954,17.80617783
18.30347276,749639.9598,-56.03247933,-14.30066122
1.75999999,10818911.6,32.00241851,11.69016253
0.124869876,9572844.426,23.01926567,2.728475555
17.39660324,835460.3039,-55.13416405,-22.02227995
7.571464539,19607411.04,121.9950452,18.96409115
14.36379124,1665633.241,-46.15101121,-18.66858052
4.916491608,9543516.6,20.32431982,9.913968571
0.454545455,1168418.858,-61.42237104,-28.55084903
10.7423139,17402560.61,120.3996794,-5.401677201
14.6926384,16923193.16,105.2433183,-6.810281974
15.63256265,19096720.91,117.3423705,26.1740754
16.03000069,18681827.25,111.9524788,28.57963469
2.124783983,2764175.856,-79.38867672,0.016412769
0.888738098,9603744.298,22.12095039,6.333885882
0.120475914,1242847.08,-65.01563217,-7.199269999
1.75999999,10567162.25,29.30747266,12.57406233
12.05963802,335849.8435,-58.72742519,-18.03595122
10.61999989,15870410.33,146.0884596,-7.199269999
14.62100609,17040253.55,111.9524788,-8.095480024
4.141083511,16621183.56,93.98617312,40.43620685
14.98857786,1570841.15,-47.04932649,-18.59372743
9.708778262,2672380.751,-38.96448893,-8.989674489
1.427095572,2405983.442,-64.11731689,3.63142439
0.243241012,2244008.467,-71.30383916,0.016412769
2.09288203,10040187.53,23.91758095,13.45489258
4.227272814,4863440.38,-80.286992,22.05267853
12.90165088,1139096.34,-55.13416405,-26.14465047
13.71929781,16949956.84,107.8299912,-7.689163919
3.492591836,507573.1644,-61.8984762,-13.42302015
7.421296614,16005933.81,86.79965084,42.46353935
4.299512292,899316.9987,-61.89832083,-9.88167002
16.03000069,17437418.27,116.4440552,41.11907488
8.96190346,644630.6106,-60.52405575,-23.68725562
3.663503647,6055239.811,-15.04267695,10.80339589
20.59360894,1170875.409,-51.54090291,-22.02227995
8.023991664,10525938.72,32.9007338,0.016412769
1.119999994,10543847.75,30.20578794,9.022090045
2.363885262,17860793.23,97.57943425,17.80617783
6.440062314,2193697.147,-44.35438064,-8.095480024
7.046423038,2013678.926,-43.45606536,-14.30066122
13.62550058,16749946.9,90.39291198,33.97684583
16.03000069,17239193.01,94.8844884,31.70207379
7.769645651,2398384.025,-60.52405575,3.63142439
4.563614518,2691745.144,-79.38867672,-0.887920689
13.89391902,1727560.472,-46.15101121,-22.85734615
10.84456635,17872903.98,108.9685901,0.920742084
11.6774805,917401.6038,-53.33753348,-16.91221321
7.145319088,8866578.651,20.32431982,-9.881638007
5.378947301,10463326.32,38.2906255,-17.2139841
9.887663975,16790073.91,120.0373164,46.94469194
15.42280369,18509005.45,113.7491094,30.93086991
10.95972573,1030223.959,-52.4392182,-16.04546807
3.881504261,1539691.713,-54.23584876,-6.30126233
3.254590081,9383462.957,20.32431982,5.434354136
0.912525943,15806354.81,77.816498,23.71727971
16.03000069,17333860.17,102.0710107,37.63441344
8.966705098,10055021.08,30.20578794,-5.401677201
10.61999989,16151375.15,144.291829,-5.401677201
4.918143749,593961.0684,-65.91394746,-14.30066122
14.87064999,1760427.128,-45.25269592,-18.63347536
11.64292404,7174172.664,-2.133562286,8.127972805
2.689509186,1494406.045,-61.89848291,-4.500751608
4.30190802,15704496.65,76.91818272,26.1740754
6.510491697,17530802.7,95.78280368,26.98178314
0.205488248,9006926.101,19.42600453,-2.695687276
16.03000069,17607457.3,104.7659565,36.19181514
6.079090769,8026920.875,14.03611283,-16.04546807
5.711551308,8716705.047,19.42600453,-11.65802482
10,844028.8803,-59.62574047,-25.33104167
1.086803221,10549034.79,37.39231022,-12.54203224
9.516301655,3316907.075,-76.69373087,8.127972805
0.166979174,15702004.42,85.90133556,46.32592291
14.95272364,1265126.149,-54.23584876,-26.95256711
10.29770234,16911902.16,120.0373164,-9.881638007
1.892159356,3782787.635,-82.98193786,9.022090045
8.433338351,17287204.64,102.0710107,-0.887920689
0.956893917,8601974.902,20.32431982,-18.63347536
3.891660919,9777094.772,29.30747266,-10.77115798
11.24739456,17420770.28,130.4305272,-1.983335867
4.533287552,1708837.863,-73.99878502,-8.095480024
2.79169725,562995.7312,-59.62574047,-13.42297741
7.60899992,2034540.819,-78.49036144,-9.313350495
1.332204727,8187019.729,9.852837043,2.728475555
11.90800051,17670904.52,117.3423705,39.04931339
16.03000069,17558902.29,103.8676412,36.19181514
14.28480162,1564693.905,-74.8971003,-11.65802482
7,13094417.95,166.7497111,-22.36852864
17.96411087,1291803.224,-49.74427234,-19.48764166
12.10605621,17763954.46,123.1815093,-1.624026811
6.004549789,18985282.34,122.7322622,9.913968571
11.39580631,17083242.28,105.6642718,-5.401677201
10.1539999,17440633.8,102.0710107,0.920742084
1.829174406,8280673.386,13.13779754,-4.500736801
0.540601823,2148027.599,-73.99878502,-2.695687276
1.271207147,10454319.3,30.20578794,6.333885882
14.69404372,735529.9173,-56.93079462,-13.42297741
4.30970937,10631805.87,39.18894078,-15.17488847
6.984166423,10463954.96,34.69736436,-7.199269999
3.395757531,9421609.156,28.40915737,-18.63347536
5.477777587,10401569.96,33.79904908,-6.30126233
14.66083622,18304252.7,116.4440552,2.728475555
6.943909469,17758077.1,97.57943425,25.36067104
11.93969451,1709071.869,-50.64258763,-7.199269999
1.039627771,15854703.33,78.71481329,28.57963469
5.440694431,4185064.325,-71.30383916,18.66455611
9.44849921,7681084.425,3.256329419,7.231832141
7.44250425,19071736.12,122.7318858,10.80339589
14.52718812,16539627.8,128.1221539,48.16090152
13.41358254,936472.2166,-53.33753348,-20.33727238
4.90846946,6921429.397,-8.421769274,15.20655249
5.336432046,10302168.11,30.20578794,1.824838998
5.256460587,18425986.73,103.8676412,13.45489258
6.624344331,17234403.48,99.37606482,0.920742084
9.623749673,10842595.92,37.39231022,-4.500736801
4.809000206,16820767.93,90.39291198,32.46685781
8.020805001,2728306.747,-76.69373087,1.824838998
4.650000095,4987161.224,-81.18530729,22.8875601
13.14000034,12222095.13,179.9999885,-16.96574016
4.851074329,1212042.911,-73.10046973,-16.04546807
8.604996635,10621027.43,33.79904908,0.016412769
2.202007193,1221910.963,-54.23584876,-9.881638007
17.78251389,886504.2813,-55.13416405,-22.85734615
6.581306679,9207645.698,23.01926567,-8.095480024
12.74656115,1371293.015,-50.64258763,-24.51186634
10.10683973,2107707.138,-42.55775007,-14.30066122
4.232885888,17657183.23,95.78280368,22.05267853
11.08468031,965814.576,-53.33753348,-15.17488847
10.5127077,7920621.775,5.951275272,6.333885882
11.64529081,250019.368,-59.62574047,-18.63347536
1.674444435,10134469.17,25.71421152,10.80339589
6.89139761,10871913.71,38.2906255,-6.30126233
16.03000069,17653735.84,105.6642718,36.19181514
9.118566914,2467752.387,-42.55775007,-6.30126233
8.804427809,2890891.588,-61.90089384,8.127999131
12.14950775,2390646.886,-39.86280422,-14.30066122
15.35041523,3009427.755,-69.50720859,8.127972805
7.419709272,10114631.4,29.30747266,-0.887920689
8.163426276,17257547.54,102.969326,39.04931339
15.54910067,18147473.66,119.4652556,34.72190291
17.50933355,4323254.395,-77.59204615,17.85649648
7.569722546,17142455.31,111.0541635,43.12510269
5.303113671,6120788.428,-13.81166098,9.913968571
4.23219347,10368295.67,34.69736436,-9.881638007
15.75283016,16997189.22,91.29122726,30.15333299
10.58860628,17673683.04,98.3409597,9.022090045
11.24739456,17579380.38,126.0534543,-2.482781963
0.480883393,9523504.344,32.00241851,-26.14465047
10.59986748,17980543.12,109.3352814,1.824838998
11.18731601,837557.0008,-59.62574047,-10.77115798
10.86999989,2022611.133,-77.59204615,-8.095480024
5.398384863,9194660.245,24.81589624,-14.30066122
12.91346585,1500092.516,-51.54090291,-8.989674489
16.03000069,18479692.57,108.3592177,28.57963469
0.468091806,7815986.329,0.561383567,16.07699615
4.501424955,6439049.136,-12.01503041,12.57406233
16.03000069,17694325.95,112.8507941,38.34534672
15.88157475,17226478.67,124.5288928,42.46353935
9.504900668,18742848.61,106.5625871,22.05267853
1.225590017,2575255.751,-56.03247933,4.53345902
1.813315021,1368962.097,-72.20215445,-10.77115798
8.285332837,1698794.58,-50.64258763,-29.34099072
2.5,3586803.298,-60.86083576,14.40277309
16.03000069,19119300.76,111.9524788,23.71727971
12.56612835,16985397.77,99.9814447,-2.695687276
10.14117081,16292189.59,143.3935137,-4.500736801
6.099999746,5050634.08,-76.45351148,25.36067104
0.057744401,5216378.099,-94.66003655,16.1921302
5.072089286,10880413.04,44.57883249,-22.02227995
6.090990259,17675386.58,95.78280368,18.66455611
7.759850942,18271632.38,103.8676412,10.29973765
0.817857178,15485441,85.00302027,48.75837299
2.14940272,806597.4847,-69.50720859,-17.77494155
4.454450431,16802014.82,88.59628141,28.57963469
0.569355713,1272808.488,-65.91394746,-7.199269999
15.08486652,18130310.57,125.4158183,2.630691121
4.849958506,2080149.757,-77.59204615,-7.199269999
8.239999771,11127879.36,39.18894078,-1.792030028
10.61999989,15730330.58,146.9867749,-8.095480024
14.18988371,1217794.569,-50.64258763,-16.04546807
11.9187318,3269630.416,-75.79541558,8.127972805
3.237847422,8155945.319,12.23948226,-5.401677201
16.03000069,17877804.64,121.8339469,36.91655438
0.093333333,11260400.27,34.69736436,16.94359866
12.60369184,870804.9833,-58.72742519,-10.77115798
16.03000069,17297599.94,96.68111897,33.22514052
13.58187009,2333919.123,-39.86280422,-17.77494155
3.401636971,2453630.236,-66.81226274,3.63142439
5.786565124,8133891.931,12.24624514,-6.103608912
2.539445562,2430045.897,-50.64258763,0.920742084
10.61999989,15806085.54,150.4590002,-2.650972897
10.61999989,15661641.29,150.0772388,-5.401677201
0.906266552,9492725.331,31.10410323,-24.51186634
11.96827713,129485.7742,-62.32068632,-16.91221321
5.5808392,336608.2845,-65.01563217,-18.63347536
2.870681752,7817687.038,12.23948226,-16.91221321
10.61999989,15568490.18,152.6540093,-3.219026882
6.56041648,4161994.652,-70.40552388,18.66455611
7.972825404,347562.3997,-64.11731689,-20.33727238
4.813069524,17852752.81,97.57943425,21.21278221
5.993119107,8317001.307,14.03611283,-6.30126233
16.03000069,16642774.42,121.8339469,48.16090152
7.84013429,711477.7211,-68.60889331,-17.77494155
16.03000069,17128642.59,114.6474247,43.77953811
11.24739456,17715066.45,128.9049093,0.203264128
14.95809175,1647271.881,-49.74427234,-27.75467148
8.979097592,2892447.562,-76.69373087,3.63142439
8.406087981,10087523.6,31.10410323,-7.199269999
6.67598785,2224033.266,-45.25269592,-6.30126233
14.58858504,6817140.911,-7.52345399,11.69016253
0.440774647,1436808.041,-58.72742519,-5.401677201
13.73456802,18489287.93,118.2406858,4.31840392
3.3040726,11200746.69,46.37546306,-18.63347536
0.638236735,1463621.751,-58.72742519,-30.90275818
8.48189385,1448984.949,-74.8971003,-14.30066122
6.50124985,7957246.68,13.13779754,-15.17488847
5.469613651,11211484.3,47.27377834,-20.33727238
3.156601531,18831772.45,125.2922835,9.913968571
9.431106567,16441853.18,84.10470499,18.29195155
8.260702268,17202055.54,98.97108679,0.920742084
16.03000069,18084176.29,102.969326,28.57963469
9.93656826,17839453.11,98.14068229,13.53819117
11.23149443,18098876.99,118.7945633,0.800282115
1.877215594,18804418.38,116.8657115,7.231832141
9.53472675,15619982.3,76.91818272,14.33245432
4.961482688,9186120.608,23.91758095,-11.65802482
14.0617247,6863470.165,-7.52345399,12.57406233
5.342605858,10807782.29,44.57883249,-23.68725562
7.306077632,9020544.96,14.93442811,10.80339589
5.462110621,11401528.29,47.27377834,-16.04546807
0.681502581,1924336.396,-65.01563217,-0.887920689
2.29131285,1495308.961,-61.42237104,-4.500736801
9.523826599,17553423.03,102.1041452,2.268608998
0.408833123,1594821.62,-62.32068632,-3.598665039
4.654359919,4410702.275,-86.57519899,13.45489258
5.641000929,17086680.19,133.5120456,-3.598665039
6.771181748,8810722.51,20.32431982,-11.65802482
13.54585241,1514951.412,-52.4392182,-28.55084903
8.671401123,781640.1875,-68.60889331,-15.17488847
2.02636359,8073387.85,14.93442811,-17.77494155
5.083899707,1154739.328,-68.60889331,-9.881638007
4.791760636,6159956.958,-15.60829155,13.45489258
7.936253492,8758393.374,14.03611283,6.333885882
7.522754245,8419748.2,10.44285169,7.231832141
13.1228575,11921007.05,55.28148845,-21.18220445
7.496110903,10969881.2,37.39231022,-0.887920689
6.9135559,2649906.804,-51.54090291,3.63142439
9.93656826,17809210.35,98.47774954,11.69016253
4.009649652,412941.8358,-62.32068632,-14.30066122
9.405994013,18504304.25,104.7659565,23.71727971
7.204848318,7933689.583,13.13779754,-16.04546807
1.977841529,9729991.244,22.12095039,9.913968571
3.002460769,2319126.628,-65.01563217,2.728475555
1.800520982,7429434.655,-1.235247001,11.69016253
7.445927898,694926.8999,-67.71057803,-15.17488847
7.287684841,10056736.57,32.9007338,-13.42297741
8.396211624,18915759.04,108.3592177,22.05267853
2.502265696,2438095.554,-80.286992,-5.401677201
13.11545511,16643440.3,87.69796613,30.93086991
7.239778489,10336398.25,34.69736436,-10.77115798
6.894045694,7453256.106,1.459698851,6.183538825
4.116881395,9807381.881,29.30747266,-9.881638007
8.311735248,10621882.5,35.59567965,-5.401677201
12.55947928,3092333.444,-73.99878502,7.231832141
7.176415844,9615577.446,26.61252681,-7.199269999
10.61999989,15634672.3,149.6817207,-6.30126233
3.639290949,2569285.143,-70.40552388,3.63142439
4.459308061,9565072.763,28.40915737,-14.30066122
8.65302523,9575614.238,20.32431982,10.80339589
16.03000069,17209160.37,115.5457399,43.12510269
16.03000069,17262747.14,110.1558482,41.79485858
12.01064968,17290800.29,134.0791888,-0.887920689
9.903637691,671568.1577,-59.62574047,-23.68725562
10.88733768,17684953.13,111.0541635,-1.792030028
0.814776253,17409734.82,93.98617312,25.36067104
8.188143356,10716101.19,34.69736436,0.016412769
5.725842276,650223.6987,-64.11731689,-12.54203224
8.053824035,960276.6047,-69.50720859,-13.42297741
10.6961565,17711021,119.1390011,-2.695687276
13.08132553,16753808.16,134.8833619,-6.30126233
1.559999992,10503127.81,28.40915737,13.45489258
16.03000069,17014733.41,124.5288928,44.42683895
6.64630417,1074963.821,-57.8291099,-26.95256711
10.01069758,1996308.576,-43.45606536,-22.85734615
5.375364158,9171770.743,16.73105868,9.913968571
17.78954457,1728497.04,-48.84595706,-8.989674489
15.765042,17123464.87,93.08785783,30.93086991
38.8472946,15694057.99,78.71481329,9.913968571
12.05963802,26004.91169,-61.89895991,-17.77499651
16.03000069,18421102.76,121.8339469,31.90462874
2.023093392,4689307.716,-90.16846013,13.77047164
2.710036343,2193865.261,-61.8993068,1.82484501
1.989413084,9872131.027,31.10410323,-13.42297741
2.5,1088320.699,-60.52405575,-27.75467148
15.73314882,17902630.12,116.4440552,36.91655438
2.168096256,7944517.432,8.710000143,-0.641108852
13.08132553,16991014.34,127.3792093,-7.658546001
11.58205986,17138457.26,92.35929122,10.5426361
6.033624911,2286199.36,-56.03247933,1.824838998
12.58308983,17169296.56,95.70700497,4.53345902
3.71259258,8593126.45,14.93442811,-0.887920689
6.58501435,10680246.77,37.39231022,-8.989674489
6.847221984,10712918.59,37.39231022,-8.095480024
11.12946685,2073078.003,-49.74427234,-3.598665039
7.942777501,10745505.66,37.39231022,-7.199269999
5.49525547,6505437.296,-9.320084558,9.022090045
5.317471743,6291928.405,-12.01503041,9.913968571
3.582741993,10756257.96,40.08725607,-14.30066122
9.523826599,17587615.11,102.0710107,2.728475555
7.691413313,8068439.997,5.951275272,9.913968571
13.73456768,18488430.76,115.5457399,4.53345902
3.513706999,9898917.121,29.30747266,-7.199269999
14.29341728,17911351.84,102.0710107,30.15333299
3.368709228,9573587.047,30.20578794,-19.48764166
6.716599948,2604998.898,-59.62574047,5.434354136
1.566429493,1495113.224,-62.32068632,-4.500736801
14.43378812,1192931.095,-50.64258763,-17.77494155
1.335833391,16149977.87,87.69796613,41.11907488
14.88191069,1438234.502,-49.74427234,-12.54203224
7.223610944,8125433.481,14.03611283,-12.54203224
9.545084679,4197299.774,-85.67688371,11.69016253
9.609075257,2714938.658,-58.72742519,6.333885882
0.428686662,15892388.2,78.71481329,20.36802369
6.459268614,16894876.4,135.3086762,-4.447998193
5.712396921,9047089.631,23.91758095,-16.04546807
4.643351926,9544998.854,30.20578794,-20.33727238
7.608648203,7964272.895,4.154644703,11.69016253
15.90856129,18981851.01,110.1558482,23.71727971
11.21896601,17302190.08,120.5270596,-6.30126233
5.319883747,2825293.391,-73.99878502,4.53345902
5.194562602,19637815.53,121.8339469,18.29243897
16.03000069,17790688.35,101.1726954,30.93086991
12.27000046,3009343.212,-65.01563217,9.022090045
3.971077377,717027.8954,-63.21900161,-11.65802482
6.034992622,1564657.791,-72.20215445,-8.095480024
11.815556,3264285.786,-68.33145702,10.80339589
15.62925067,17902415.52,111.9524788,36.19181514
0.941821138,8911795.871,18.52768925,-2.695687276
11.98944855,17010004.05,117.3515092,-9.049582012
5.670663234,10268647.11,35.59567965,-15.17488847
5.012695959,9555588.261,26.61252681,-8.989674489
5.34113884,17434232.64,93.47776333,19.36000012
18.95219021,756637.6587,-55.13416405,-20.33727238
11.6667404,1468677.92,-50.64258763,-26.14465047
4.290756312,9032109.344,14.03611283,13.45489258
10.04363568,15395908.32,74.22323686,17.80617783
23.32973989,828020.1613,-57.8291099,-11.65802482
13.39013188,15363860.4,74.81685412,12.85708208
11.80313157,694270.4493,-58.72742519,-12.54203224
7.678464622,10586991,36.49399493,-8.989674489
5.439841075,10364916.81,35.59567965,-12.54203224
11.36735087,18017456.24,121.8339469,0.422373877
5.523456208,11439281.17,47.27377834,-15.17488847
15.17992489,19084841.4,116.4440552,26.1740754
10.06630942,0,-61.89899559,-18.00995411
4.978420313,17294998.59,92.18954255,21.21278221
11.45195897,18450497.52,103.8676412,22.8875601
6.524761011,17983940.98,99.37606482,23.71727971
13.72875709,17947700.13,98.47774954,16.94359866
16.03000069,17459279.8,101.1726954,35.46024618
16.03000069,17576251.5,111.0541635,39.04931339
11.36385008,1649340.043,-52.4392182,-30.1249931
15.73314882,17298370.12,124.5288928,41.79485858
3.767702132,2409075.335,-77.59204615,-2.695687276
4.793964863,15510480.22,75.12155215,19.51856069
8.097010295,8525704.902,10.44285169,9.913968571
0.041387866,9734146.878,25.71421152,-0.887920689
9.201451302,16141766.12,140.6985679,-8.886520791
1.990231471,9460737.862,30.20578794,-22.85734615
4.30190802,15614857.42,76.01986743,26.1740754
15.08486652,18139988.74,125.4202361,2.728475555
11.89818226,2993296.359,-63.21900161,9.022090045
1.958402554,2631549.378,-54.23584876,4.53345902
1.3921437,9077022.67,21.2226351,-6.30126233
5.049687637,962288.1336,-58.72742519,-9.881638007
13.38739048,907541.7326,-53.33753348,-17.77494155
11.4444446,17803725.71,120.0373164,-1.792030028
13.68026639,811287.1056,-54.23584876,-18.16256473
9.201451302,16306561.6,138.8985913,-8.405346083
11.99221358,17016600.23,117.3423705,-8.989674489
12.05963802,51705.11454,-62.32068632,-17.77494155
6.238553782,2304014.515,-44.35438064,-6.30126233
16.03000069,17430817.59,115.5457399,41.11907488
4.622507929,526915.232,-63.21900161,-13.42297741
0.080740266,1309351.23,-66.81226274,-7.199269999
7.787060936,393011.402,-64.11731689,-15.17488847
0.799999996,10902926.86,32.00241851,14.33245432
12.35736581,2132932.675,-42.55775007,-13.42297741
1.833464234,7296456.81,-3.03187757,12.57406233
3.587661564,3999022.104,-83.88025314,10.80339589
1.746666657,10380897.72,27.51084209,12.57406233
0.674947397,16076320.3,121.8339469,53.2860827
13.89266726,17430839.24,103.8676412,37.63441344
7.696394563,2330374.167,-43.45606536,-7.199269999
14.57225809,1327357.027,-52.4392182,-26.14465047
7.149175539,10747041.77,34.69736436,0.920742084
15.30136429,18569010.58,119.1390011,30.93086991
9.045463468,18126879.29,112.8507941,1.824838998
1.109425955,1400937.782,-66.81226274,-6.30126233
0.462262396,9872574.388,32.9007338,-18.63347536
6.368571281,8118216.78,12.98458218,-9.081255046
10.8868726,2247388.761,-40.7611195,-16.91221321
8.925795837,16069202.64,122.7322622,53.2860827
0.761939887,10203997.12,28.40915737,4.53345902
5.546893561,10737182.66,44.57883249,-25.2928681
14.29376341,615980.0199,-56.93079462,-15.17488847
13.13832281,17473208.25,94.8844884,26.1740754
4.285733206,8649973.77,18.52768925,-10.77115798
16.03000069,17984240.43,105.6642718,32.46685781
7.882439137,1825482.201,-50.64258763,-30.90275818
14.36020895,16603334.42,128.1221539,47.55634683
5.752017653,10771589.09,44.57883249,-24.51186634
13.14000034,12227361.38,179.3261251,-18.11176079
2.648006949,884865.9693,-55.13416405,-13.42297741
10.2078748,15864468.63,79.61312857,12.57406233
9.324330367,18880924.92,107.4609024,16.07699615
16.03000069,18168923.26,104.7659565,29.36955533
2.338035721,9193576.7,19.42600453,2.728475555
1.585454537,10732448.01,32.00241851,9.022090045
10.43327216,17744369.99,110.1558482,-0.887920689
0.334179401,9635360.028,23.01926567,4.53345902
0.054010153,630095.1729,-62.32068632,-23.68725562
13.35833391,15531363.83,83.20638971,46.32592291
2.539430552,2552196.505,-79.38867672,-2.695687276
6.580555373,11188888.7,38.2906255,2.728475555
1.772975271,9386902.556,27.51084209,-16.91221321
16.03000069,17554449.5,122.7322622,39.7462773
16.30369513,1542802.003,-49.74427234,-26.14465047
2.12416668,9478295.011,28.40915737,-16.91221321
4.74487991,9931736.088,33.79904908,-19.48764166
11.27173885,2044770.177,-42.55775007,-18.63347536
16.03000069,17440333.32,119.1390011,41.11907488
6.692599114,6871541.978,-3.930192854,5.434354136
2.679730784,2163181.726,-54.23584876,0.016412769
10.58803017,432056.4318,-57.8291099,-17.77494155
2.130578475,710415.6888,-68.60889331,-18.12677681
12.2373036,17778098.63,121.7699764,-1.792030028
1.896316767,9862842.059,27.51084209,-2.695687276
15.78712189,18550449.8,115.5457399,30.93086991
5.60295069,8061335.027,13.4249427,-12.54203224
7.193248762,18699262.26,105.6642718,20.36802369
1.758479678,628574.3779,-61.90017947,-23.68732496
10.49256933,1941622.326,-76.69373087,-8.095480024
16.03000069,17282488.57,101.1726954,37.63441344
12.02250051,15482472.51,78.71481329,41.11907488
5.771425413,10306607.11,32.00241851,-3.598665039
10.05518225,15445846.35,76.91818272,38.34534672
4.368181908,5029066.615,-82.08362257,22.8875601
5.027003258,11238243.59,46.37546306,-17.77494155
14.17840033,6949433.792,-6.625138706,12.57406233
1.75999999,10602577.36,30.20578794,10.80339589
13.21204303,2296210.493,-40.7611195,-14.30066122
16.03000069,17736831.84,115.5457399,38.34534672
7.967219208,10965604.68,45.47714777,-22.02227995
2.98905554,6267687.435,-10.21839984,6.035046696
1.194117819,10170334.78,27.51084209,6.333885882
7.252349144,2556683.027,-44.35438064,-2.695687276
5.56142881,17326425.31,126.3255233,41.11907488
8.66631156,8857933.358,19.42600453,-7.199269999
1.615687013,2838177.085,-79.38867672,0.920742084
1.907103567,9574728.955,23.91758095,0.016412769
15.88157475,17218834.79,106.5625871,41.11907488
4.060661103,9303474.085,27.51084209,-19.48764166
15.36208399,17165742.29,97.57943425,36.19181514
5.588955972,18023939.75,99.37606482,22.05267853
9.834388159,2662731.902,-41.65943479,-4.500736801
8.313858085,8234281.618,8.646221124,7.231832141
15.7487726,18525586.93,121.8339469,30.93086991
6.845831842,8653007.652,11.34116698,10.80339589
6.594998781,7796086.495,3.256329419,9.913968571
13.50483127,18209010.26,102.0710107,12.57406233
4.35195605,1848720.659,-74.8971003,-7.199269999
0.228131486,15755785.22,77.816498,29.36955533
9.368151282,9700295.79,21.2226351,11.69016253
2.373472167,8165827.628,15.8327434,-17.77494155
11.08587115,18579525.12,106.5625871,25.36067104
16.03000069,16530380.51,125.4272081,48.75837299
7.778559784,11823507.77,44.57883249,1.824838998
5.046481698,16025367.86,87.69796613,43.12510269
15.03958479,1763591.833,-45.25269592,-17.77494155
17.1101876,18549967.75,104.7659565,14.33245432
16.32999992,14222223.15,162.2708651,-10.77115798
4.537500143,3318870.717,-61.74972687,11.99694508
3.641820026,7947664.397,2.358014135,15.20655249
8.372551065,3448240.866,-78.49036144,8.449780399
0.082399998,11990134.93,43.6805172,9.913968571
11.30861297,1979736.674,-54.23584876,-1.792030028
16.03000069,17200725.64,114.6474247,43.12510269
7.265593019,9243669.845,23.91758095,-9.881638007
1.857096434,18698215.25,116.3012642,6.333885882
0.235241552,1264628.83,-67.71057803,-8.095480024
1.405601606,9573074.896,21.2226351,8.127972805
3.194205469,6079791.356,-12.91334569,7.556976891
5.894588259,10694666.12,43.6805172,-24.35543279
11.69277353,17651192.03,110.1558482,-1.792030028
6.191666524,8569107.237,18.52768925,-13.42297741
11.39319504,17697148.67,115.5457399,-2.695687276
2.816227487,7005091.031,-7.52345399,15.20655249
2.194616593,9666868.547,22.12095039,8.127972805
10.32378104,139786.1869,-63.21900161,-18.01445316
10.9351357,18685369.77,107.4609024,11.69016253
2.404174268,6511701.798,-10.21839984,10.80339589
12.0328702,17792382.19,120.9356316,-1.792030028
3.043007109,5008149.017,-91.9650907,16.07699615
10.89757061,17928889.29,127.8511728,1.824838998
1.335833391,16240193.45,86.79965084,38.34534672
0.335489873,8075820.378,3.256329419,16.07699615
11.41791709,2901154.528,-64.11731689,8.127972805
8.906891375,351466.6326,-59.62574047,-20.33727238
0.401851134,17461622.49,93.98617312,22.8875601
15.86302151,16625721.94,131.715415,46.32592291
6.604444292,8517226.792,18.52768925,-15.17488847
5.366018355,8282369.233,10.44285169,3.63142439
5.166509073,17190551.48,93.08785783,29.36955533
1.668261549,10264950.89,28.40915737,6.333885882
0.833333333,1175812.982,-60.52405575,-28.55084903
11.94682205,2413827.478,-40.7611195,-10.77115798
10.46069389,1637869.104,-50.64258763,-28.55084903
1.494322098,15241432.25,74.22323686,37.63441344
10.84456635,18053239.33,108.8294361,2.844582037
7.347083648,16347089.88,87.69796613,37.63441344
16.32999992,14729624.06,158.1046724,-8.698546063
10.61999989,15603928.6,150.0371163,-6.30126233
