SOURCE_ID,mean_wheat,GiZScore,NEAR_DIST,NEAR_X,NEAR_Y
45790,1.15069451,1.351214867,1236282.384,51.76535476,36.19181514
45791,0.877601918,0.969011192,6248422.136,21.2226351,-24.51186634
45795,0.016217006,-0.241066004,9946384.409,122.7322622,-17.77494155
45799,0.675222679,0.68398994,1306994.037,56.25693118,30.15333299
45800,1.909500937,2.417543794,6498251.837,114.6474247,43.77953811
45802,0.593810007,0.571942006,2320732.72,21.2226351,37.81320162
45804,0.013551258,-0.24376989,11572930,-48.84595706,-27.75467148
45881,0.488326477,0.421414291,12470080.4,146.9867749,-22.85734615
45888,0.099513723,-0.122839872,2520916.221,54.46030061,48.75837299
45890,0.693908471,0.71034811,3755750.164,76.91818272,15.20655249
45892,1.958711147,2.485035246,12944729.53,-62.32068632,-31.67419348
45893,0.017962963,-0.237011393,3662228.445,77.816498,46.32592291
45895,2.381973491,3.079115479,4703222.764,24.81589624,-10.77115798
45899,2.263939475,2.912380276,5609847.59,44.57883249,-22.85734615
45900,1.45577106,1.778571312,3356229.371,15.8327434,11.69016253
45902,1.898787946,2.40018326,4778462.108,47.27377834,-15.17488847
45904,2.660495281,3.469314862,13008704.71,-61.42237104,-36.1653808
45905,0.059362065,-0.177144319,4217001.954,15.8327434,61.05839622
45915,5.999260783,8.156899276,3881855.049,5.052959987,45.70002889
45923,1.845625298,2.328843701,3357955.383,27.51084209,55.89339366
45924,0.475589186,0.403926547,14167654.44,-73.10046973,-48.73681047
45926,2.791293338,3.65661967,3033367.015,22.12095039,49.93214842
45928,0.880493979,0.971557135,1994872.85,40.98557135,9.913968571
45929,1.036447966,1.191156546,6920368.555,23.01926567,-31.67419348
45932,0.156842106,-0.043235806,1566094.37,58.05356175,23.71727971
45933,0.01144681,-0.247231874,4643546.274,-4.828508138,30.15333299
45935,2.936435791,3.855350355,14103864.62,-72.20215445,-51.61997903
45944,0.267312876,0.114278688,12684815.3,-103.6431894,30.15333299
45945,0.720000029,0.747287542,2022813.486,63.44345346,32.46685781
45946,0.472727255,0.399544678,12866977.97,-86.57519899,14.33245432
45947,1.11705249,1.306241319,3115450.796,32.9007338,54.87057396
45950,0.071538696,-0.163136624,4186660.505,72.4266063,59.72493528
45956,1.467054304,1.795705619,4878276.523,21.2226351,-10.77115798
45957,1.361418975,1.646830952,11850840.19,-51.54090291,-28.55084903
45960,4.676144997,6.300789093,3997477.094,3.256329419,45.0670023
45961,0.650741854,0.649348516,12861377.88,-68.60889331,-14.30066122
45963,0.919393464,1.026827417,13024104.69,-65.91394746,-24.51186634
45964,2.234079589,2.871420917,5757220.797,15.8327434,-16.91221321
45976,0.751345882,0.790587084,3741247.02,14.93442811,7.231832141
45977,1.50901979,1.853245347,3986581.396,11.34116698,8.127972805
45981,1.852923816,2.337255272,2840446.257,46.37546306,53.2860827
45984,3.794999945,5.059266637,15571111.66,176.6311793,-40.4112881
45986,1.605989944,1.989630709,3119636.3,38.2906255,0.016412769
45988,1.851136305,2.334679132,5949407.378,18.52768925,-20.33727238
45992,0.723116042,0.75207226,6508219.009,25.71421152,-28.55084903
45994,0.998677673,1.137520223,5992054.093,98.62150916,12.55819112
45999,1.107022666,1.29097841,12926762.36,-100.0499283,25.36067104
46001,0.896560322,0.995059427,13679410.16,-69.50720859,-34.69497692
46002,0.101530498,-0.120892498,12202974.92,-62.32068632,-13.42297741
46003,0.048206372,-0.192479443,2872561.075,33.79904908,52.74434452
46007,2.317782164,2.990681197,4189029.297,-0.336931717,39.7462773
46008,1.845527975,2.326839104,3010127.935,45.47714777,54.87057396
46009,0.689085751,0.704961451,6138210.502,104.7659565,23.71727971
46010,1.243038344,1.481084462,5697545.095,14.03611283,-15.17488847
46011,1.462986572,1.790253578,1490833.821,45.47714777,41.11907488
46012,0.02501409,-0.228103716,2820273.25,23.01926567,10.80339589
46014,7.019209474,9.587895434,4075872.829,3.256329419,47.55634683
46016,0.075681819,-0.157598839,11595594.39,-65.01563217,3.63142439
46018,0.111802684,-0.106972333,5136537.437,-5.726823422,16.94359866
46021,0.571667209,0.53845323,12773020.28,-67.71057803,-14.30066122
46022,1.67134619,2.080942352,12541655.7,141.5968832,-37.60847846
46025,1.649567015,2.051618848,2841112.301,50.86703948,52.74434452
46034,2.743659024,3.585318405,14103225.59,-73.10046973,-40.4112881
46035,2.297100337,2.962267939,3258053.652,27.51084209,54.87057396
46037,1.710297558,2.137053071,4577277.926,33.79904908,-12.54203224
46038,1.911700192,2.418810271,13340364.65,-65.01563217,-36.89036885
46039,0.913749983,1.019018074,4477725.634,40.08725607,-12.54203224
46043,0.999414932,1.139814353,6547019.114,108.3592177,22.05267853
46045,1.2148159,1.440598242,12833407.83,147.8850902,-30.1249931
46046,2.638241089,3.438218121,9810249.119,-73.10046973,43.12510269
46047,1.598429223,1.980862708,4650319.69,-5.726823422,39.7462773
46053,0.493606464,0.428729155,13516030.99,-80.286992,-4.500736801
46054,2.375455567,3.070661011,4314831.628,87.69796613,30.93086991
46055,0.219545113,0.045717602,4249354.419,35.59567965,-9.881638007
46061,0.450592805,0.369086581,13916958.02,-70.40552388,-43.1012148
46062,0.833138928,0.905133345,13138079.12,152.3766666,-26.95256711
46065,2.107809264,2.696708634,4204076.897,-0.336931717,41.11907488
46066,1.989677244,2.528787718,4303432.955,30.20578794,-8.989674489
46068,1.840735722,2.322837406,3834507.126,16.8654195,56.88983661
46070,2.395725423,3.098958107,11599278.32,-87.47351428,31.70207379
46071,2.240075787,2.882435463,2830835.232,29.30747266,51.07786445
46073,0.257318079,0.098304187,3646225.134,36.49399493,-4.500736801
46076,1.231168826,1.464573297,4131181.849,27.51084209,-6.30126233
46078,0.217958604,0.04301019,12992700.44,-65.91394746,-23.68725562
46083,4.992997015,6.740280969,13722264.03,-70.40552388,-33.19773203
46084,4.689723269,6.314826864,13916123.16,-71.30383916,-38.31966386
46085,1.749094262,2.19344183,11117930.32,-93.76172127,41.79485858
46086,6.369873079,8.672574715,4799930.575,29.30747266,-13.42297741
46087,1.648498558,2.04884662,2896898.081,21.2226351,11.69016253
46089,1.399976446,1.703201402,6582721.581,115.5457399,43.12510269
46091,1.072000493,1.243101022,6169886.429,110.1558482,41.79485858
46102,1.118490019,1.306175428,12309354.86,-58.72742519,-23.68725562
46103,7.016307733,9.583926924,4011770.799,4.154644703,47.55634683
46105,0.329288954,0.200106978,10017201.05,-87.47351428,51.07786445
46110,0.793370815,0.850061276,1727633.327,58.05356175,36.91655438
46112,0.367599501,0.254182967,5039862.895,93.98617312,25.36067104
46114,0.202999731,0.023212883,1840010.203,26.47110014,36.57832712
46115,1.797174686,2.257754936,3082788.655,35.59567965,0.920742084
46116,0.017981415,-0.238068355,13270411.94,152.3766666,-30.90275818
46119,4.893858291,6.60388003,10775700.25,-88.37182956,42.46353935
46121,0.936634228,1.05156383,2683005.255,51.76535476,51.07786445
46124,0.530178872,0.480157538,12868795.58,-69.50720859,-12.54203224
46125,2.832771403,3.713087183,10853842.47,-91.9650907,43.77953811
46126,0.886916773,0.981461982,6864146.981,24.81589624,-31.67419348
46134,2.262061503,2.91199336,7185292.204,123.6305775,44.42683895
46135,0.424878987,0.333605244,12275896.25,-56.93079462,-26.95256711
46137,1.034676451,1.188024809,3260383.218,17.62937397,10.80339589
46140,3.147108687,4.150909706,14040846.85,-71.30383916,-52.72455261
46142,3.485393208,4.625058206,15490322.78,175.732864,-41.09441287
46144,1.039053668,1.195076437,12380610.71,-56.03247933,-31.67419348
46145,3.299999952,4.365089893,15096283.61,171.2412875,-44.4963246
46150,2.817912992,3.691496773,4824815.978,93.08785783,30.93086991
46153,0.111384886,-0.107411533,10269610.27,119.1390011,-29.34099072
46155,0.970831833,1.100495943,1984546.546,43.6805172,45.70002889
46158,0.902918208,1.00464757,3455376.103,39.18894078,58.80518597
46160,2.286908793,2.945366912,12755526.82,-60.52405575,-30.90275818
46163,1.116835475,1.303401865,12275045.77,-61.42237104,-16.91221321
46164,2.814001401,3.685852854,7446047.815,121.8339469,31.90462874
46165,0.341471251,0.217617827,3357716.343,8.646221124,35.46024618
46167,0.361415522,0.245227243,3985031.833,28.40915737,62.3378415
46169,1.627196083,2.01880865,13154541.02,-90.16846013,14.33245432
46172,4.729379467,6.371660694,4623643.093,32.00241851,-12.54203224
46173,0.030581313,-0.219243314,3979861.115,31.10410323,62.75259407
46174,0.937475029,1.05211704,3212792.083,61.64682289,53.2860827
46176,1.805086788,2.269498716,12556688.46,-59.62574047,-27.75467148
46177,5.18319673,7.010077626,6809197.465,116.4440552,36.91655438
46182,2.072391462,2.646413599,4265789.513,-1.235247001,39.7462773
46185,0.070513253,-0.163473848,10236121.01,-108.1347658,56.88983661
46186,2.297759586,2.96187506,2200846.617,23.01926567,38.34534672
46194,1.069777994,1.240483663,2393242.147,32.00241851,47.55634683
46202,4.969304502,6.710210119,4792827.615,-1.773336712,57.45805401
46206,1.586332512,1.964558545,10880416.38,-100.0499283,47.55634683
46209,1.266268926,1.514644631,3284694.877,76.91818272,32.45038899
46213,2.180695295,2.797837262,11100868.1,-111.7280269,49.34878108
46215,0.856799984,0.939112691,4571551.957,40.56636371,-13.42297741
46216,1.137880103,1.333224202,3653570.757,69.73166044,54.34915586
46219,1.178122701,1.390941697,10072882.69,-84.77856842,48.75837299
46220,1.191233887,1.408346558,13695970.07,-105.43982,20.36802369
46221,1.665805562,2.073080888,4226351.307,6.849590556,10.80339589
46222,1.010690511,1.154776591,2927456.092,60.7485076,50.50850028
46224,2.036259046,2.59265681,12365210.7,139.8002526,-36.89331459
46225,0.451723814,0.3713354,4022304.345,30.20578794,-6.30126233
46226,3.673899873,4.894952951,3910504.197,4.154644703,44.42683895
46227,3.068979557,4.04389291,5687140.203,102.0710107,30.15333299
46228,0.858965298,0.942844579,2609697.641,69.73166044,32.46685781
46230,4.154489416,5.565568127,5300146.135,31.10410323,-18.63347536
46234,2.660495281,3.469332454,12884358.2,-60.52405575,-34.69497692
46235,0.016217006,-0.241102974,10492516.77,128.1221539,-18.63347536
46238,2.753903098,3.599498347,11146749.52,-49.74427234,-16.91221321
46240,0.331488053,0.203534906,4293965.04,87.69796613,40.43620685
46243,1.643055611,2.042080057,5320384.804,14.93442811,-11.65802482
46250,3.833610998,5.115050571,5740765.373,21.2226351,-19.48764166
46254,0.52484719,0.472551328,12029296.69,144.291829,-18.63347536
46256,0.689999998,0.705294163,5760128.062,105.6642718,49.34878108
46257,1.044526448,1.202749774,5191000.5,93.48331818,19.38638216
46260,1.197140736,1.416266214,11736922.06,-54.23584876,-20.33727238
46261,1.556345574,1.920113089,11581302.94,-49.74427234,-26.14465047
46262,0.016884411,-0.239350492,4534209.492,-3.930192854,31.70207379
46264,0.347521982,0.225681748,6060333.504,23.91758095,-23.68725562
46265,0.026536993,-0.225376662,2563527.102,57.15524647,48.16090152
46267,1.384379223,1.6782381,3273833.517,14.93442811,14.33245432
46274,1.236983774,1.472331185,3331583.816,74.22323686,18.66455611
46275,4.689455174,6.314460475,14005741.73,-72.20215445,-39.02388406
46276,0.087464678,-0.140435518,14166435.68,-73.10046973,-48.13908223
46278,0.051001086,-0.19154361,3640300.616,74.68884798,13.45489258
46282,2.846216162,3.730981189,1842611.973,42.78220192,44.42683895
46287,1.458594422,1.784578747,10169418.44,-83.88025314,46.94469194
46290,0.320974404,0.186422811,11479321.9,141.8053913,-12.05166391
46292,1.369759343,1.659589638,4493023.838,-3.930192854,36.91655438
46294,0.687080017,0.701412348,4425871.134,36.49399493,-11.65802482
46296,0.66212121,0.666343014,5693721.369,104.7659565,48.16090152
46298,1.782184937,2.236610534,4687404.337,47.75083583,-14.30066122
46299,5.500752163,7.45824441,4044887.178,7.74790584,53.2860827
46301,0.07332357,-0.160141681,9158056.449,-70.40552388,50.50850028
46303,0.994157166,1.132903966,7164599.361,116.4440552,26.1740754
46304,0.93223457,1.044566891,12313556.78,-61.42237104,-17.77494155
46307,1.574747153,1.946669925,4996186.901,92.18954255,21.21278221
46309,0.162559265,-0.035270393,12776738.93,147.8850902,-28.55084903
46310,1.244732899,1.482618096,4865321.38,91.29122726,54.34915586
46311,0.079610979,-0.151152105,2910351.895,62.54513817,49.34878108
46313,0.236808745,0.070480201,6080307.965,103.8676412,22.8875601
46317,1.187607045,1.404137052,5614998.676,99.37606482,23.71727971
46318,0.006388889,-0.252412619,5918565.394,107.4609024,44.42683895
46320,1.595546158,1.975237959,13838731.03,-70.40552388,-38.31966386
46321,0.595303017,0.57246472,5745748.095,98.47774954,17.80617783
46322,3.764949621,5.020150598,5495467.096,101.1726954,35.46024618
46323,1.465157373,1.795104326,6295376.093,111.0541635,39.04931339
46324,1.087407147,1.26465671,12224576.46,-116.2196034,39.7462773
46326,1.38389302,1.678266349,11918189.1,-51.54090291,-30.1249931
46327,2.074389291,2.648795024,7263549.95,123.6305775,41.79485858
46328,2.597749233,3.380716561,10519291.66,-118.9145492,56.39488812
46329,0.213233502,0.035524952,13106097.43,-77.59204615,-1.792030028
46330,1.50848342,1.853381768,3348220.002,75.12155215,20.36802369
46333,1.65338973,2.055748016,3813852.946,11.34116698,10.80339589
46334,0.636788487,0.629975219,4506168.767,83.20638971,56.88983661
46335,0.518824566,0.464649589,14168166.48,-73.10046973,-50.48770305
46339,1.075033433,1.244670983,8995687.098,-65.91394746,48.75837299
46340,1.617774417,2.007356362,12302893.36,-122.5078104,40.43620685
46345,0.927044668,1.03871298,3287402.502,40.98557135,57.378289
46346,0.00885733,-0.250365403,3545141.743,26.61252681,0.016412769
46348,2.759325584,3.608511747,5664057.78,31.10410323,-22.02227995
46350,1.902356744,2.405147471,13979766.14,-70.40552388,-53.388814
46354,0.278535656,0.127260671,13057632.71,152.3766666,-24.74249334
46355,2.1829393,2.800169184,3262828.23,76.01986743,26.1740754
46358,2.306481388,2.973049623,3146143.792,73.32492158,41.79485858
46361,0.993751057,1.131646736,3669318.288,78.71481329,21.21278221
46364,1.668898809,2.078485726,12460667.63,-56.93079462,-31.67419348
46365,1.942883916,2.462616909,2670341.479,69.12292037,22.8875601
46366,0.08108503,-0.150105023,10112818.69,124.5288928,-17.77494155
46371,2.413645204,3.122824289,12920250.91,-59.62574047,-38.31966386
46372,1.166240383,1.374384916,10454857.99,-101.8465588,52.74434452
46376,1.470002938,1.798677638,14167349.92,-73.10046973,-51.05732034
46377,6.047712296,8.220791468,5150059.168,24.81589624,-15.17488847
46378,4.435243342,5.959282883,5391751.227,31.10410323,-19.48764166
46381,0.020865453,-0.234289479,4125644.45,68.83334516,60.61998849
46385,4.015705308,5.371959271,11519059.92,-109.0330811,44.42683895
46387,2.107809264,2.696450698,4196007.925,-0.336931717,40.43620685
46391,2.595336491,3.378108738,6280637.121,18.52768925,-23.68725562
46392,0.238246777,0.07177212,13721741.86,-104.5415047,19.51856069
46393,0.132141386,-0.076127114,11092487.31,-116.2196034,50.50850028
46394,2.415351437,3.124400783,13861284.25,-68.60889331,-54.33010382
46395,1.896834599,2.398019224,13281897.44,-64.11731689,-37.60847846
46396,1.858392547,2.344930998,12662744.2,-121.6094951,36.91655438
46397,0.646805269,0.647254835,11583065.26,-105.43982,42.46353935
46400,0.350914014,0.229299895,1553050.076,58.05356175,33.22514052
46401,1.698726627,2.119147852,4296387.515,5.052959987,12.57406233
46405,1.644840883,2.045295906,6658134.759,110.1558482,23.71727971
46407,1.724478722,2.155032805,12345857.7,-73.99878502,5.434354136
46411,0.050520835,-0.19149227,3715144.504,77.816498,47.55634683
46413,1.118262768,1.30575783,4089907.991,78.71481329,53.82100625
46416,3.363121045,4.456446893,5584299.042,101.1726954,30.93086991
46419,0.370000005,0.255229398,11242843.85,-65.01563217,9.913968571
46423,0.310322585,0.171563702,11485574.21,-68.39861794,11.15805404
46426,2.287306746,2.947471055,1887262.112,30.20578794,41.11907488
46428,2.418878158,3.132584575,2778978.574,32.9007338,51.64027117
46429,3.082725388,4.063925513,6437796.248,111.9524788,36.19181514
46433,3.670105829,4.885993374,13244393.26,-107.2364505,26.1740754
46435,0.132291665,-0.077245324,4142242.511,19.42600453,-1.792030028
46437,0.774772715,0.824510755,4714685.296,36.49399493,-14.30066122
46440,1.244687676,1.482082488,11824036.9,143.3935137,-16.04546807
46443,1.794545401,2.255502597,5452535.981,23.91758095,-17.77494155
46445,0.859966191,0.944197776,4314132.868,27.51084209,-8.095480024
46446,0.160975607,-0.037545137,15502343.32,175.732864,-36.89036885
46452,1.539642525,1.896236298,12942298.47,148.7834054,-30.90275818
46453,0.465689667,0.389626391,1591959.867,43.6805172,13.45489258
46455,0.686808586,0.700378645,4931314.637,-8.421769274,33.27135283
46456,0.034082853,-0.215082307,3720194.376,49.07040891,61.05839622
46458,0.522322973,0.47019412,13399441.35,-65.91394746,-36.1653808
46468,0.095684962,-0.129255957,707897.57,40.08725607,22.05267853
46550,2.242941538,2.885340341,2083890.926,33.79904908,45.0670023
46552,1.255909078,1.499872767,5143685.975,33.79904908,-17.77494155
46553,0.985909683,1.119629946,12567127.45,143.3935137,-33.94967734
46554,0.022379209,-0.231927118,475641.3139,39.18894078,25.36067104
46557,0.921818213,1.030201565,5196608.449,13.13779754,-8.989674489
46558,2.562361792,3.333179025,2583924.224,41.88388664,51.07786445
46559,0.822640754,0.890428959,13804171.39,-67.71057803,-55.53710536
46562,1.19141188,1.408482568,6848834.639,121.8339469,53.2860827
46564,2.76342348,3.612530509,14233635.86,-73.99878502,-49.32747456
46568,0.576728671,0.545616278,12382122.58,141.5968832,-33.19773203
46570,2.108750075,2.694600578,5793013.147,44.57883249,-24.51186634
46572,3.349802017,4.435553558,14042085.39,-73.10046973,-36.69310701
46574,2.897535176,3.801486599,6568721.768,19.42600453,-26.95256711
46575,2.267816279,2.920386291,10824848.85,-97.3549824,46.94469194
46577,1.301612509,1.562387412,14296495.88,-74.8971003,-50.24588478
46584,0.030323261,-0.220868068,4611367.095,83.20638971,58.80518597
46589,0.723172447,0.752990499,5104327.668,94.8844884,26.1740754
46591,0.915416698,1.021842139,4890105.088,19.42600453,-9.881638007
46593,1.813416958,2.282661712,10878501.42,-108.1347658,50.50850028
46594,0.414895874,0.318420194,12419010.25,146.0884596,-23.68725562
46595,4.621654673,6.22367813,4273007.577,-0.336931717,45.0670023
46596,0.363171471,0.245775055,11998705.84,145.1901443,-16.04546807
46597,3.82929484,5.110414672,5964026.398,105.6642718,32.46685781
46598,2.07085681,2.643735864,2518695.738,42.78220192,50.50850028
46600,0.023055556,-0.230300944,1851563.722,55.3586159,41.11907488
46602,0.831640452,0.903189715,12362188.92,139.7519182,-36.92167293
46608,4.315331446,5.791015842,12066311.69,-121.6094951,42.46353935
46610,1.948978255,2.472644021,2190259.606,43.13739039,47.55649188
46613,2.023171138,2.576140437,7361607.597,127.2238386,47.55634683
46614,2.373484933,3.065951662,5701718.329,44.57883249,-23.68725562
46615,3.220975644,4.25677726,4659136.794,-5.726823422,41.79485858
46619,1.021282196,1.168744754,11856260.42,142.4951985,-18.63347536
46622,4.590469811,6.175669337,13980697.89,-72.20215445,-37.60847846
46631,0.949082897,1.069031366,12622944.47,-57.8291099,-33.94967734
46632,0.099559166,-0.123383895,4103468.33,79.61312857,13.45489258
46637,0.969090901,1.097538467,5836971.692,23.01926567,-21.18220445
46638,3.198274084,4.225097,5960953.838,104.7659565,29.36955533
46639,0.336742419,0.209181035,3607105.394,20.32431982,3.63142439
46642,3.753320361,5.003683802,2013734.092,39.18894078,45.70002889
46647,4.381558446,5.884039231,12777297.73,-117.1179187,34.72190291
46648,3.600473508,4.79164389,3388621.016,19.42600453,52.74434452
46649,0.091474923,-0.135485714,5543050.099,-10.21839984,17.80617783
46650,2.769654729,3.623893628,1892524.42,28.40915737,39.7462773
46651,2.024534996,2.577554299,13383966.27,-105.43982,23.71727971
46654,0.934999986,1.048078429,15501255.6,175.732864,-39.02388406
46656,0.805258402,0.868359898,1887975.475,26.61252681,37.68008068
46664,0.035277777,-0.213668519,3202844.126,23.91758095,5.434354136
46666,0.022535811,-0.230923193,12649971.75,-62.32068632,-23.68725562
46667,2.101180243,2.685263531,4035562.655,83.20638971,45.70002889
46669,0.171495823,-0.02301003,13277505.11,-79.38867672,-1.792030028
46671,7.118225591,9.726988834,4014845.408,7.74790584,52.74434452
46676,1.422170776,1.732853286,13053432.8,-100.9482435,24.54169549
46678,0.215462958,0.038882333,12948296.12,145.1901443,-41.09441287
46679,1.711778957,2.13773671,2709342.704,39.18894078,3.63142439
46680,2.660495281,3.469275322,13030433.71,-61.42237104,-36.89036885
46681,1.254934819,1.499111358,5105790.369,28.40915737,-16.04546807
46683,0.81892133,0.886880298,9818228.106,-77.59204615,46.94469194
46684,0.337652832,0.212219877,6308760.592,112.8507941,46.94469194
46685,3.49579469,4.642577556,7180763.268,121.8339469,39.7462773
46686,1.208176752,1.431707079,11499462.34,-48.84595706,-26.14465047
46687,1.070964466,1.24108143,5076543.307,29.30747266,-16.04546807
46691,1.587587148,1.966443482,12072379.34,-113.5246575,40.43620685
46692,1.207222212,1.431606318,5664048.979,23.01926567,-19.48764166
46699,1.639863548,2.038039716,6312511.991,26.61252681,-26.95256711
46701,0.89636362,0.9953578,5219173.994,34.69736436,-18.63347536
46703,4.758442923,6.413888069,6847174.014,118.2406858,41.11907488
46707,0.262586597,0.105195785,1384165.786,57.15524647,27.78367435
46708,0.24325509,0.077303687,10358705.31,128.1221539,-16.04546807
46710,0.063326147,-0.174178486,11838863.72,-56.93079462,-16.91221321
46711,0.368020299,0.252984784,13014402.48,-68.60889331,-17.77494155
46713,0.405826742,0.306554278,3634855.136,28.40915737,-1.792030028
46714,2.208458993,2.83699911,6912590.586,115.5457399,30.93086991
46719,1.126666705,1.317760544,5376241.574,14.03611283,-11.65802482
46720,1.459954143,1.785359337,3087719.024,54.46030061,54.34915586
46721,2.404678427,3.110035133,13206310.14,-62.32068632,-40.53794182
46723,1.268237829,1.515555047,14287495.22,-74.8971003,-52.11693979
46730,0.310595982,0.173082869,12564611.14,-61.42237104,-23.68725562
46732,1.216249991,1.442316176,13312497.01,-76.69373087,-7.199269999
46733,3.909422179,5.222684827,5464511.17,101.1726954,37.63441344
46734,1.377119899,1.66860359,3656718.324,67.03671459,55.89339366
46739,1.515130683,1.862760219,12890103.62,-63.21900161,-27.75467148
46741,0.78324325,0.838136983,3869360.243,23.01926567,59.81530152
46742,0.344279975,0.219611216,3905012.832,67.03671459,58.80518597
46743,1.127679707,1.318181687,1547697.345,39.18894078,14.33245432
46744,2.945209772,3.869347569,3540275.749,78.71481329,40.43620685
46746,0.232396152,0.06315966,3706389.214,47.27377834,61.05839622
46748,2.071518465,2.643130353,12517065.04,-56.93079462,-33.19773203
46749,1.377119899,1.66862725,3733036.583,68.83334516,55.89339366
46751,3.138784517,4.14091047,3330183.083,76.91818272,37.63441344
46753,0.358979635,0.240169199,12801067.14,148.7834054,-26.95256711
46757,2.359791751,3.046811201,4962039.212,46.37546306,-16.91221321
46760,5.232879137,7.081428798,3772779.795,5.951275272,44.42683895
46762,0.143530955,-0.060883994,2501956.121,51.76535476,49.34878108
46763,0.868958359,0.955994579,3182180.239,65.24008402,51.07786445
46766,3.098892377,4.085663696,11647032.64,-90.16846013,33.22514052
46767,2.371470256,3.062573353,10026268.15,-39.86280422,-13.42297741
46842,0.205681812,0.02649724,6131241.038,14.93442811,-20.33727238
46854,1.8241777,2.295432819,13978158.28,-70.40552388,-54.33010382
46855,1.12876077,1.322066919,3650670.303,29.30747266,59.26817571
46857,2.660495281,3.469263366,13107681.72,-62.32068632,-36.89036885
46858,0.132742848,-0.07638678,6889556.323,19.42600453,-30.1249931
46859,1.413387803,1.719717427,13697453.58,-71.30383916,-29.34099072
46860,4.271366015,5.728466565,13406361.04,-101.8465588,21.21278221
46866,1.456962347,1.783444609,3127374.845,30.20578794,54.34915586
46867,1.179757544,1.391980103,3570471.135,68.83334516,53.82100625
46870,7.226376057,9.874888172,11893351.73,-117.1179187,43.12510269
46874,1.275882398,1.526594848,5699795.411,43.63315159,-23.68725562
46876,0.680000027,0.691777276,2671233.059,69.73166044,36.19181514
46878,1.804069095,2.270412338,11273243.73,-100.9482435,43.77953811
46879,1.408333381,1.713319658,5144557.709,19.42600453,-12.54203224
46881,2.462626219,3.192134445,3025462.76,72.4266063,40.43620685
46883,0.96166121,1.088755411,2333730.724,32.00241851,46.94971621
46884,3.446371482,4.576387428,3360752.695,16.73105868,50.50850028
46889,0.473883198,0.400782001,10025902.17,124.5872017,-16.04546807
46890,2.027745693,2.580890884,12696907.66,144.291829,-35.43356495
46891,0.625078642,0.612886835,5262157.264,-6.625138706,16.07699615
46893,2.838077615,3.720112626,11125855.05,-85.67688371,36.19181514
46896,3.349726446,4.437882075,11384381.14,-110.8297117,46.32592291
46897,0.956078854,1.077984043,12488270.5,-63.21900161,-17.77494155
46903,1.916117412,2.426275625,4124677.801,85.00302027,26.98178314
46904,1.478689436,1.81276224,13122033.92,-106.3381352,26.98178314
46905,4.922789989,6.643115585,11548523.64,-119.8128645,46.94469194
46906,0.64929694,0.647472055,13091085.85,-91.9650907,16.94359866
46910,1.446068413,1.76479085,12061391.56,137.1053068,-34.92897261
46911,0.034557292,-0.214895287,392429.8925,44.57883249,24.54169549
46912,3.608096253,4.80247315,3113437.761,15.8327434,45.70002889
46913,0.392517507,0.289288733,4198081.587,86.79965084,37.63441344
46917,1.436224974,1.751073596,12205657.92,138.9019373,-34.69497692
46918,2.633855225,3.43202853,6216137.538,30.20578794,-26.95256711
46919,0.34430556,0.219180513,11208867.44,-64.11731689,9.022090045
46923,1.358063424,1.643001276,5115667.14,93.98617312,22.8875601
46924,0.184331905,-0.004087832,13254531.04,-67.71057803,-26.14465047
46927,0.465603677,0.392538536,12901552.8,-108.1347658,30.15333299
46934,0.412499994,0.315231704,15332664.79,173.9362334,-42.19265475
46935,1.961249745,2.488458718,2342481.47,67.03671459,30.15333299
46938,0.993595966,1.130918216,3619039.19,70.62997573,53.2860827
46939,2.917633568,3.830225402,7663403.262,130.8170998,46.32592291
46940,1.502222273,1.845104043,5314552.499,19.42600453,-14.30066122
46941,0.940760647,1.05761395,3445994.413,40.98557135,58.80518597
46943,1.657832991,2.062965637,6409531.457,29.30747266,-28.55084903
46945,0.406047991,0.306219609,4237317.982,11.34116698,4.53345902
46946,4.607146904,6.200737655,4854570.697,93.08785783,29.36955533
46949,0.023055556,-0.230294913,1902465.477,57.15524647,40.43620685
46953,1.12734336,1.318729375,8497394.375,136.2069915,36.25315183
46956,7.096480846,9.694764924,4703842.324,-2.133562286,54.87057396
46957,2.14725024,2.74942726,12587116.16,-59.62574047,-28.55084903
46958,0.867216515,0.954365285,8205654.056,131.8692658,34.72190291
46963,1.907344749,2.412221935,7278773.344,19.42600453,-33.94967734
46966,0.920652604,1.029020016,12350931.01,-56.03247933,-30.90275818
46970,0.383187736,0.274690691,11689323.93,-49.74427234,-28.55084903
46973,1.832382904,2.307737999,6532306.379,20.32431982,-26.95256711
46975,0.505581501,0.447563421,3081278.061,74.22323686,36.91655438
46976,1.294285536,1.55420452,2644906.28,43.6805172,51.64027117
46977,0.026412986,-0.225395263,3857795.053,78.71481329,49.34878108
46979,2.284502101,2.941829772,2365339.647,67.03671459,26.98178314
46985,2.023154204,2.576450193,10528636.25,-100.9482435,51.64027117
46987,0.46666666,0.391330722,15421685.16,174.8345487,-39.72110273
46988,1.504815428,1.847223368,2191387.417,40.98557135,8.127972805
46989,0.720000029,0.747386097,2120337.444,64.34176874,33.22514052
46990,0.551735154,0.511434976,4145851.012,82.30807442,50.50850028
46992,2.398465991,3.102630129,4276150.879,87.69796613,36.91655438
46998,4.348323998,5.837591297,10438902.84,-77.59204615,38.34534672
47000,3.371951145,4.468296369,10662610.53,-79.38867672,36.91655438
