Fishnet_ID,sunflower_HgHa,AET_mean,Growing_Mean,GDP_Mean,sunflower_Fertilizer
101026,NA,NA,74.88583114,NA,0.065842866
101027,NA,NA,74.88583114,NA,0.054028614
101028,NA,NA,74.88583114,NA,0.06140815
101029,NA,0,74.88583114,NA,0.098450062
101030,NA,NA,74.88583114,NA,0.091940305
101031,NA,NA,74.88583114,NA,0.036789018
101032,NA,NA,74.88583114,NA,0.086158009
101033,NA,NA,74.88583114,NA,0.079447516
101034,NA,NA,74.88583114,NA,0.079997689
101035,NA,NA,74.88583114,NA,0.041155263
101036,NA,NA,74.88583114,NA,0.064566656
101037,NA,NA,74.88583114,NA,0.065948952
101038,NA,NA,74.88583114,NA,0.042713802
101039,NA,NA,74.88583114,NA,0.087731718
101040,NA,NA,74.88583114,NA,0.025733701
101041,NA,NA,74.88583114,NA,0.038752021
101042,NA,4.392857143,74.88583114,NA,0.036435107
101043,NA,NA,74.88583114,NA,0.06502627
101044,NA,0,74.88583114,NA,0.057233271
101045,NA,NA,74.88583114,NA,0.025834859
101046,NA,NA,74.88583114,NA,0.052718702
101047,NA,NA,74.88583114,NA,0.02944645
101048,NA,NA,74.88583114,NA,0.060404456
101049,NA,NA,74.88583114,NA,0.023734221
101050,NA,NA,74.88583114,NA,0.027473485
101051,NA,NA,74.88583114,NA,0.055183417
101052,NA,NA,74.88583114,NA,0.067570019
101053,NA,33.55952381,74.88583114,20886.40251,0.096407451
101054,NA,NA,74.88583114,NA,0.062391269
101055,NA,NA,74.88583114,NA,0.075573617
101056,NA,NA,74.88583114,NA,0.082956448
101057,NA,NA,74.88583114,NA,0.024964146
101058,NA,NA,74.88583114,NA,0.060550125
101059,NA,NA,74.88583114,NA,0.062183321
101060,NA,NA,74.88583114,NA,0.055033507
101061,NA,NA,74.88583114,NA,0.058271975
101062,NA,NA,74.88583114,NA,0.046084261
101063,NA,NA,74.88583114,NA,0.033269465
101064,NA,NA,74.88583114,NA,0.063740933
101065,NA,NA,74.88583114,NA,0.028416665
101066,NA,NA,74.88583114,NA,0.051160383
101067,NA,NA,74.88583114,NA,0.067773051
101068,NA,NA,74.88583114,NA,0.055060421
101069,NA,NA,74.88583114,NA,0.066146222
101070,NA,NA,74.88583114,NA,0.032148394
101071,NA,NA,74.88583114,NA,0.065748081
101072,NA,NA,74.88583114,NA,0.06446083
101073,NA,NA,74.88583114,NA,0.057329201
101074,NA,NA,74.88583114,NA,0.064530386
101075,NA,NA,74.88583114,NA,0.032997469
101076,NA,NA,74.88583114,NA,0.029143846
101077,NA,0,74.88583114,NA,0.097025964
101078,NA,NA,74.88583114,NA,0.061595469
101079,NA,NA,74.88583114,NA,0.062105165
101080,NA,NA,74.88583114,NA,0.021976247
101081,NA,NA,74.88583114,NA,0.088590018
101082,NA,156.2916667,74.88583114,23616.9058,0
101083,NA,NA,74.88583114,NA,0.066003361
101084,NA,NA,74.88583114,NA,0.067145358
101085,NA,NA,74.88583114,NA,0.075536118
101086,NA,8.535714286,74.88583114,NA,0.056897027
101087,NA,NA,74.88583114,NA,0.033260405
101088,NA,NA,74.88583114,NA,0.027780893
101089,NA,0,74.88583114,NA,0.067072259
101090,NA,NA,74.88583114,NA,0.088842346
101091,NA,NA,74.88583114,NA,0.025372225
101092,NA,NA,74.88583114,NA,0.027726982
101093,NA,NA,74.88583114,NA,0.026897794
101094,NA,NA,74.88583114,NA,0.026903263
101095,NA,NA,74.88583114,NA,0.032553994
101096,NA,NA,74.88583114,NA,0.035850535
101097,NA,NA,74.88583114,NA,0.066456929
101098,NA,NA,74.88583114,NA,0.024813913
101099,NA,NA,74.88583114,NA,0.029341205
101100,NA,NA,74.88583114,NA,0.056949913
101101,NA,NA,74.88583114,NA,0.073229918
101102,NA,NA,74.88583114,NA,0.054070232
101103,NA,NA,74.88583114,NA,0.064331068
101104,NA,NA,74.88583114,NA,0.072383326
101105,NA,NA,74.88583114,NA,0.036712551
101106,NA,NA,74.88583114,NA,0.022516496
101107,NA,NA,74.88583114,NA,0.090571264
101108,NA,0.029761905,74.88583114,NA,0.047621322
101109,NA,0.785714286,74.88583114,NA,0.069901092
101110,NA,NA,74.88583114,NA,0.068332908
101111,NA,NA,74.88583114,NA,0.0628502
101112,NA,0.011904762,74.88583114,NA,0.052842344
101113,NA,NA,74.88583114,20886.40251,0.104192892
101114,NA,NA,74.88583114,NA,0.066272688
101115,NA,70.45238095,74.88583114,NA,0.096084541
101116,NA,NA,74.88583114,NA,0.032740745
101117,NA,NA,74.88583114,NA,0.03883845
101118,NA,NA,74.88583114,NA,0.060207345
101119,NA,NA,74.88583114,NA,0.085159217
101120,NA,NA,74.88583114,NA,0.06670025
101121,NA,NA,74.88583114,NA,0.043933282
101122,NA,NA,74.88583114,NA,0.054494692
101123,NA,NA,74.88583114,NA,0.055751568
101124,NA,NA,74.88583114,NA,0.033131328
101125,NA,1.202380952,74.88583114,NA,0.058379249
101126,NA,NA,74.88583114,NA,0.06363592
101127,NA,NA,74.88583114,NA,0.048140465
101128,NA,194.4047619,74.88583114,20886.40251,0.09520384
101129,NA,NA,74.88583114,NA,0.022836685
101130,NA,NA,74.88583114,NA,0.064686156
101131,NA,NA,74.88583114,NA,0.072149815
101132,NA,NA,74.88583114,NA,0.067171348
101133,NA,NA,74.88583114,NA,0.071328613
101134,NA,NA,74.88583114,NA,0.053384284
101135,NA,NA,74.88583114,NA,0.05581763
101136,NA,NA,74.88583114,NA,0.061746441
101137,NA,NA,74.88583114,NA,0.061951231
101138,NA,NA,74.88583114,NA,0.065060269
101139,NA,10.45238095,74.88583114,NA,0.06795347
101140,NA,NA,74.88583114,NA,0.043635764
101141,NA,NA,74.88583114,NA,0.038726564
101142,NA,NA,74.88583114,NA,0.03042433
101143,NA,NA,74.88583114,NA,0.0296927
101144,NA,33.60714286,74.88583114,NA,0.062068282
101145,NA,NA,74.88583114,NA,0.065777939
101146,NA,NA,74.88583114,NA,0.035074524
101147,NA,NA,74.88583114,NA,0.04219339
101148,NA,NA,74.88583114,NA,0.091916128
101149,NA,1.202380952,74.88583114,NA,0.072232114
101150,NA,NA,74.88583114,NA,0.095668487
101151,NA,NA,74.88583114,NA,0.031432811
101152,NA,NA,74.88583114,NA,0.061703077
101153,NA,NA,74.88583114,NA,0.052310723
101154,NA,122.3869048,74.88583114,23616.9058,0
101155,NA,NA,74.88583114,NA,0.066250182
101156,NA,NA,74.88583114,NA,0.025148579
101157,NA,NA,74.88583114,NA,0.028218171
101158,NA,NA,74.88583114,NA,0.022104896
101159,NA,70.45238095,74.88583114,NA,0.077534598
101160,NA,NA,74.88583114,NA,0.026012831
101161,NA,NA,74.88583114,NA,0.06387971
101162,NA,NA,74.88583114,NA,0.075586117
101163,NA,NA,74.88583114,NA,0.02763429
101164,NA,NA,74.88583114,NA,0.062411084
101165,NA,NA,74.88583114,NA,0.058805696
101166,NA,NA,74.88583114,NA,0.069009331
101167,NA,NA,74.88583114,NA,0.066813183
101168,NA,NA,74.88583114,NA,0.064312503
101169,NA,NA,74.88583114,NA,0.02829585
101170,NA,NA,74.88583114,NA,0.099799451
101171,NA,NA,74.88583114,NA,0.024864184
101172,NA,NA,74.88583114,NA,0.071536044
101173,NA,NA,74.88583114,NA,0.034471238
101174,NA,NA,74.88583114,NA,0.027737726
101175,NA,124.9166667,74.88583114,20886.40251,0.093148774
101176,NA,NA,74.88583114,NA,0.049936197
101177,NA,NA,74.88583114,NA,0.06215651
101178,NA,NA,74.88583114,NA,0.067049993
101179,NA,NA,74.88583114,NA,0.063381013
101180,NA,NA,74.88583114,NA,0.026623038
101181,NA,NA,74.88583114,NA,0.075829733
101182,NA,156.2916667,74.88583114,23616.9058,0
101183,NA,NA,74.88583114,NA,0.028624805
101184,NA,NA,74.88583114,NA,0.025646168
101185,NA,NA,74.88583114,20886.40251,0.107285855
101186,NA,5.214285714,74.88583114,NA,0.070271921
101187,NA,NA,74.88583114,NA,0.035762563
101188,NA,24.36904762,74.88583114,NA,0.065990963
101189,NA,NA,74.88583114,NA,0.049240292
101190,NA,NA,74.88583114,NA,0.088107635
101191,NA,NA,74.88583114,NA,0.042079253
101192,NA,130.6071429,74.88583114,23616.9058,0
101193,NA,NA,74.88583114,NA,0.077634694
101194,NA,NA,74.88583114,NA,0.099254745
101195,NA,NA,74.88583114,NA,0.059402515
101196,NA,NA,74.88583114,NA,0.025654886
101197,NA,NA,74.88583114,NA,0.058922209
101198,NA,25.43452381,74.88583114,NA,0.067583472
101199,NA,NA,74.88583114,NA,0.071647217
101200,NA,1.202380952,74.88583114,NA,0.054247999
101201,NA,NA,74.88583114,NA,0.062740152
101202,NA,NA,74.88583114,NA,0.058232705
101203,NA,71.63690476,74.88583114,NA,0.032818641
101204,NA,NA,74.88583114,NA,0.057421248
101205,NA,0,74.88583114,NA,0.088987411
101206,NA,NA,74.88583114,NA,0.040115396
101207,NA,NA,74.88583114,NA,0.095561363
101208,NA,NA,74.88583114,NA,0.066562693
101209,NA,NA,74.88583114,NA,0.063667448
101210,NA,NA,74.88583114,NA,0.038168753
101211,NA,NA,74.88583114,NA,0.027677861
101212,NA,NA,74.88583114,NA,0.03147224
101213,NA,NA,74.88583114,NA,0.044434655
101214,NA,NA,74.88583114,NA,0.074412853
101215,NA,198.5119048,74.88583114,20886.40251,0.099759894
101216,NA,NA,74.88583114,NA,0.061722562
101217,NA,NA,74.88583114,NA,0.064114362
101218,NA,10.45238095,74.88583114,NA,0.062173044
101219,NA,NA,74.88583114,NA,0.049463728
101220,NA,NA,74.88583114,NA,0.032116745
101221,NA,NA,74.88583114,NA,0.029775709
101222,NA,NA,74.88583114,NA,0.035716708
101223,NA,NA,74.88583114,NA,0.031725106
101224,NA,NA,74.88583114,NA,0.066575315
101225,NA,NA,74.88583114,NA,0.023558089
101226,NA,NA,74.88583114,NA,0.029386972
101227,NA,NA,74.88583114,NA,0.071216664
101228,NA,NA,74.88583114,NA,0.071605233
101229,NA,NA,74.88583114,NA,0.038112226
101230,NA,0.511904762,74.88583114,NA,0.081459389
101231,NA,NA,74.88583114,NA,0.030725739
101232,NA,NA,74.88583114,NA,0.043811332
101233,NA,70.45238095,74.88583114,NA,0.093748106
101234,NA,NA,74.88583114,NA,0.046678618
101235,NA,NA,74.88583114,NA,0.040359875
101236,NA,8.535714286,74.88583114,NA,0.039378769
101237,NA,NA,74.88583114,NA,0.037427682
101238,NA,NA,74.88583114,NA,0.041193143
101239,NA,5.386904762,74.88583114,NA,0.075664748
101240,NA,NA,74.88583114,NA,0.065276365
101241,NA,NA,74.88583114,NA,0.026184422
101242,NA,NA,74.88583114,NA,0.034508382
101243,NA,NA,74.88583114,NA,0.038150999
101244,NA,NA,74.88583114,NA,0.054428169
101245,NA,NA,74.88583114,NA,0.099794795
101246,NA,NA,74.88583114,NA,0.050157829
101247,NA,NA,74.88583114,NA,0.071158316
101248,NA,NA,74.88583114,NA,0.057197128
101249,NA,NA,74.88583114,NA,0.029138299
101250,NA,NA,74.88583114,NA,0.062975177
101251,NA,NA,74.88583114,NA,0.065318162
101252,NA,NA,74.88583114,NA,0.032807527
101253,NA,NA,74.88583114,NA,0.027893508
101254,NA,NA,74.88583114,NA,0.034547095
101255,NA,93.81547619,74.88583114,20886.40251,0.095607778
101256,NA,NA,74.88583114,NA,0.06857878
101257,NA,NA,74.88583114,NA,0.053421574
101258,NA,1.511904762,74.88583114,NA,0.07370715
101259,NA,NA,74.88583114,NA,0.082317919
101260,NA,5.214285714,74.88583114,NA,0.057100135
101261,NA,NA,74.88583114,NA,0.040251191
101262,NA,NA,74.88583114,NA,0.033574349
101263,NA,NA,74.88583114,NA,0.07892258
101264,NA,NA,74.88583114,NA,0.035804611
101265,NA,0,74.88583114,NA,0.098247923
101266,NA,NA,74.88583114,NA,0.036302389
101267,NA,NA,74.88583114,NA,0.025996119
101268,NA,46.3452381,74.88583114,NA,0.048975437
101269,NA,NA,74.88583114,NA,0.0636368
101270,NA,NA,74.88583114,NA,0.067542685
101271,NA,NA,74.88583114,NA,0.066048521
101272,NA,NA,74.88583114,NA,0.066933528
101273,NA,NA,74.88583114,NA,0.043133411
101274,NA,NA,74.88583114,NA,0.065243257
101275,NA,NA,74.88583114,NA,0.067542685
101276,NA,NA,74.88583114,NA,0.047170093
101277,NA,NA,74.88583114,NA,0.059626174
101278,NA,NA,74.88583114,NA,0.04567431
101279,NA,NA,74.88583114,20886.40251,0.095802691
101280,NA,0.071428571,74.88583114,NA,0.089511133
101281,NA,NA,74.88583114,NA,0.062628503
101282,NA,NA,74.88583114,NA,0.072921984
101283,NA,NA,74.88583114,NA,0.055287741
101284,NA,NA,74.88583114,NA,0.072820871
101285,NA,NA,74.88583114,NA,0.038013453
101286,NA,82.86904762,74.88583114,NA,0.032266406
101287,NA,NA,74.88583114,NA,0.026012337
101288,NA,NA,74.88583114,NA,0.068561809
101289,NA,NA,74.88583114,NA,0.072823949
101290,NA,NA,74.88583114,NA,0.040813482
101291,NA,NA,74.88583114,NA,0.048310414
101292,NA,NA,74.88583114,NA,0.030725
101293,NA,NA,74.88583114,NA,0.07500348
101294,NA,NA,74.88583114,NA,0.046300721
101295,NA,NA,74.88583114,NA,0.066099999
101296,NA,NA,74.88583114,NA,0.058921312
101297,NA,NA,74.88583114,NA,0.033787053
101298,NA,120.0892857,74.88583114,23616.9058,0
101299,NA,NA,74.88583114,NA,0.050840838
101300,NA,0.142857143,74.88583114,NA,0.09790686
101301,NA,NA,74.88583114,NA,0.060536967
101302,NA,0,74.88583114,NA,0.0610342
101303,NA,NA,74.88583114,NA,0.043896454
101304,NA,0,74.88583114,NA,0.077524604
101305,NA,NA,74.88583114,NA,0.071850439
101306,NA,NA,74.88583114,NA,0.051266617
101307,NA,NA,74.88583114,NA,0.06435192
101308,NA,NA,74.88583114,NA,0.041312935
101309,NA,NA,74.88583114,NA,0.095345198
101310,NA,NA,74.88583114,NA,0.054683597
101311,NA,NA,74.88583114,NA,0.04278646
101312,NA,NA,74.88583114,NA,0.070868119
101313,NA,NA,74.88583114,NA,0.046320893
101314,NA,NA,74.88583114,NA,0.025748187
101315,NA,NA,74.88583114,20886.40251,0.113478569
101316,NA,NA,74.88583114,NA,0.071480729
101317,NA,NA,74.88583114,NA,0.054437473
101318,NA,NA,74.88583114,NA,0.028998516
101319,NA,NA,74.88583114,NA,0.0886975
101320,NA,NA,74.88583114,NA,0.064466729
101321,NA,0.005952381,74.88583114,NA,0.089924404
101322,NA,NA,74.88583114,NA,0.06458822
101323,NA,4.869047619,74.88583114,NA,0.064488232
101324,NA,0,74.88583114,NA,0.088976124
101325,NA,NA,74.88583114,NA,0.05828627
101326,NA,NA,74.88583114,NA,0.030630208
101327,NA,NA,74.88583114,NA,0.067941712
101328,NA,NA,74.88583114,NA,0.055637529
101329,NA,NA,74.88583114,NA,0.039347606
101330,NA,NA,74.88583114,NA,0.089237435
101331,NA,NA,74.88583114,NA,0.039104044
101332,NA,0,74.88583114,NA,0.084562838
101333,NA,NA,74.88583114,NA,0.078089169
101334,NA,NA,74.88583114,NA,0.033839347
101335,NA,NA,74.88583114,NA,0.067112846
101336,NA,124.9166667,74.88583114,20886.40251,0.094784017
101337,NA,NA,74.88583114,NA,0.028666758
101338,NA,NA,74.88583114,NA,0.062634138
101339,NA,NA,74.88583114,NA,0.033045698
101340,NA,NA,74.88583114,NA,0.034391119
101341,NA,NA,74.88583114,NA,0.057751743
101342,NA,NA,74.88583114,NA,0.066777313
101343,NA,NA,74.88583114,NA,0.065641147
101344,NA,NA,74.88583114,NA,0.05741646
101345,NA,NA,74.88583114,NA,0.044368562
101346,NA,148.0833333,74.88583114,23616.9058,0
101347,NA,10.45238095,74.88583114,NA,0.04392719
101348,NA,NA,74.88583114,NA,0.037913939
101349,NA,NA,74.88583114,NA,0.022827655
101350,NA,NA,74.88583114,NA,0.03222004
101351,NA,NA,74.88583114,NA,0.069031709
101352,NA,NA,74.88583114,NA,0.052980293
101353,NA,NA,74.88583114,NA,0.050277389
101354,NA,NA,74.88583114,NA,0.065541858
101355,NA,NA,74.88583114,NA,0.079852467
101356,NA,NA,74.88583114,NA,0.084989954
101357,NA,0.071428571,74.88583114,NA,0.084849783
101358,NA,NA,74.88583114,NA,0.033468659
101359,NA,0,74.88583114,NA,0.058462156
101360,NA,NA,74.88583114,NA,0.042223351
101361,NA,NA,74.88583114,NA,0.022042039
101362,NA,NA,74.88583114,NA,0.057306324
101363,NA,NA,74.88583114,NA,0.027193946
101364,NA,NA,74.88583114,NA,0.024130675
101365,NA,NA,74.88583114,NA,0.075345217
101366,NA,NA,74.88583114,NA,0.062942191
101367,NA,NA,74.88583114,NA,0.046133276
101368,NA,NA,74.88583114,NA,0.036207624
101369,NA,NA,74.88583114,NA,0.066018288
101370,NA,NA,74.88583114,NA,0.036952222
101371,NA,NA,74.88583114,NA,0.055718637
101372,NA,NA,74.88583114,NA,0.071911415
101373,NA,46.3452381,74.88583114,NA,0.053877325
101374,NA,NA,74.88583114,NA,0.059382913
101375,NA,NA,74.88583114,NA,0.074407995
101376,NA,29.0952381,74.88583114,NA,0.032675029
101377,NA,NA,74.88583114,NA,0.068433877
101378,NA,NA,74.88583114,NA,0.028562089
101379,NA,NA,74.88583114,NA,0.028079208
101380,NA,NA,74.88583114,NA,0.067097222
101381,NA,NA,74.88583114,NA,0.063021112
101382,NA,NA,74.88583114,NA,0.074005254
101383,NA,NA,74.88583114,NA,0.06707244
101384,NA,NA,74.88583114,NA,0.066262499
101385,NA,NA,74.88583114,NA,0.064191457
101386,NA,NA,74.88583114,NA,0.061779111
101387,NA,NA,74.88583114,20886.40251,0.170188322
101388,NA,NA,74.88583114,NA,0.055489322
101389,NA,NA,74.88583114,NA,0.025861173
101390,NA,NA,74.88583114,NA,0.067220835
101391,NA,NA,74.88583114,NA,0.065618326
101392,NA,NA,74.88583114,NA,0.065391263
101393,NA,NA,74.88583114,NA,0.032943639
101394,NA,NA,74.88583114,NA,0.064591103
101395,NA,NA,74.88583114,NA,0.035026768
101396,NA,NA,74.88583114,NA,0.021188055
101397,NA,0,74.88583114,NA,0.050985207
101398,NA,NA,74.88583114,NA,0.059669555
101399,NA,NA,74.88583114,NA,0.065726727
101400,NA,NA,74.88583114,NA,0.025325219
101401,NA,NA,74.88583114,NA,0.09404664
101402,NA,NA,74.88583114,NA,0.042683348
101403,NA,NA,74.88583114,NA,0.025328596
101404,NA,NA,74.88583114,NA,0.028440583
101405,NA,0.077380952,74.88583114,NA,0.071153022
101406,NA,2.458333333,74.88583114,20886.40251,0.102625203
101407,NA,NA,74.88583114,NA,0.03348895
101408,NA,NA,74.88583114,NA,0.070796963
101409,NA,NA,74.88583114,NA,0.081697849
101410,NA,NA,74.88583114,NA,0.035829716
101411,NA,NA,74.88583114,NA,0.05008585
101412,NA,NA,74.88583114,NA,0.031455938
101413,NA,NA,74.88583114,NA,0.052771964
101414,NA,NA,74.88583114,NA,0.027787111
101415,NA,NA,74.88583114,NA,0.032160464
101416,NA,NA,74.88583114,NA,0.038634615
101417,NA,0.601190476,74.88583114,NA,0.074894132
101418,NA,NA,74.88583114,NA,0.048126735
101419,NA,NA,74.88583114,NA,0.055455004
101420,NA,NA,74.88583114,NA,0.070553186
101421,NA,NA,74.88583114,NA,0.063547386
101422,NA,NA,74.88583114,NA,0.083862778
101423,NA,NA,74.88583114,NA,0.064370828
101424,NA,NA,74.88583114,NA,0.065306855
101425,NA,NA,74.88583114,NA,0.024279628
101426,NA,NA,74.88583114,NA,0.031977507
101427,NA,NA,74.88583114,NA,0.043602658
101428,NA,NA,74.88583114,NA,0.054179531
101429,NA,NA,74.88583114,NA,0.066889285
101430,NA,NA,74.88583114,NA,0.092768286
101431,NA,NA,74.88583114,NA,0.066383331
101432,NA,NA,74.88583114,NA,0.050888716
101433,NA,NA,74.88583114,NA,0.056508002
101434,NA,NA,74.88583114,NA,0.033028732
101435,NA,NA,74.88583114,NA,0.061817279
101436,NA,NA,74.88583114,NA,0.049437758
101437,NA,NA,74.88583114,NA,0.066000749
101438,NA,0.011904762,74.88583114,NA,0.072689692
101439,NA,NA,74.88583114,NA,0.05972682
101440,NA,NA,74.88583114,NA,0.060453793
101441,NA,NA,74.88583114,NA,0.050026943
101442,NA,NA,74.88583114,NA,0.066310997
101443,NA,NA,74.88583114,NA,0.061688533
101444,NA,NA,74.88583114,NA,0.06481664
101445,NA,NA,74.88583114,NA,0.08060001
101446,NA,NA,74.88583114,NA,0.036191666
101447,NA,NA,74.88583114,NA,0.037788407
101448,NA,NA,74.88583114,NA,0.099592885
101449,NA,NA,74.88583114,NA,0.047192867
101450,NA,NA,74.88583114,NA,0.030799745
101451,NA,NA,74.88583114,NA,0.031700779
101452,NA,NA,74.88583114,NA,0.035063889
101453,NA,NA,74.88583114,NA,0.027796055
101454,NA,NA,74.88583114,NA,0.037228501
101455,NA,NA,74.88583114,NA,0.075971186
101456,NA,51.0952381,74.88583114,NA,0.086789228
101457,NA,NA,74.88583114,NA,0.066256942
101458,NA,NA,74.88583114,NA,0.05049826
101459,NA,NA,74.88583114,NA,0.039205325
101460,NA,NA,74.88583114,NA,0.055205002
101461,NA,NA,74.88583114,NA,0.033012606
101462,NA,NA,74.88583114,NA,0.033604116
101463,NA,0.107142857,74.88583114,NA,0.057474563
101464,NA,NA,74.88583114,NA,0.032640524
101465,NA,NA,74.88583114,NA,0.033095502
101466,NA,NA,74.88583114,NA,0.03050777
101467,NA,1.202380952,74.88583114,NA,0.048739751
101468,NA,NA,74.88583114,NA,0.063333012
101469,NA,NA,74.88583114,NA,0.061941619
101470,NA,NA,74.88583114,NA,0.041496912
101471,NA,NA,74.88583114,NA,0.022666668
101472,NA,NA,74.88583114,NA,0.067491254
101473,NA,NA,74.88583114,NA,0.066935935
101474,NA,NA,74.88583114,NA,0.065425063
101475,NA,0.136904762,74.88583114,NA,0.046302861
101476,NA,145.1011905,74.88583114,20886.40251,0.098193809
101477,NA,114.3333333,74.88583114,23616.9058,0
101478,NA,NA,74.88583114,NA,0.039438502
101479,NA,NA,74.88583114,NA,0.078930213
101480,NA,NA,74.88583114,NA,0.039872961
101481,NA,NA,74.88583114,NA,0.037604235
101482,NA,4.505952381,74.88583114,NA,0.084412269
101483,NA,NA,74.88583114,NA,0.031231472
101484,NA,NA,74.88583114,NA,0.025920621
101485,NA,NA,74.88583114,NA,0.035922178
101486,NA,8.535714286,74.88583114,NA,0.043818965
101487,NA,NA,74.88583114,NA,0.043589337
101488,NA,NA,74.88583114,NA,0.077879587
101489,NA,NA,74.88583114,NA,0.039953946
101490,NA,NA,74.88583114,NA,0.034568102
101491,NA,128.0357143,74.88583114,23616.9058,0
101492,NA,NA,74.88583114,23616.9058,0.098088896
101493,NA,NA,74.88583114,NA,0.043094259
101494,NA,NA,74.88583114,NA,0.096918813
101495,NA,NA,74.88583114,NA,0.035432764
101496,NA,NA,74.88583114,NA,0.099150739
101497,NA,NA,74.88583114,NA,0.06427526
101498,NA,NA,74.88583114,NA,0.083703126
101499,NA,NA,74.88583114,NA,0.030828529
101500,NA,NA,74.88583114,NA,0.054952558
101501,NA,0.833333333,74.88583114,NA,0.041711549
101502,NA,NA,74.88583114,NA,0.062768272
101503,NA,NA,74.88583114,NA,0.063361987
101504,NA,NA,74.88583114,NA,0.064891633
101505,NA,NA,74.88583114,NA,0.085001901
101506,NA,NA,74.88583114,NA,0.043445898
101507,NA,NA,74.88583114,NA,0.024389312
101508,NA,NA,74.88583114,NA,0.069853093
101509,NA,NA,74.88583114,NA,0.046094792
101510,NA,NA,74.88583114,NA,0.035502172
101511,NA,NA,74.88583114,NA,0.034340153
101512,NA,0.702380952,74.88583114,NA,0.05945022
101513,NA,NA,74.88583114,NA,0.064069617
101514,NA,0,74.88583114,NA,0.095692744
101515,NA,0,74.88583114,NA,0.080032173
101516,NA,NA,74.88583114,NA,0.031736524
101517,NA,NA,74.88583114,NA,0.073983332
101518,NA,NA,74.88583114,NA,0.030486355
101519,NA,NA,74.88583114,NA,0.065568327
101520,NA,NA,74.88583114,NA,0.054010132
101521,NA,NA,74.88583114,NA,0.029251737
101522,NA,NA,74.88583114,NA,0.047977054
101523,NA,NA,74.88583114,NA,0.053906352
101524,NA,0.511904762,74.88583114,NA,0.081459389
101525,NA,NA,74.88583114,NA,0.057430966
101526,NA,NA,74.88583114,NA,0.079400005
101527,NA,0,74.88583114,NA,0.076028917
101528,NA,NA,74.88583114,NA,0.044692134
101529,NA,NA,74.88583114,NA,0.048009897
101530,NA,NA,74.88583114,NA,0.066442997
101531,NA,NA,74.88583114,NA,0.041886261
101532,NA,NA,74.88583114,NA,0.029693642
101533,NA,NA,74.88583114,NA,0.035613456
101534,NA,NA,74.88583114,NA,0.043931561
101535,NA,NA,74.88583114,NA,0.030264384
101536,NA,NA,74.88583114,NA,0.066585469
101537,NA,NA,74.88583114,NA,0.033711848
101538,NA,0,74.88583114,NA,0.070343419
101539,NA,NA,74.88583114,NA,0.027573974
101540,NA,NA,74.88583114,NA,0.035782217
101541,NA,0.083333333,74.88583114,NA,0.047098603
101542,NA,NA,74.88583114,NA,0.024279827
101543,NA,NA,74.88583114,NA,0.064312503
101544,NA,0.029761905,74.88583114,NA,0.081397598
101545,NA,NA,74.88583114,NA,0.033737717
101546,NA,NA,74.88583114,NA,0.048280033
101547,NA,NA,74.88583114,NA,0.067739153
101548,NA,NA,74.88583114,NA,0.054406017
101549,NA,NA,74.88583114,NA,0.072792367
101550,NA,NA,74.88583114,NA,0.089912175
101551,NA,NA,74.88583114,NA,0.035681535
101552,NA,NA,74.88583114,NA,0.036176111
101553,NA,NA,74.88583114,NA,0.029726989
101554,NA,NA,74.88583114,NA,0.062099827
101555,NA,140.9047619,74.88583114,NA,0.092869981
101556,NA,24.36904762,74.88583114,NA,0.066290962
101557,NA,NA,74.88583114,NA,0.049789892
101558,NA,NA,74.88583114,NA,0.033150712
101559,NA,NA,74.88583114,NA,0.046479955
101560,NA,NA,74.88583114,NA,0.047354259
101561,NA,8.851190476,74.88583114,NA,0.05181308
101562,NA,NA,74.88583114,NA,0.029022966
101563,NA,0.005952381,74.88583114,NA,0.051065579
101564,NA,NA,74.88583114,NA,0.080377788
101565,NA,NA,74.88583114,NA,0.036455258
101566,NA,112.3214286,74.88583114,NA,0.087449977
101567,NA,NA,74.88583114,NA,0.024089238
101568,NA,NA,74.88583114,NA,0.059366606
101569,NA,NA,74.88583114,NA,0.067954301
101570,NA,NA,74.88583114,NA,0.072404239
101571,NA,0.166666667,74.88583114,NA,0.069437834
101572,NA,NA,74.88583114,NA,0.065870132
101573,NA,NA,74.88583114,NA,0.065878882
101574,NA,NA,74.88583114,NA,0.076145923
101575,NA,NA,74.88583114,NA,0.06258644
101576,NA,NA,74.88583114,NA,0.030026042
101577,NA,NA,74.88583114,NA,0.064411238
101578,NA,NA,74.88583114,NA,0.040919076
101579,NA,NA,74.88583114,NA,0.076315488
101580,NA,NA,74.88583114,NA,0.022974999
101581,NA,NA,74.88583114,NA,0.060229961
101582,NA,0,74.88583114,NA,0.053487539
101583,NA,0.130952381,74.88583114,NA,0.066287408
101584,NA,NA,74.88583114,NA,0.064218946
101585,NA,NA,74.88583114,NA,0.069994776
101586,NA,NA,74.88583114,NA,0.065302077
101587,NA,NA,74.88583114,NA,0.035678509
101588,NA,NA,74.88583114,NA,0.032458351
101589,NA,128.0357143,74.88583114,23616.9058,0
101590,NA,NA,74.88583114,NA,0.029276997
101591,NA,NA,74.88583114,NA,0.070904432
101592,NA,NA,74.88583114,NA,0.064393449
101593,NA,NA,74.88583114,NA,0.039032229
101594,NA,NA,74.88583114,20886.40251,0.112613915
101595,NA,NA,74.88583114,NA,0.060320098
101596,NA,NA,74.88583114,NA,0.059864593
