Fishnet_ID,MaizeError
53493,-0.198920455
53497,-0.149628723
53499,-0.087203821
53502,-0.049410639
53511,-0.444069799
53519,0.065484014
53520,0.314045876
53522,-0.142347763
53527,-0.164620905
53541,0.040879284
53546,-0.107174249
53547,-0.154551009
53549,-0.007667363
53551,0.799069768
53557,0.05171082
53565,-0.140026831
53566,0.000964145
53567,0.33445992
53569,-0.123516531
53577,0.358792968
53578,-0.287872694
53580,0.306086409
53584,0.0544224
53586,0.102571283
53589,0.049929556
53591,-0.029142303
53594,0.07058857
53595,0.02366962
53607,-0.242616531
53608,0.329608537
53612,-0.28815435
53614,-0.384062919
53620,0.028713214
53621,0.249572368
53622,-0.232057205
53624,0.190795263
53629,-0.053765625
53630,0.0893634
53637,-0.304860542
53638,0.022396914
53642,-0.2215298
53645,-0.224127288
53647,-0.092689053
53648,-0.241340373
53650,0.496956711
53653,-0.10892128
53665,-0.02140869
53667,0.247270401
53674,-0.025437286
53676,-0.026024963
53690,-0.060934855
53691,0.190920602
53692,-0.103544059
53697,-0.134701582
53699,0.136511746
53703,0.316554919
53704,-0.089842265
53707,-0.029929076
53709,0.13054504
53711,-0.103614845
53714,0.032680305
53722,-0.107021573
53723,-0.000301432
53724,-0.22009574
53157,0.477825577
53164,0.216212119
53168,-0.272820742
53181,-0.270054062
53185,-0.179969695
53205,0.049469661
53208,0.22471839
53222,0.488839465
53232,1.074012887
53234,-0.093191579
53239,-0.131808143
53248,-0.297260662
53249,0.256957438
53323,-0.067930691
53326,0.241521438
53331,-0.298788654
53337,0.384833515
53338,0.194433691
53346,0.164021211
53357,0.212298976
53364,-0.069389061
53365,-0.101804353
53370,-0.191789903
53391,0.041076433
53396,0.255032944
53402,-0.034453478
53406,0.405727635
53409,0.346200257
53413,-0.152743925
53414,-0.012800463
53432,0.270731155
53445,0.013748319
53447,0.144105554
53454,0.002886057
53463,-0.013707777
53469,0.171692809
53487,0.068779308
53492,0.107175093
53496,-0.366426615
53506,0.148394526
53517,0.526108184
53540,-0.037276809
53542,0.179619819
53550,0.369426533
53554,-0.139853709
53563,-0.037046103
53570,-0.023856001
53574,0.440074382
53582,-0.106882458
53588,-0.06483053
53610,0.145889856
53611,0.337577099
53633,0.037952047
53639,-0.18287597
53643,-0.078533109
53660,-0.261277597
53661,-0.290666769
53678,0.1959577
53680,0.405079423
53683,0.138644966
53730,0.05936116
53731,0.088584068
53736,0.002792576
53738,-0.104557014
53741,-0.201881061
53744,0.016713354
53745,0.221470428
53747,-0.084825036
53749,-0.056749024
53750,0.244442501
53753,0.011746385
53759,0.158177512
53761,-0.128106519
53763,-0.17514743
53766,-0.041109882
53769,-0.327389282
53772,-0.094674103
53777,-0.199061345
53781,0.535032305
53783,0.291812953
53788,-0.105987887
53790,0.108348111
53792,-0.048008031
53794,-0.270965323
53795,0.558652866
53797,0.688119707
53804,0.027734415
53809,0.017448652
53820,0.232846568
53821,-0.191019331
53824,-0.086366811
53826,-0.124566132
53830,-0.060671878
53832,-0.047169572
53834,-0.109348916
53835,0.669409247
53838,0.144591344
53841,-0.314514925
53842,0.166187449
53844,0.112818217
53848,0.269647011
53850,-0.056947597
53851,0.011977474
53856,1.047676186
53858,-0.218006461
53859,0.222466959
53861,-0.084907521
53863,-0.041037696
53867,-0.096251811
53870,-0.229228877
53873,0.183639968
53876,0.26881473
53877,-0.046030773
53880,-0.195006127
53881,-0.124407885
53882,-0.011357605
53883,0.02911292
53885,0.445357106
53887,-0.057975281
53891,0.077563003
53892,-0.098691168
53896,-0.050860601
53898,-0.27508901
53899,-0.059147591
53901,0.12979499
53904,-0.257208483
53905,-0.084701912
53906,-0.047244592
53908,-0.291788251
53925,-0.406125938
53927,0.061002379
53928,0.021804495
53930,0.196510112
53931,-0.115851747
53934,-0.021806158
53937,-0.174793791
53938,-0.058396163
53940,-0.12772189
53941,0.973413361
53945,0.158580711
53948,-0.030849312
53953,0.011669974
53954,0.225582481
53956,-0.317828196
53962,0.035249471
53964,0.017884116
53965,-0.207611113
53966,0.307717335
53973,-0.10608369
53974,-0.353295692
53976,-0.199153261
53979,-0.061169677
53982,0.418724961
53986,-0.037411516
53987,0.195782539
53990,0.164298095
53992,0.057647903
53996,-0.284056127
54003,-0.310578333
54004,-0.155651996
54007,0.01065728
54008,-0.036335908
54011,-0.130627995
54013,0.054970422
54016,0.072247929
54023,0.215640275
54024,0.062497899
54029,0.046664285
54033,-0.1437903
54034,-0.277614049
54039,-0.170634639
54043,-0.137062958
54044,0.040350045
54047,-0.220477076
54048,-0.23729813
54052,0.101583672
54053,0.21481018
54057,0.367602439
54065,0.253021957
54068,-0.449620076
54069,-0.057281999
54078,0.106797592
54081,-0.286986485
54084,-0.009025054
54085,-0.395540624
54087,0.308083964
54088,-0.069123899
54089,-0.309585261
54090,0.010706091
54091,-0.397562375
54094,0.271037878
54097,0.077713485
54099,0.024497556
54103,-0.095492445
54108,0.296333465
54111,-0.112974017
54112,0.188444974
54117,-0.03930675
54118,-0.008686322
54119,0.476207133
54122,0.1382608
54127,0.237835458
54135,-0.120140272
54140,-0.048002796
54145,0.2044416
54147,-0.171783074
54155,0.302111881
54158,-0.188424493
54160,0.270911149
54166,-0.11928246
54173,0.054945633
54177,-0.051122167
54178,0.146027666
54180,0.518106501
54186,0.103104842
54188,0.245310429
54189,-0.03408028
54194,0.108194028
54195,-0.173030128
54202,0.539298457
54205,-0.000350226
54206,-0.080970982
54211,-0.024246357
54212,0.122949295
54217,0.061605602
54220,0.603566835
54221,-0.192050023
54223,-0.17987462
54224,-0.121781549
54231,0.480159257
54232,0.128728262
54237,0.006477197
54238,0.04295929
54240,0.091451228
54242,-0.076051243
54245,-0.047023268
54253,-0.205737097
54256,0.166169562
54261,-0.110727822
54263,0.212298735
54264,-0.297558288
54265,0.121931465
54267,-0.514600186
54269,0.234215401
54274,0.487902306
54281,-0.096772319
54287,-0.198103203
54289,-0.178552043
54291,-0.039682377
53734,0.297504648
53746,0.351698248
53752,-0.013080489
53760,0.056869676
53779,0.093727968
53786,-0.228859662
53791,-0.028718585
53799,0.279660785
53808,-0.249652234
53831,0.11962514
53857,-0.284055691
53862,0.095566266
53865,-0.026035401
53871,0.222127251
53886,0.237572918
53913,0.245810695
53932,-0.013312642
53935,-0.045712903
53936,0.030627091
53939,-0.187620933
53993,0.05197158
53997,0.081208051
54002,-0.104213511
54025,-0.12202517
54054,-0.244014701
54058,-0.039166682
54062,0.212678832
54063,0.286126649
54077,-0.011796131
54086,0.025035614
54109,-0.187090069
54129,0.024915669
54136,-0.376527227
54139,0.263471037
54162,0.016180763
54176,0.036939956
54181,0.08662972
54204,-0.148867347
54209,0.144870002
54210,0.235340923
54213,0.066200115
54216,0.007374513
54241,0.054075588
54254,0.025708034
54260,0.145435722
54266,-0.318105912
54276,0.054853193
54282,0.298632446
54293,0.022341008
54294,-0.166338841
54297,-0.036664909
54298,0.262249239
54299,-0.167463773
54304,-0.084206943
54306,0.344005586
54309,-0.17757892
54310,0.390273719
54311,0.115126061
54312,-0.018249161
54314,0.043343302
54323,-0.111827864
54324,-0.098394018
54325,-0.057337453
54327,0.151068474
54328,-0.027230636
54329,0.175516455
54334,-0.255277735
54336,-0.138070617
54339,-0.148654199
54341,0.131242792
54344,-0.137183161
54353,0.570315407
54354,-0.093331011
54355,0.071860754
54356,-0.219478359
54358,-0.021728489
54366,0.387214316
54371,0.087569848
54373,-0.119952911
54374,-0.200405971
54377,-0.087115111
54378,0.009821999
54380,-0.003755615
54388,0.188149459
54390,-0.049832364
54391,-0.151751988
54393,0.141217381
54396,0.099138826
54397,0.070035434
54399,-0.014180699
54400,-0.206275281
54401,0.087432438
54410,-0.164322784
54412,0.098589237
54418,-0.115012161
54421,0.419607628
54427,-0.382929503
54428,-0.099059263
54429,0.029971797
54431,-0.160816951
54442,-0.102885598
54444,0.247547619
54448,-0.209396336
54452,0.069120613
54454,-0.10409338
54457,0.111404983
54460,0.342517081
54462,-0.073506219
54466,0.15603132
54468,-0.054588197
54469,0.104862091
54470,0.188205973
54474,-0.005952556
54475,0.056682791
54476,0.090944473
54479,0.14227172
54481,-0.238550833
54482,0.034209637
54491,-0.036394934
54494,-0.077334763
54495,-0.230876531
54498,-0.049723518
54500,-0.039628738
54501,0.050165428
54502,-0.058762231
54504,-0.068378769
54508,0.013170663
54510,-0.017443595
54511,-0.090403505
54517,-0.248982268
54520,0.187121453
54526,-0.193009226
54528,-0.292470452
54530,-0.104277378
54532,0.012476815
54534,-0.198617692
54535,0.048977985
54537,-0.050035986
54540,-0.09797316
54542,0.026827245
54547,-0.199030823
54550,-0.294319798
54551,0.257110888
54555,0.1161767
54559,2.164907388
54560,0.159985361
54566,0.077004706
54568,0.263925063
54575,-0.277344512
54580,-0.064103658
54581,0.140815831
54582,-0.057936587
54585,-0.127706152
54591,-0.077803452
54595,-0.084393832
54597,0.046193538
54601,0.217070402
54602,-0.278631236
54606,-0.03772552
54607,0.161931854
54609,0.025681236
54611,-0.12406214
54612,-0.180389665
54613,0.352813447
54615,-0.236130177
54616,0.219275011
54626,0.076045682
54628,-0.389126031
54630,-0.17025825
54632,-0.227273215
54633,-0.062298063
54638,-0.046787062
54643,0.377705761
54644,0.009465431
54646,0.320803236
54647,-0.363905834
54648,-0.142538137
54649,0.296206291
54655,0.05627423
54658,0.092021736
54662,0.427610371
54672,-0.112352555
54674,-0.415708327
54689,-0.162211322
54690,-0.066595702
54700,-0.202996382
54701,-0.133542894
54709,-0.113159665
54714,0.06239882
54715,0.292564175
54718,-0.03526157
54720,-0.137027452
54724,-0.240625666
54725,0.078654413
54727,0.223480764
54728,-0.105759783
54731,-0.031637539
54732,-0.022497869
54733,-0.185839999
54738,-0.060593114
54739,-0.026427135
54740,-0.095183087
54741,-0.063532757
54742,0.274759701
54744,-0.235406105
54745,-0.015708703
54751,0.142175689
54756,0.079616443
54757,-0.063433341
54758,0.038226208
54759,-0.253486858
54771,-0.200925091
54775,0.402679742
54776,-0.144047609
54779,-0.009825799
54781,0.063965224
54785,0.031514962
54789,0.045935709
54791,0.241080175
54792,0.080692284
54793,-0.214106181
54796,-0.172040469
54797,0.126717229
54800,0.136388018
54801,-0.076808566
54804,0.077637665
54807,0.033479421
54818,-0.162960215
54821,-0.313889412
54827,-0.064442357
54830,0.208994409
54833,-0.337363118
54835,0.045384546
54837,0.013174645
54842,-0.006908757
54848,0.119940944
54851,-0.248133437
54852,-0.013684234
54857,-0.106864129
54861,0.090323148
54864,0.174500294
54866,-0.049467175
54873,0.183108105
54879,-0.145625269
54300,-0.196561942
54305,-0.12177006
54322,-0.209457517
54335,0.308145595
54340,0.557078313
54348,0.571807604
54352,-0.035526305
54360,0.117052835
54363,0.009232128
54365,0.247417891
54387,0.005107657
54402,-0.066269748
54403,-0.106455805
54408,0.331832183
54415,-0.092138882
54420,-0.24313213
54426,0.053685115
54433,0.406432868
54436,-0.006405818
54438,-0.085678772
54447,0.179242199
54449,0.304616903
54463,0.293368467
54477,0.034672837
54483,0.044048669
54489,0.30349826
54513,0.125134426
54527,0.898746431
54539,0.347572225
54553,-0.122498922
54561,-0.095748555
54563,-0.127378248
54571,0.264470252
54584,0.357574353
54608,-0.283706729
54631,0.247446619
54636,0.050047832
54641,0.485618391
54651,0.33027351
54654,-0.187750375
54656,0.246976051
54665,0.356123733
54678,0.089639519
54680,-0.017249433
54698,-0.013992656
54705,0.001271746
54712,0.274694111
54716,0.281994305
54734,-0.043653805
54752,0.246581146
54760,0.168702389
54787,-0.105016915
54798,-0.085758902
54810,0.042957717
54855,0.056095192
54859,0.054502612
54880,-0.165708296
54881,0.601751696
54882,0.237410788
54889,-0.069497317
54898,0.00495677
54899,-0.025231795
54900,-0.071005213
54909,0.863134649
54912,0.170560484
54914,0.206879947
54917,0.292072482
54918,0.393842628
54922,-0.158065007
54927,0.068817109
54931,-0.085544088
54933,0.153247447
54937,0.129541945
54938,-0.28874325
54940,0.231901096
54941,0.190703468
54942,-0.121394751
54943,-0.165207081
54944,-0.037057445
54946,-0.024874953
54947,0.008130951
54948,0.358395333
54949,-0.106242269
54950,-0.065254307
54951,-0.098530159
54957,-0.150203512
54960,0.012127111
54961,0.275029008
54963,-0.137288815
54964,1.146371947
54966,-0.118710238
54969,-0.202445649
54973,0.604937288
54975,-0.011109876
54978,-0.308988045
54982,0.077618011
54983,0.074687595
54986,-0.149973198
54987,0.046841914
54995,0.134103899
54998,0.158809595
55004,0.059672875
55005,-0.383687132
55007,-0.023987468
55010,0.140352064
55017,0.17922354
55023,-0.070170789
55033,-0.348407485
55035,0.15817454
55040,-0.2743579
55051,1.454087444
55055,0.070690374
55058,-0.014788696
55059,0.024304395
55061,0.298500422
55062,-0.251660593
55064,-0.037508273
55065,-0.216987658
55074,0.451909393
55075,0.03460925
55077,-0.136437005
55078,-0.13966427
55086,-0.523529132
55087,-0.365537111
55089,-0.017412247
55090,-0.065628371
55092,0.236636584
55100,-0.194637058
55105,-0.393956267
55109,0.043034267
55110,0.632777567
55114,-0.00552877
55116,0.079316897
55117,-0.450271813
55121,0.51420168
55122,0.364329335
55123,0.050763177
55125,0.133602316
55127,0.016621806
55132,-0.103757221
55137,-0.024715581
55138,0.653752085
55140,-0.017007495
55148,0.034585868
55149,-0.102493857
55150,-0.003396645
55151,-0.089187653
55153,-0.041894541
55156,0.161714097
55157,-0.070401501
55160,-0.043235632
55164,0.176013048
55165,-0.149044381
55170,0.437433402
55172,-0.097612282
55173,0.01685866
55175,-0.174266284
55182,0.175082404
55189,-0.00434322
55190,0.151823888
55198,0.13964552
55200,0.449901708
55202,0.003999839
55204,0.099488535
55205,-0.227854123
55206,-0.088651385
55208,-0.093096716
55210,0.0395888
55213,0.09030622
55214,-0.043012698
55216,-0.291280049
55218,0.195333435
55219,-0.122697738
55222,0.588386007
55224,0.231487661
55226,0.006278676
55230,0.088813218
55232,-0.195830439
55236,0.488841855
55237,0.400484124
55245,0.236702917
55246,0.089022705
55247,0.003888638
55259,0.039091116
55261,-0.002767067
55266,0.446343977
55271,0.080163542
55275,-0.021657479
55277,0.896685823
55284,0.097357424
55288,0.397119264
55291,-0.550399796
55298,0.325244866
55302,-0.115446845
55305,0.005457192
55309,0.131464718
55311,-0.070206707
55319,0.154100384
55322,0.08188287
55327,0.062471381
55328,-0.246493979
55332,-0.05081453
55334,-0.041169952
55335,-0.119869733
55341,0.541564995
55344,-0.159859909
55350,-0.076789281
55357,0.048135567
55358,-0.044395125
55363,-0.468432755
55368,-0.02637772
55371,-0.013428015
55372,-0.09283736
55373,0.20645999
55374,0.234923787
55376,0.169651763
55378,-0.224132884
55379,0.39044475
55381,0.162014986
55383,0.182254847
55385,-0.306758308
55387,0.075427272
55392,-0.081146461
55395,0.045339063
55398,-0.154618782
55399,1.303438294
55401,-0.115990281
55402,-0.060176936
55403,-0.132047227
55407,0.337666354
55408,-0.293712724
55409,-0.183737851
55410,-0.246196257
55417,0.110190704
55418,0.037911592
55422,-0.13166577
55424,-0.029203061
55425,-0.313631093
55429,0.066628155
55430,-0.120313829
55431,0.070452101
55432,-0.022457819
55433,-0.079751331
55443,-0.085638793
55447,-0.15116194
55448,0.033485515
55468,-0.308023897
55469,-0.072702576
55478,0.330071255
55482,-0.114532673
55485,0.182441637
55488,0.235422998
55490,0.273063285
55491,-0.09091851
54890,-0.425878981
54895,0.159611537
54897,0.264092679
54923,0.300564312
54930,-0.177840657
55011,-0.014423652
55026,0.27540886
55028,-0.162411838
55038,-0.081396023
55039,0.218623082
55053,0.14709567
55083,-0.341673528
55091,0.432503945
55099,0.103824976
55112,0.029224787
55120,0.239757713
55141,-0.2312176
55143,0.93733773
55155,0.321168178
55168,0.236601453
55169,0.082104269
55184,0.136638895
55228,-0.060489252
55238,0.019531742
55240,0.069383069
55243,0.109659073
55253,0.092098812
55257,-0.147542783
55263,-0.178314483
55273,-0.313149158
55276,-0.184572147
55278,-0.130767613
55312,0.637505754
55326,0.226669633
55330,-0.145701248
55333,0.259810143
55343,-0.220416118
55352,0.773306544
55353,0.1254986
55370,-0.191052686
55386,-0.32713526
55393,0.070232343
55405,0.139747722
55421,0.281502699
55437,-0.055729635
55445,0.109267157
55450,-0.003070851
55462,0.213222819
55473,0.025458238
55481,-0.502733217
55496,0.382872471
55497,-0.014398927
55499,0.167126008
55507,0.112126895
55509,-0.215979961
55519,0.199501011
55524,-0.095204919
55525,0.422595326
55527,0.040077966
55529,0.054344688
55530,0.594821232
55533,-0.08985552
55537,-0.016904908
55546,0.313953075
55550,-0.154737604
55553,0.167429918
55554,-0.320402177
55558,-0.191111288
55560,0.093214053
55561,-0.025036021
55562,-0.226008671
55565,-0.005541095
55566,0.162276173
55570,-0.027039524
55572,-0.049137273
55577,-0.070503412
55580,0.017093524
55586,0.069810641
55589,0.240864938
55598,-0.173868411
55600,0.818703672
55608,-0.207007072
55613,-0.096509263
55614,-0.003236878
55615,-0.022688285
55619,0.104622729
55620,0.208726322
55623,-0.054882647
55624,-0.087241758
55625,-0.229787295
55627,-0.203701351
55629,0.040245038
55631,0.001442789
55632,-0.00230905
55636,0.459790358
55640,0.479529664
55652,-0.083646485
55654,0.501543096
55660,0.603015428
55661,-0.062191918
55663,-0.169808853
55664,-0.203963123
55669,-0.156279358
55670,-0.055185716
55672,0.048310223
55673,-0.221819639
55684,0.110952326
55690,0.146468808
55692,-0.092190797
55693,0.213220739
55695,-0.239483843
55696,0.107451007
55699,0.165298792
55707,0.071931457
55708,-0.398932101
55710,-0.033793413
55713,0.015587101
55716,-0.23726092
55718,0.210863268
55720,-0.11100581
55725,-0.078605297
55726,0.401548669
55731,-0.120353468
55732,-0.007124639
55733,0.059590587
55746,-0.070578946
55747,0.013467958
55750,-0.153888605
55751,-0.069339399
55757,-0.034629492
55760,0.106716968
55767,-0.149760572
55770,0.114613893
55774,-0.027770739
55775,-0.40400237
55779,-0.06100217
55782,-0.472474552
55784,-0.14542496
55786,-0.096391492
55787,0.141886947
55790,-0.402819285
55792,0.235046236
55798,0.074708767
55799,-0.085665583
55800,0.003023105
55801,-0.057379433
55811,-0.224292695
55814,-0.008461371
55816,-0.07225101
55820,0.062642424
55823,0.006581746
55827,-0.173491603
55841,0.205805817
55843,-0.575488146
55846,0.085138093
55847,-0.04672999
55851,-0.131673624
55854,-0.183640065
55855,0.277418418
55859,0.020337645
55860,-0.394531953
55861,-0.171662609
55863,-0.268880668
55864,0.241289628
55868,-0.112371716
55870,-0.008744518
55872,0.018562803
55876,0.07916349
55877,-0.05913797
55878,-0.200078901
55885,0.703936294
55887,0.129655556
55888,-0.249475592
55889,-0.138088749
55891,0.131414918
55893,-0.128501855
55896,-0.112735444
55900,-0.128995757
55903,-0.073799345
55905,1.133768598
55910,-0.021232447
55911,-0.018312912
55922,-0.061161328
55925,-0.193396023
55928,0.017890399
55931,0.348948416
55934,0.115162512
55937,-0.084570446
55938,-0.092315973
55948,-0.111573693
55949,-0.179237363
55952,0.139214251
55957,-0.196241048
55965,-0.079160316
55972,0.025579707
55975,-0.145590384
55977,0.000643708
55983,-0.140097253
55984,-0.165978603
55991,0.043396239
55992,-0.006558371
55993,-0.178217236
55994,0.179275024
56002,0.025941613
56006,0.247956968
56012,0.007719438
56020,-0.102742316
56026,-0.039930792
56035,0.619141962
56040,0.011178369
56044,-0.045549693
56047,-0.203376367
56052,-0.160583455
56057,0.232553196
56058,-0.072237538
56065,-0.114523913
56066,-0.094712772
56071,0.045835768
56073,0.411988384
56074,-0.148122517
56075,-0.078086097
56078,-0.002771258
56080,-0.443562289
56081,-0.082822774
56082,-0.197633023
56083,0.201101814
55502,-0.011181842
55505,0.245361459
55513,-0.078911044
55545,0.316468255
55579,-0.305043833
55582,0.298433041
55587,0.368749109
55605,0.282839176
55612,-0.368646184
55622,0.625536315
55630,0.076894569
55639,-0.097050653
55658,0.052812854
55675,0.934917945
55679,0.058800923
55682,-0.326716945
55686,0.240653729
55702,-0.230189823
55703,-0.031445846
55712,-0.136892572
55717,-0.232793923
55737,-0.552030129
55752,0.215900574
55755,0.123632504
55769,-0.020775107
55777,-0.018944427
55783,0.152640306
55789,0.061628194
55803,0.02888866
55807,-0.008771529
55819,-0.206190995
55821,0.254950463
55824,0.654332229
55831,0.004247695
55844,-0.1368373
55869,0.03475114
55879,-0.108616618
55884,0.307243304
55892,0.529507617
55898,-0.001870217
55902,0.010654129
55907,0.131606757
55918,0.371407006
55919,0.396720246
55924,0.028468975
55926,0.064154154
55942,-0.034306167
55955,0.285926859
55963,-0.049799551
55989,-0.233673614
55990,-0.416989782
55997,0.052034596
56013,0.080364757
56015,0.185289591
56017,-0.136073664
56045,0.017582822
56050,-0.290735224
56053,-0.012340723
56054,0.363654467
56061,0.336322658
56086,0.351630562
56098,0.217926689
56099,-0.166387123
56100,-0.120754119
56101,-0.156393112
56102,0.206019816
56105,0.318862329
56107,0.26116469
56108,0.115707359
56118,-0.091979515
56121,0.23723344
56124,-0.137068564
56126,0.27236261
56128,0.160992681
56130,-0.002421259
56131,-0.067971209
56133,-0.241901169
56138,-0.171009394
56139,-0.146216913
56141,-0.277602147
56147,0.01688011
56148,0.012153501
56152,-0.216444697
56153,-0.130330944
56154,-0.211328448
56158,0.127992966
56162,-0.018489915
56163,0.410173037
56174,-0.12791973
56175,0.271988766
56176,0.693889009
56177,-0.28103304
56180,0.118882605
56185,0.30275578
56186,0.142180207
56187,0.198155127
56191,-0.313993062
56192,0.151413157
56197,0.208368379
56199,-0.080337876
56206,-0.150226435
56214,0.341484492
56219,-0.065495731
56220,-0.143795323
56224,0.83138753
56228,0.072063116
56229,-0.369135172
56230,-0.546728939
56233,0.202237502
56240,-0.058969936
56249,0.137062157
56261,-0.042630467
56268,-0.375044433
56269,-0.15617047
56272,0.013703141
56273,0.171763026
56274,-0.120619398
56276,-0.112844808
56284,0.114587851
56287,1.744741087
56288,-0.261101466
56289,-0.328993332
56290,0.032562255
56293,-0.022806612
56296,-0.078492981
56301,0.132588309
56302,-0.256954854
56306,0.04639698
56308,-0.082711896
56311,-0.119190576
56319,0.017910611
56323,0.036255788
56325,-0.207422307
56327,0.166132237
56328,-0.081385675
56332,0.008117676
56333,-0.128908315
56337,0.120323293
56340,-0.289560526
56343,-0.128388025
56348,-0.131661776
56349,0.103942846
56350,-0.134946187
56356,0.205937529
56379,0.161275434
56380,0.449208192
56381,0.418067208
56384,0.005578955
56385,-0.027102888
56386,0.00439814
56390,-0.161561844
56391,-0.056075764
56395,-0.319468753
56398,-0.093837902
56401,-0.255711055
56405,0.135316828
56406,-0.443699145
56407,-0.027697385
56409,0.15690229
56424,0.006265655
56426,-0.164986133
56427,0.045639385
56428,0.227368823
56431,0.074088033
56441,-0.004322008
56445,-0.107021573
56447,-0.204144038
56448,0.077957362
56454,-0.151971936
56456,0.489366457
56457,0.156669813
56459,-0.22268045
56462,0.052441528
56467,1.014046421
56468,-0.02829809
56470,-0.28346788
56472,0.490954131
56473,0.153697437
56474,-0.086416352
56478,0.172810328
56481,-0.172509684
56482,0.081819986
56483,0.975563206
56486,0.317068678
56487,-0.189772679
56488,0.230823345
56490,0.279368391
56492,-0.2730175
56497,-0.029078342
56501,-0.128925013
56502,-0.281280696
56504,-0.128818932
56505,0.084230158
56508,0.01037926
56509,-0.195834455
56510,0.26253644
56513,0.105208918
56520,-0.385899556
56524,0.139977798
56527,-0.242473718
56528,0.20771076
56530,-0.040161584
56533,-0.008134903
56534,0.108962055
56536,-0.284534111
56537,-0.047699215
56548,0.081008001
56552,0.334241808
56555,0.050112799
56558,0.331186683
56560,0.060320361
56564,-0.025492054
56566,-0.40278557
56571,0.337898235
56580,-0.107832222
56581,-0.031615076
56582,0.346827117
56586,0.105929784
56588,0.331424679
56589,0.110524721
56592,0.099120187
56594,-0.182625826
56596,-0.010829131
56599,-0.007286126
56602,0.213185941
56603,-0.065437279
56606,-0.03246414
56612,-0.050636946
56614,0.227649796
56616,0.047974248
56617,0.1338381
56619,0.058715321
56620,-0.146393455
56623,0.222908465
56624,-0.055677208
56629,0.214794608
56633,0.083197773
56634,0.089970251
56635,0.124489501
56636,0.084921477
56640,-0.110161635
56648,0.020121218
56652,-0.041068275
56654,-0.322314111
56658,0.021932216
56662,0.137003075
56665,-0.420021039
56669,-0.059840833
56671,1.471752913
56674,0.058155155
56681,-0.018229893
56683,-0.364169644
56684,-0.008807239
56685,-0.11867722
56093,0.083651337
56096,-0.14319126
56097,-0.203922813
56115,0.279912722
56119,0.298392615
56123,0.114308898
56129,0.164940213
56137,0.174445025
56140,0.125407842
56146,0.189371495
56167,-0.017022883
56173,0.075027126
56181,0.053079325
56195,-0.106755397
56203,-0.23863319
56204,-0.193081235
56205,-0.067352089
56225,-0.160490549
56239,-0.13417768
56241,-0.319923456
56250,-0.011773116
56251,0.057895473
56266,-0.037410325
56281,-0.288001252
56286,0.454303646
56292,-0.400066098
56294,0.55013887
56304,-0.223413083
56307,-0.136253642
56313,0.004477958
56318,-0.227859984
56329,-0.307105478
56335,-0.15025556
56346,0.162778405
56361,0.372355889
56375,0.000383968
56388,0.30186615
56408,0.003520776
56412,1.135615086
56414,-0.254116538
56439,0.490311352
56455,0.187329926
56491,0.079090909
56493,0.490972734
56495,0.33855864
56514,-0.031635181
56545,0.276428726
56554,0.167276231
56559,0.693249777
56595,0.160822936
56604,0.333145262
56607,0.142483938
56610,0.897835458
56613,-0.003782297
56637,0.010984934
56642,-0.076631668
56657,-0.275092199
56659,0.223197662
56693,-0.0171865
56697,-0.148333517
56699,0.916270675
56700,0.078607406
56703,-0.01405043
56707,-0.058815263
56708,-0.129777692
56709,-0.306893742
56710,-0.133949801
56713,-0.020833211
56714,0.395399364
56715,0.081543111
56719,0.034407665
56720,0.345629293
56727,-0.360352621
56730,-0.31504021
56743,-0.217060548
56748,-0.011686265
56749,-0.11794123
56754,-0.255679799
56758,0.108671078
56760,0.106238567
56765,-0.029502771
56768,0.145900403
56769,0.000707697
56771,0.006894919
56778,0.262562447
56780,-0.169529029
56781,0.010338121
56783,-0.024165795
56788,-0.167152702
56790,0.27559583
56791,-0.008444839
56799,0.043945242
56802,0.239294715
56803,0.27549573
56811,0.049960033
56816,0.188539774
56822,0.085972753
56823,0.008558154
56824,-0.214756533
56827,-0.145731236
56830,0.062063155
56831,0.217710429
56832,-0.288251848
56833,0.138474266
56837,0.52895624
56842,-0.179540567
56849,0.05157149
56851,-0.033119696
56857,0.40288
56858,-0.445602414
56861,-0.027085817
56865,-0.072027025
56869,-0.026381245
56870,-0.149349278
56871,0.17085651
56872,-0.108174763
56873,-0.498683398
56877,-0.01631111
56883,1.202049231
56886,0.145807325
56887,0.197313989
56889,-0.041242086
56892,0.41111318
56893,-0.011781188
56899,0.304276831
56900,-0.197751436
56906,-0.065849604
56922,0.31557018
56947,0.144802641
56948,0.034972722
56949,-0.092100925
56950,-0.014145929
56952,-0.134624951
56955,0.302563509
56958,-0.078189146
56964,0.008177938
56965,-0.145619293
56967,-0.146697332
56969,-0.37297088
56972,0.096348732
56978,0.272856912
56984,0.086012097
56985,-0.058859281
56988,0.205059971
56993,-0.045812315
56994,0.072725227
56997,0.40242605
56998,-0.052450317
57002,-0.181882918
57004,0.360529266
57006,-0.054436076
57007,0.314248443
57008,-0.035445674
57011,-0.076688713
57013,-0.045684391
57014,-0.267338598
57016,-0.157186785
57020,-0.147688854
57027,-0.107410352
57028,0.081742599
57034,0.042399024
57044,-0.136545958
57053,-0.260837886
57056,0.049980194
57058,-0.1935237
57068,0.055747578
57070,0.001075305
57071,-0.018246931
57074,0.048452103
57079,0.125283232
57081,-0.03378721
57084,0.066805127
57086,-0.194608971
57087,0.100826134
57088,0.013584408
57091,0.084584784
57094,0.362050922
57096,-0.252461135
57099,0.004548949
57101,-0.553240364
