FISHNET_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
7750,1,5885996306,0.010387766,0.010387766,0,0.010387766,0,0.010387766
7805,1,5885996306,-0.001476488,-0.001476488,0,-0.001476488,0,-0.001476488
7882,1,5885996306,0.006605162,0.006605162,0,0.006605162,0,0.006605162
7889,2,11771992612,0.022203801,0.022254322,5.05E-05,0.022229061,2.53E-05,0.044458123
8094,1,5885996306,-0.005910215,-0.005910215,0,-0.005910215,0,-0.005910215
8206,2,11771992612,-0.000982872,-0.000963442,1.94E-05,-0.000973157,9.71E-06,-0.001946314
8295,2,11771992612,0.006359414,0.006619688,0.000260274,0.006489551,0.000130137,0.012979102
8356,2,11771992612,0.021862183,0.021897437,3.53E-05,0.02187981,1.76E-05,0.04375962
8395,2,11771992612,-0.001364941,-0.001288958,7.60E-05,-0.001326949,3.80E-05,-0.002653899
8537,1,5885996306,0.016924564,0.016924564,0,0.016924564,0,0.016924564
8591,2,11771992612,0.021588519,0.021610133,2.16E-05,0.021599326,1.08E-05,0.043198653
8679,1,5885996306,0.021349214,0.021349214,0,0.021349214,0,0.021349214
8866,2,11771992612,-0.001515652,-0.001439363,7.63E-05,-0.001477508,3.81E-05,-0.002955015
9006,1,5885996306,-0.006040886,-0.006040886,0,-0.006040886,0,-0.006040886
9043,1,5885996306,0.008574131,0.008574131,0,0.008574131,0,0.008574131
9057,2,11771992612,0.021182019,0.021258155,7.61E-05,0.021220087,3.81E-05,0.042440174
9137,2,11771992612,0.019712821,0.019793449,8.06E-05,0.019753135,4.03E-05,0.03950627
9138,2,11771992612,0.008210666,0.008309176,9.85E-05,0.008259921,4.93E-05,0.016519842
9155,1,5885996306,0.019661563,0.019661563,0,0.019661563,0,0.019661563
9212,1,5885996306,0.018878844,0.018878844,0,0.018878844,0,0.018878844
9291,1,5885996306,0.020446375,0.020446375,0,0.020446375,0,0.020446375
9349,3,17657988919,0.011197289,0.011387478,0.000190189,0.011290156,7.77E-05,0.033870468
9371,1,5885996306,0.018471016,0.018471016,0,0.018471016,0,0.018471016
9482,1,5885996306,0.017655436,0.017655436,0,0.017655436,0,0.017655436
9494,1,5885996306,0.007360824,0.007360824,0,0.007360824,0,0.007360824
9522,1,5885996306,-0.005859759,-0.005859759,0,-0.005859759,0,-0.005859759
9585,2,11771992612,0.010933898,0.01100803,7.41E-05,0.010970964,3.71E-05,0.021941928
9633,2,11771992612,-0.001327476,-0.001312748,1.47E-05,-0.001320112,7.36E-06,-0.002640224
9684,1,5885996306,0.008466715,0.008466715,0,0.008466715,0,0.008466715
