Order_Mean,FISHNET_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
313,57360,2,11771992612,0.019298729,0.019308381,9.65223E-06,0.019303555,4.82611E-06,0.038607109
314,63429,1,5885996306,0.019302929,0.019302929,0,0.019302929,0,0.019302929
315,39588,2,11771992612,0.019278549,0.019325884,4.73354E-05,0.019302216,2.36677E-05,0.038604433
316,62849,1,5885996306,0.019299733,0.019299733,0,0.019299733,0,0.019299733
317,57228,1,5885996306,0.019298395,0.019298395,0,0.019298395,0,0.019298395
318,74026,1,5885996306,0.019297721,0.019297721,0,0.019297721,0,0.019297721
319,50624,2,11771992612,0.019283505,0.019309461,2.5956E-05,0.019296483,1.2978E-05,0.038592966
320,67902,2,11771992612,0.019272309,0.01931951,4.72013E-05,0.019295909,2.36006E-05,0.038591819
321,69222,2,11771992612,0.019283263,0.01930695,2.36873E-05,0.019295107,1.18436E-05,0.038590213
322,45124,1,5885996306,0.019293662,0.019293662,0,0.019293662,0,0.019293662
323,45089,1,5885996306,0.019289687,0.019289687,0,0.019289687,0,0.019289687
324,56671,1,5885996306,0.019288732,0.019288732,0,0.019288732,0,0.019288732
325,53253,1,5885996306,0.019287672,0.019287672,0,0.019287672,0,0.019287672
326,48533,2,11771992612,0.019287482,0.019287538,5.58794E-08,0.01928751,2.79397E-08,0.03857502
327,66744,2,11771992612,0.019268915,0.019305043,3.61279E-05,0.019286979,1.80639E-05,0.038573958
328,45279,2,11771992612,0.019283552,0.019288009,4.45731E-06,0.01928578,2.22865E-06,0.038571561
329,75549,1,5885996306,0.019284243,0.019284243,0,0.019284243,0,0.019284243
330,69621,1,5885996306,0.019282505,0.019282505,0,0.019282505,0,0.019282505
331,73600,2,11771992612,0.019259436,0.019304622,4.51859E-05,0.019282029,2.2593E-05,0.038564058
332,71632,1,5885996306,0.019279825,0.019279825,0,0.019279825,0,0.019279825
333,46913,1,5885996306,0.019279413,0.019279413,0,0.019279413,0,0.019279413
334,34780,2,11771992612,0.019255908,0.019301189,4.52809E-05,0.019278549,2.26405E-05,0.038557097
335,59060,2,11771992612,0.019227348,0.01932431,9.69619E-05,0.019275829,4.84809E-05,0.038551658
336,68475,2,11771992612,0.019257901,0.01929009,3.21884E-05,0.019273995,1.60942E-05,0.038547991
337,71227,1,5885996306,0.019272538,0.019272538,0,0.019272538,0,0.019272538
338,48107,1,5885996306,0.01927226,0.01927226,0,0.01927226,0,0.01927226
339,64315,1,5885996306,0.019272244,0.019272244,0,0.019272244,0,0.019272244
340,67496,1,5885996306,0.019268811,0.019268811,0,0.019268811,0,0.019268811
341,44431,2,11771992612,0.019261681,0.019271355,9.67458E-06,0.019266518,4.83729E-06,0.038533036
342,59592,1,5885996306,0.019266101,0.019266101,0,0.019266101,0,0.019266101
343,45546,1,5885996306,0.019262049,0.019262049,0,0.019262049,0,0.019262049
344,45684,1,5885996306,0.019260621,0.019260621,0,0.019260621,0,0.019260621
345,66444,1,5885996306,0.019255774,0.019255774,0,0.019255774,0,0.019255774
346,62887,1,5885996306,0.019252595,0.019252595,0,0.019252595,0,0.019252595
347,42198,1,5885996306,0.019252522,0.019252522,0,0.019252522,0,0.019252522
348,47300,1,5885996306,0.019251494,0.019251494,0,0.019251494,0,0.019251494
349,59727,1,5885996306,0.019250477,0.019250477,0,0.019250477,0,0.019250477
350,78289,1,5885996306,0.019250372,0.019250372,0,0.019250372,0,0.019250372
351,53557,2,11771992612,0.019238627,0.019261744,2.31173E-05,0.019250185,1.15586E-05,0.03850037
352,54085,1,5885996306,0.0192494,0.0192494,0,0.0192494,0,0.0192494
353,63511,1,5885996306,0.019245422,0.019245422,0,0.019245422,0,0.019245422
354,50219,1,5885996306,0.01924506,0.01924506,0,0.01924506,0,0.01924506
355,56520,1,5885996306,0.019244114,0.019244114,0,0.019244114,0,0.019244114
356,71292,1,5885996306,0.019243805,0.019243805,0,0.019243805,0,0.019243805
357,65754,1,5885996306,0.019243665,0.019243665,0,0.019243665,0,0.019243665
358,65012,1,5885996306,0.01924221,0.01924221,0,0.01924221,0,0.01924221
359,54276,2,11771992612,0.019241963,0.019242369,4.06057E-07,0.019242166,2.03028E-07,0.038484331
360,40836,2,11771992612,0.019182546,0.019300504,0.000117958,0.019241525,5.89788E-05,0.03848305
361,68867,2,11771992612,0.019182624,0.019299425,0.000116801,0.019241025,5.84004E-05,0.038482049
362,75287,2,11771992612,0.019192042,0.01928762,9.55779E-05,0.019239831,4.7789E-05,0.038479662
363,51691,2,11771992612,0.019207319,0.019271772,6.44531E-05,0.019239546,3.22266E-05,0.038479092
364,62295,1,5885996306,0.019239333,0.019239333,0,0.019239333,0,0.019239333
365,59577,2,11771992612,0.019226747,0.019250132,2.33855E-05,0.019238439,1.16928E-05,0.038476879
366,75215,1,5885996306,0.019236591,0.019236591,0,0.019236591,0,0.019236591
367,69427,1,5885996306,0.019236503,0.019236503,0,0.019236503,0,0.019236503
368,48523,1,5885996306,0.01923598,0.01923598,0,0.01923598,0,0.01923598
369,57412,2,11771992612,0.019216741,0.019243086,2.63453E-05,0.019229913,1.31726E-05,0.038459826
370,56268,2,11771992612,0.019204618,0.019250503,4.58844E-05,0.019227561,2.29422E-05,0.038455121
371,68579,1,5885996306,0.019227251,0.019227251,0,0.019227251,0,0.019227251
372,54261,1,5885996306,0.019225581,0.019225581,0,0.019225581,0,0.019225581
373,51529,1,5885996306,0.019223768,0.019223768,0,0.019223768,0,0.019223768
374,49621,1,5885996306,0.019223131,0.019223131,0,0.019223131,0,0.019223131
375,27114,1,5885996306,0.019220818,0.019220818,0,0.019220818,0,0.019220818
376,59074,2,11771992612,0.019211993,0.01922594,1.39475E-05,0.019218966,6.97374E-06,0.038437933
377,67651,1,5885996306,0.019215245,0.019215245,0,0.019215245,0,0.019215245
378,46992,1,5885996306,0.019214593,0.019214593,0,0.019214593,0,0.019214593
379,66331,1,5885996306,0.019214079,0.019214079,0,0.019214079,0,0.019214079
380,42027,1,5885996306,0.019213663,0.019213663,0,0.019213663,0,0.019213663
381,67596,2,11771992612,0.019199248,0.019226231,2.69823E-05,0.01921274,1.34911E-05,0.038425479
382,22840,1,5885996306,0.019209884,0.019209884,0,0.019209884,0,0.019209884
383,47206,1,5885996306,0.019207785,0.019207785,0,0.019207785,0,0.019207785
384,59918,2,11771992612,0.019202746,0.019207658,4.9118E-06,0.019205202,2.4559E-06,0.038410405
385,62468,2,11771992612,0.019158151,0.019249508,9.13572E-05,0.01920383,4.56786E-05,0.038407659
386,63599,2,11771992612,0.019198464,0.019207513,9.04873E-06,0.019202989,4.52437E-06,0.038405977
387,69752,1,5885996306,0.019199364,0.019199364,0,0.019199364,0,0.019199364
388,66094,1,5885996306,0.01919644,0.01919644,0,0.01919644,0,0.01919644
389,44542,1,5885996306,0.019196197,0.019196197,0,0.019196197,0,0.019196197
390,69951,1,5885996306,0.019194514,0.019194514,0,0.019194514,0,0.019194514
391,56873,1,5885996306,0.019193552,0.019193552,0,0.019193552,0,0.019193552
392,38471,1,5885996306,0.019191248,0.019191248,0,0.019191248,0,0.019191248
393,63505,1,5885996306,0.019191017,0.019191017,0,0.019191017,0,0.019191017
394,64552,1,5885996306,0.019189198,0.019189198,0,0.019189198,0,0.019189198
395,53945,1,5885996306,0.019188257,0.019188257,0,0.019188257,0,0.019188257
396,74093,1,5885996306,0.01918772,0.01918772,0,0.01918772,0,0.01918772
397,48518,1,5885996306,0.019187314,0.019187314,0,0.019187314,0,0.019187314
398,68547,1,5885996306,0.019186795,0.019186795,0,0.019186795,0,0.019186795
399,67939,1,5885996306,0.019186338,0.019186338,0,0.019186338,0,0.019186338
400,59501,1,5885996306,0.019186275,0.019186275,0,0.019186275,0,0.019186275
401,66135,1,5885996306,0.019186271,0.019186271,0,0.019186271,0,0.019186271
402,56665,1,5885996306,0.019184683,0.019184683,0,0.019184683,0,0.019184683
403,68499,1,5885996306,0.019184083,0.019184083,0,0.019184083,0,0.019184083
404,56964,2,11771992612,0.019158063,0.019209966,5.19026E-05,0.019184015,2.59513E-05,0.03836803
405,58485,2,11771992612,0.019182872,0.019184103,1.23121E-06,0.019183488,6.15604E-07,0.038366975
406,55600,1,5885996306,0.019181589,0.019181589,0,0.019181589,0,0.019181589
407,29175,1,5885996306,0.019179743,0.019179743,0,0.019179743,0,0.019179743
408,10537,1,5885996306,0.01917908,0.01917908,0,0.01917908,0,0.01917908
409,61520,1,5885996306,0.019176545,0.019176545,0,0.019176545,0,0.019176545
410,38507,2,11771992612,0.019168489,0.019184183,1.56946E-05,0.019176336,7.84732E-06,0.038352672
411,71916,1,5885996306,0.019175068,0.019175068,0,0.019175068,0,0.019175068
412,48379,1,5885996306,0.019174818,0.019174818,0,0.019174818,0,0.019174818
413,62966,1,5885996306,0.019173669,0.019173669,0,0.019173669,0,0.019173669
414,42302,1,5885996306,0.019172966,0.019172966,0,0.019172966,0,0.019172966
415,69814,1,5885996306,0.019170664,0.019170664,0,0.019170664,0,0.019170664
416,49312,2,11771992612,0.019125618,0.01921368,8.80621E-05,0.019169649,4.40311E-05,0.038339298
417,65417,1,5885996306,0.019167274,0.019167274,0,0.019167274,0,0.019167274
418,74309,1,5885996306,0.019165294,0.019165294,0,0.019165294,0,0.019165294
419,60395,1,5885996306,0.019164557,0.019164557,0,0.019164557,0,0.019164557
420,64320,2,11771992612,0.019143553,0.01917501,3.14564E-05,0.019159282,1.57282E-05,0.038318563
421,74261,1,5885996306,0.019157661,0.019157661,0,0.019157661,0,0.019157661
422,57635,1,5885996306,0.01915759,0.01915759,0,0.01915759,0,0.01915759
423,63368,1,5885996306,0.019157583,0.019157583,0,0.019157583,0,0.019157583
424,60576,1,5885996306,0.019157218,0.019157218,0,0.019157218,0,0.019157218
425,54628,2,11771992612,0.019137314,0.019174095,3.67817E-05,0.019155704,1.83908E-05,0.038311409
426,54978,1,5885996306,0.0191547,0.0191547,0,0.0191547,0,0.0191547
427,74756,1,5885996306,0.019154405,0.019154405,0,0.019154405,0,0.019154405
428,61207,1,5885996306,0.019153744,0.019153744,0,0.019153744,0,0.019153744
429,70525,2,11771992612,0.019143846,0.019155249,1.14031E-05,0.019149547,5.70156E-06,0.038299095
430,54336,2,11771992612,0.01914187,0.019155718,1.38488E-05,0.019148794,6.92438E-06,0.038297588
431,66175,1,5885996306,0.019148128,0.019148128,0,0.019148128,0,0.019148128
432,61809,2,11771992612,0.019138297,0.019157818,1.95205E-05,0.019148057,9.76026E-06,0.038296115
433,60892,1,5885996306,0.019147633,0.019147633,0,0.019147633,0,0.019147633
434,62877,1,5885996306,0.019146731,0.019146731,0,0.019146731,0,0.019146731
435,44766,1,5885996306,0.01914669,0.01914669,0,0.01914669,0,0.01914669
436,67538,2,11771992612,0.019119479,0.019170946,5.14667E-05,0.019145212,2.57334E-05,0.038290424
437,62375,1,5885996306,0.019144924,0.019144924,0,0.019144924,0,0.019144924
438,59612,2,11771992612,0.019119069,0.01917004,5.09713E-05,0.019144555,2.54856E-05,0.038289109
439,78221,1,5885996306,0.019143883,0.019143883,0,0.019143883,0,0.019143883
440,44344,1,5885996306,0.01914132,0.01914132,0,0.01914132,0,0.01914132
441,50514,2,11771992612,0.019094437,0.019186025,9.15881E-05,0.019140231,4.57941E-05,0.038280463
442,42871,2,11771992612,0.019136691,0.019140452,3.76068E-06,0.019138572,1.88034E-06,0.038277144
443,64335,1,5885996306,0.019138148,0.019138148,0,0.019138148,0,0.019138148
444,59591,1,5885996306,0.019134518,0.019134518,0,0.019134518,0,0.019134518
445,65115,1,5885996306,0.019133324,0.019133324,0,0.019133324,0,0.019133324
446,68815,2,11771992612,0.019053375,0.01921146,0.000158085,0.019132418,7.90423E-05,0.038264835
447,59909,1,5885996306,0.019130535,0.019130535,0,0.019130535,0,0.019130535
448,56710,1,5885996306,0.019124202,0.019124202,0,0.019124202,0,0.019124202
449,26314,2,11771992612,0.019112347,0.019124644,1.22972E-05,0.019118495,6.14859E-06,0.038236991
450,60603,1,5885996306,0.019117946,0.019117946,0,0.019117946,0,0.019117946
451,71830,1,5885996306,0.019117538,0.019117538,0,0.019117538,0,0.019117538
452,54221,2,11771992612,0.019117408,0.019117571,1.63913E-07,0.019117489,8.19564E-08,0.038234979
453,52454,2,11771992612,0.019089242,0.019143818,5.45755E-05,0.01911653,2.72878E-05,0.03823306
454,68062,1,5885996306,0.019114409,0.019114409,0,0.019114409,0,0.019114409
455,72608,2,11771992612,0.019067792,0.01915949,9.1698E-05,0.019113641,4.5849E-05,0.038227282
456,44474,2,11771992612,0.019092431,0.019131489,3.90578E-05,0.01911196,1.95289E-05,0.03822392
457,78512,1,5885996306,0.019111926,0.019111926,0,0.019111926,0,0.019111926
458,63349,1,5885996306,0.019110298,0.019110298,0,0.019110298,0,0.019110298
459,70147,1,5885996306,0.019110041,0.019110041,0,0.019110041,0,0.019110041
460,64262,1,5885996306,0.019105626,0.019105626,0,0.019105626,0,0.019105626
461,47112,2,11771992612,0.019088861,0.019119391,3.05306E-05,0.019104126,1.52653E-05,0.038208252
462,48252,1,5885996306,0.019103719,0.019103719,0,0.019103719,0,0.019103719
463,60580,1,5885996306,0.019102814,0.019102814,0,0.019102814,0,0.019102814
464,68803,2,11771992612,0.019068286,0.01913446,6.61742E-05,0.019101373,3.30871E-05,0.038202746
465,60680,1,5885996306,0.019100418,0.019100418,0,0.019100418,0,0.019100418
466,64397,2,11771992612,0.019066138,0.019134397,6.82585E-05,0.019100267,3.41292E-05,0.038200535
467,55892,1,5885996306,0.019097539,0.019097539,0,0.019097539,0,0.019097539
468,72874,2,11771992612,0.019050546,0.019136073,8.55271E-05,0.01909331,4.27635E-05,0.038186619
469,71479,1,5885996306,0.01909261,0.01909261,0,0.01909261,0,0.01909261
470,49977,1,5885996306,0.019092591,0.019092591,0,0.019092591,0,0.019092591
471,46667,2,11771992612,0.01906319,0.019119108,5.59185E-05,0.019091149,2.79592E-05,0.038182298
472,53904,2,11771992612,0.01906264,0.019116277,5.36367E-05,0.019089459,2.68184E-05,0.038178917
473,15793,1,5885996306,0.019088121,0.019088121,0,0.019088121,0,0.019088121
474,50019,1,5885996306,0.019085936,0.019085936,0,0.019085936,0,0.019085936
475,69290,1,5885996306,0.019085478,0.019085478,0,0.019085478,0,0.019085478
476,53196,1,5885996306,0.019084737,0.019084737,0,0.019084737,0,0.019084737
477,69830,1,5885996306,0.019083556,0.019083556,0,0.019083556,0,0.019083556
478,53039,1,5885996306,0.019083411,0.019083411,0,0.019083411,0,0.019083411
479,68190,2,11771992612,0.019067341,0.019098986,3.16445E-05,0.019083164,1.58222E-05,0.038166327
480,73329,2,11771992612,0.019056149,0.019107254,5.11054E-05,0.019081702,2.55527E-05,0.038163403
481,59881,2,11771992612,0.019074088,0.019088916,1.48285E-05,0.019081502,7.41426E-06,0.038163004
482,51591,2,11771992612,0.019070884,0.019088643,1.77585E-05,0.019079763,8.87923E-06,0.038159527
483,47810,1,5885996306,0.019077843,0.019077843,0,0.019077843,0,0.019077843
484,69093,2,11771992612,0.019045455,0.019104712,5.92563E-05,0.019075084,2.96282E-05,0.038150167
485,63093,2,11771992612,0.019064663,0.019084919,2.02563E-05,0.019074791,1.01281E-05,0.038149582
486,63145,1,5885996306,0.019073715,0.019073715,0,0.019073715,0,0.019073715
487,55379,1,5885996306,0.019073043,0.019073043,0,0.019073043,0,0.019073043
488,53161,2,11771992612,0.019032311,0.019111361,7.90507E-05,0.019071836,3.95253E-05,0.038143672
489,61909,2,11771992612,0.019035878,0.019106267,7.03894E-05,0.019071072,3.51947E-05,0.038142145
490,72509,2,11771992612,0.019030876,0.019110911,8.00341E-05,0.019070894,4.00171E-05,0.038141787
491,12408,1,5885996306,0.019069532,0.019069532,0,0.019069532,0,0.019069532
492,41803,2,11771992612,0.019060107,0.019075379,1.52718E-05,0.019067743,7.63591E-06,0.038135486
493,77986,1,5885996306,0.019067002,0.019067002,0,0.019067002,0,0.019067002
494,61518,2,11771992612,0.019028764,0.019102404,7.36397E-05,0.019065584,3.68198E-05,0.038131168
495,34723,1,5885996306,0.019065462,0.019065462,0,0.019065462,0,0.019065462
496,67212,1,5885996306,0.019060098,0.019060098,0,0.019060098,0,0.019060098
497,40059,2,11771992612,0.019059461,0.019059923,4.61936E-07,0.019059692,2.30968E-07,0.038119383
498,53144,2,11771992612,0.019018196,0.019099072,8.08761E-05,0.019058634,4.0438E-05,0.038117267
499,43947,1,5885996306,0.01905703,0.01905703,0,0.01905703,0,0.01905703
500,60389,1,5885996306,0.019055838,0.019055838,0,0.019055838,0,0.019055838
501,49876,1,5885996306,0.01905543,0.01905543,0,0.01905543,0,0.01905543
502,59885,1,5885996306,0.019055208,0.019055208,0,0.019055208,0,0.019055208
503,68240,1,5885996306,0.019048328,0.019048328,0,0.019048328,0,0.019048328
504,58708,1,5885996306,0.019044254,0.019044254,0,0.019044254,0,0.019044254
505,28438,1,5885996306,0.019041177,0.019041177,0,0.019041177,0,0.019041177
506,71735,2,11771992612,0.019010803,0.01906736,5.65574E-05,0.019039081,2.82787E-05,0.038078163
507,39487,1,5885996306,0.019037407,0.019037407,0,0.019037407,0,0.019037407
508,64946,1,5885996306,0.019037206,0.019037206,0,0.019037206,0,0.019037206
509,65989,1,5885996306,0.019036846,0.019036846,0,0.019036846,0,0.019036846
510,19044,1,5885996306,0.019036248,0.019036248,0,0.019036248,0,0.019036248
511,65732,1,5885996306,0.019034483,0.019034483,0,0.019034483,0,0.019034483
512,30088,1,5885996306,0.01903427,0.01903427,0,0.01903427,0,0.01903427
513,18679,2,11771992612,0.019017909,0.019049469,3.15607E-05,0.019033689,1.57803E-05,0.038067378
514,58810,1,5885996306,0.019033488,0.019033488,0,0.019033488,0,0.019033488
515,65686,1,5885996306,0.019033041,0.019033041,0,0.019033041,0,0.019033041
516,63924,2,11771992612,0.019004501,0.019058006,5.35045E-05,0.019031254,2.67522E-05,0.038062507
517,59923,1,5885996306,0.019030893,0.019030893,0,0.019030893,0,0.019030893
518,76549,1,5885996306,0.019030815,0.019030815,0,0.019030815,0,0.019030815
519,58745,2,11771992612,0.019013342,0.019044437,3.1095E-05,0.019028889,1.55475E-05,0.038057778
520,69714,1,5885996306,0.01902749,0.01902749,0,0.01902749,0,0.01902749
521,61198,1,5885996306,0.019027377,0.019027377,0,0.019027377,0,0.019027377
522,59736,1,5885996306,0.01902651,0.01902651,0,0.01902651,0,0.01902651
523,7188,2,11771992612,0.01899045,0.019060787,7.03372E-05,0.019025618,3.51686E-05,0.038051236
524,25497,1,5885996306,0.019024575,0.019024575,0,0.019024575,0,0.019024575
525,69870,1,5885996306,0.019023662,0.019023662,0,0.019023662,0,0.019023662
526,52376,2,11771992612,0.018973673,0.019065797,9.21246E-05,0.019019735,4.60623E-05,0.03803947
527,52039,1,5885996306,0.019018283,0.019018283,0,0.019018283,0,0.019018283
528,34528,1,5885996306,0.019017667,0.019017667,0,0.019017667,0,0.019017667
529,55061,1,5885996306,0.019017223,0.019017223,0,0.019017223,0,0.019017223
530,54559,2,11771992612,0.019004716,0.019029444,2.47285E-05,0.01901708,1.23642E-05,0.03803416
531,58535,1,5885996306,0.019011091,0.019011091,0,0.019011091,0,0.019011091
532,58138,1,5885996306,0.019007066,0.019007066,0,0.019007066,0,0.019007066
533,50560,1,5885996306,0.019006958,0.019006958,0,0.019006958,0,0.019006958
534,59057,2,11771992612,0.018972568,0.019039925,6.7357E-05,0.019006247,3.36785E-05,0.038012493
535,69595,1,5885996306,0.019005571,0.019005571,0,0.019005571,0,0.019005571
536,65955,1,5885996306,0.019003464,0.019003464,0,0.019003464,0,0.019003464
537,65054,1,5885996306,0.018999647,0.018999647,0,0.018999647,0,0.018999647
538,52304,1,5885996306,0.018998336,0.018998336,0,0.018998336,0,0.018998336
539,53622,1,5885996306,0.01899777,0.01899777,0,0.01899777,0,0.01899777
540,64889,1,5885996306,0.018997006,0.018997006,0,0.018997006,0,0.018997006
541,64900,2,11771992612,0.018990174,0.01900343,1.32564E-05,0.018996802,6.62822E-06,0.037993604
542,68685,1,5885996306,0.018996416,0.018996416,0,0.018996416,0,0.018996416
543,73558,1,5885996306,0.018996257,0.018996257,0,0.018996257,0,0.018996257
544,38698,1,5885996306,0.018996194,0.018996194,0,0.018996194,0,0.018996194
545,56412,2,11771992612,0.018963952,0.019025614,6.16629E-05,0.018994783,3.08314E-05,0.037989566
546,66833,2,11771992612,0.018982559,0.019002199,1.96397E-05,0.018992379,9.81987E-06,0.037984759
547,73315,1,5885996306,0.01899031,0.01899031,0,0.01899031,0,0.01899031
548,72860,1,5885996306,0.018989567,0.018989567,0,0.018989567,0,0.018989567
549,69458,2,11771992612,0.01896579,0.019012578,4.67878E-05,0.018989184,2.33939E-05,0.037978368
